,value,err_upper,err_lower,units
PERIOD,7.064397266206928,2.5556600995457757e-06,-2.5150233859960736e-06,days
T0,1688.7152260109037,0.00021503827952074062,-0.0002125788207649748,days
ROR,0.08783263577393226,0.000604197363740358,-0.0006826458128506574,
IMPACT,0.7447658341072152,0.015953755440939688,-0.019273156357316856,
DUR14,0.10639382334356401,0.0007683282020828075,-0.0007749803873455946,days
ECC,0.11563760249235322,0.302293721261388,-0.08133605433352764,
OMEGA,87.63177034287321,102.6069051316365,-98.75251452388561,deg
R_PL,8.964096859113697,0.15499572758032976,-0.15512132780687615,R_earth
