,15th,50th,85th
MEAN,0.00010518025071100219,0.00011077003907873878,0.00011624128789353386
LN_SIGLC,-6.47567864162163,-6.473311031098459,-6.470977503814143
T0,1930.7550922982455,1930.7553171657964,1930.7555268150502
LN_PER,1.3722897569537846,1.372290061013579,1.3722903549098466
LN_ROR,-2.5827665807704867,-2.5771619925730693,-2.5715630126134235
ROR,0.07556465883911972,0.07598935665066656,0.07641601284086469
IMPACT,0.13568336883355925,0.2430278254034376,0.3127512937203216
PERIOD,3.944372016465693,3.9443732157908196,3.944374375027556
LD_U1,0.3418648984954298,0.3740396333689492,0.40838554911683045
LD_U2,0.132254499714011,0.19563740850893596,0.25799095677714073
LN_DUR14,-1.5991691593242592,-1.59626384227446,-1.5932177697525867
DUR14,0.2020643315376011,0.20265224611074784,0.20327048066473816
ECC,0.017474039373895536,0.08624466762781241,0.4161769969454308
OMEGA,-13.409144150712033,96.31462396644713,194.09552057360676
