,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
571,3.999549145321416e-06,-7.297082136945438,1852.701484532898,1866.4298629781797,2017.410919318966,2031.1555719144772,-3.527729739920928,0.02937152122478919,0.547050887383092,0.3189687294909509,-0.03868092008033486,-1.7561954413918728,0.17270066531726047,13.726533640376523,1852.701991023683,0
572,-1.518348400390044e-06,-7.298518286771868,1852.7036180200544,1866.4308281487436,2017.4099877536291,2031.154093752521,-3.5724277528298805,0.02808758113481591,0.4059613434895881,0.21105603984051902,0.11311162712877199,-1.758270213882211,0.1723427221814853,13.726299793709718,1852.7036832596236,0
573,8.022843538850861e-06,-7.286573992827801,1852.7000240171797,1866.4289597340144,2017.4122225404183,2031.1528967016093,-3.5730940014901686,0.02806887405398986,0.3903485330339845,0.332600645206488,0.1470034618161744,-1.726306606584348,0.17794040171444644,13.72656288195872,1852.7008670155737,0
574,7.733473700208132e-06,-7.290355956650921,1852.7052421408814,1866.4300685865526,2017.414275710101,2031.1547650835612,-3.5522007709539225,0.028661492812980603,0.5984135587606644,0.2965948407105241,0.23129014553986837,-1.7294244862465367,0.1773864689514469,13.726448540047869,1852.7041723699626,0
575,1.5949657980185862e-05,-7.2824237500835345,1852.705922573484,1866.4184847850527,2017.4144404820365,2031.1436686981754,-3.6345163012492034,0.026396699350477903,0.2881921453230107,0.35952640305289685,0.38171952661874875,-1.6531630188108282,0.1914434108347734,13.726366249268327,1852.6992485144433,0
576,9.098977239997056e-06,-7.281050020985887,1852.706720849433,1866.431825416421,2017.4159178742718,2031.152781030819,-3.4621626770441396,0.031361863041791394,0.847339005935339,0.3141705453030601,0.30857168162236803,-1.6938091973261113,0.18381798970511734,13.726288963428896,1852.7059330304478,0
577,1.896791342804226e-05,-7.284561601702318,1852.7006492319454,1866.4282833731502,2017.4211774805183,2031.153933889891,-3.6065573145534353,0.027145138360352712,0.44646407131314403,0.259003302956748,0.28636112112443257,-1.7336765160394938,0.17663381768238678,13.72694667494597,1852.7008576067274,0
578,5.29494784353599e-07,-7.283091230100912,1852.70452094141,1866.4274022409863,2017.422590880788,2031.1528059023333,-3.57020261161749,0.02815014955512465,0.28706145636048314,0.25941540059141244,0.19064025779686422,-1.7887969501897707,0.167161151939076,13.726809584585636,1852.7025676915723,0
579,6.1218524482451916e-06,-7.284851869458152,1852.7031229433571,1866.428427845806,2017.4204402229118,2031.1546224601761,-3.520819764534396,0.029575180543601885,0.6119705745739151,0.2414284365474213,0.27188321416191585,-1.7437597176796384,0.17486173244273204,13.726833206437306,1852.7022375262202,0
580,6.034574789703198e-06,-7.2848831669811265,1852.7022884034668,1866.4293511046828,2017.4200930656507,2031.1540096748408,-3.523020261844173,0.029510171990184953,0.4513554163596017,0.20232404641504154,0.276141243042082,-1.7522361922984895,0.17338578565590884,13.72679495896034,1852.7022683289179,0
