,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
15,4.4761432300973414e-05,-7.216098208039038,1692.259508982252,1729.681483525038,2422.0270270305896,2440.738096330106,2814.9603264064963,-2.7278723656989015,0.06535820018891111,0.1112998932580866,0.2803751609590477,0.38423438421236833,-1.36125478850385,0.2563389239322106,18.711789430550283,1692.2608265133788,0.8512193989154389,213.21841437032506
16,2.9353911932282104e-05,-7.211571765537352,1692.2595130071331,1729.6794725516102,2422.0269172629855,2440.7399250148637,2814.961498697123,-2.725418598934308,0.06551877088928634,0.21220902230295147,0.33008823862498526,0.2832315622621513,-1.3655476822774295,0.255240846812317,18.711829537445713,1692.2598723507735,0.010086620831268912,-80.20249757727761
17,4.8550901510080394e-05,-7.207302510380835,1692.2596836952098,1729.6815839210303,2422.027263918937,2440.7385744536155,2814.9608937268754,-2.7223705409352705,0.06571878056868234,0.14523172075845728,0.29781136336393566,0.29643472886607514,-1.3624015634519104,0.2560451293663536,18.71179622761057,1692.2609463245158,0.05926272092089384,-8.729976739097994
18,3.8309847844763176e-05,-7.216001294895025,1692.2591502443454,1729.6826033598409,2422.0273335941815,2440.7398172917983,2814.960614490987,-2.731120558184376,0.06514624859034232,0.14869304815109835,0.3367175834485079,0.3269855042140195,-1.3571547443902279,0.2573920823510282,18.71179436217821,1692.2613027828054,0.026066227347003493,182.00183958429017
19,3.4867360644862535e-05,-7.231937629685138,1692.2611798132361,1729.6818795434856,2422.027019006156,2440.7381238381495,2814.961442334362,-2.707405798532016,0.06670964068280906,0.3297169164196853,0.31578687592953036,0.2406420470444297,-1.3666291488457323,0.2549649615768425,18.711781511210994,1692.2616902909272,0.07146502559600758,201.51825315087837
20,5.296679817975474e-05,-7.214487034596634,1692.2598408752947,1729.6808840279925,2422.028302419055,2440.7382489590623,2814.959177714526,-2.720484579509722,0.06584284060321685,0.2439059808540327,0.31659914023918323,0.3366739926540905,-1.352808794565873,0.25851312966934936,18.711784117050303,1692.2609786983674,0.1556169299862668,-4.560307910658911
21,3.293199427069583e-05,-7.21532983087186,1692.2595201498316,1729.6808461726766,2422.02823833078,2440.738327410227,2814.9610684751406,-2.7205493008250703,0.06583857930586662,0.30488720010815684,0.29731795018330165,0.41182476396915124,-1.3516233316935427,0.2588197691055051,18.711809726780128,1692.260565812531,0.23669604124269314,-22.357276996495518
22,2.8473530415653138e-05,-7.227405924302002,1692.2584094126264,1729.6819394375802,2422.027033313685,2440.738590164176,2814.9601093467722,-2.737072298954072,0.0647596665657769,0.12154871080799551,0.3491689483753373,0.42974030815585795,-1.3508607875980279,0.2590172058597876,18.71179599907296,1692.2605691611104,0.016278524578366142,-43.70127880562826
23,3.5229397913449536e-05,-7.232922153101938,1692.2578718673983,1729.680883049378,2422.0282036742956,2440.7386732412247,2814.959543071609,-2.7114345479751973,0.0664414249049164,0.32111149003854644,0.18713011091861498,0.45884384737195494,-1.3563701176760725,0.25759411830589146,18.71180998655838,1692.2599933598358,0.17779068977786575,189.07896984920518
24,3.1386845976249374e-05,-7.22469379160845,1692.2602187019215,1729.6809553195992,2422.0283176814255,2440.73908909859,2814.9613251146857,-2.722740191329388,0.06569449208494459,0.022423887453133277,0.28977912354701085,0.3256150470030039,-1.368462393722634,0.2544979765469856,18.71180807050426,1692.2609935950247,0.11711880151653543,155.3667961222646
25,4.937339203369704e-05,-7.219559613906894,1692.2590458424306,1729.6804461989277,2422.028008654469,2440.740043515681,2814.959993890367,-2.725844377409987,0.0654908803449068,0.12081014927456873,0.3374285864115043,0.24815324446033848,-1.3593289902838934,0.256833056622837,18.71181243797239,1692.2603968695535,0.0577768179157787,-34.63351913175118
26,5.485412836189438e-05,-7.218613872021363,1692.260269821375,1729.6820454420435,2422.0268871054986,2440.7383942967454,2814.960419846797,-2.73378689260735,0.06497277827290922,0.03186715364840962,0.2402880038553843,0.4421225275721399,-1.3597772484018826,0.2567179549198016,18.71177807953464,1692.2614614596157,0.39219514617521817,186.03447041479583
27,2.452369374788438e-05,-7.223958305230707,1692.2609959076021,1729.6816053157404,2422.0278454898935,2440.7391377669856,2814.9607947038653,-2.7185168613198734,0.06597252831092885,0.1423086213739343,0.17468190631682212,0.5290604321826995,-1.36570540487425,0.2552005927377151,18.71178611927292,1692.2617072733206,0.04166063197585544,-18.30027788397293
28,5.2377478168056125e-05,-7.236595007206803,1692.2598967229123,1729.6809028859595,2422.0277463328357,2440.738304805179,2814.9606449568482,-2.716078193251278,0.06613360974136501,0.2794064782653938,0.36392810246863894,0.2322554450072336,-1.3637208084849395,0.25570756581468335,18.71179839330806,1692.2607844494596,0.26018664732769586,-6.471352381100163
29,3.8140223608438586e-05,-7.209762090462591,1692.2603952494903,1729.6802950552117,2422.0270875677616,2440.7388921049637,2814.9597891885837,-2.7290983441403007,0.06527812154188829,0.07604936924915542,0.34263682482615465,0.3232473439384185,-1.361161164218764,0.2563629246042088,18.71178910516775,1692.2608390674711,0.04742828605843245,80.45403742295115
30,3.9125294783004595e-05,-7.226845491569616,1692.26018809883,1729.6809668917933,2422.0277111957685,2440.738813381252,2814.9602510482623,-2.720474891559551,0.06584347848846563,0.22773504029328698,0.22716130375909738,0.44669786170354686,-1.3538824579844824,0.25823572252639243,18.711792282157976,1692.2610437663263,0.8087093263714357,210.11436677506586
31,5.9006764736855076e-05,-7.211221769127943,1692.2596425041306,1729.679910862355,2422.0282959056894,2440.7391848059774,2814.9598474251943,-2.7108152308223796,0.06648258596357688,0.38624228898644536,0.26391130722013223,0.3590491339750075,-1.3532026525377023,0.258411332260583,18.71180716727408,1692.26041418354,0.5257051484752705,200.43823162908816
32,5.7061001082232084e-05,-7.215678742072467,1692.2616243096884,1729.680412614086,2422.0271861518872,2440.739892674981,2814.9607684615767,-2.708359869924432,0.06664602527468128,0.3578724872946727,0.2638510513996595,0.3298065863898909,-1.3544494869653132,0.25808933689420427,18.711791387172973,1692.2614597241661,0.08618360280397624,245.64707965501321
33,3.125584933702059e-05,-7.2121365440022505,1692.2589912963128,1729.6809384286535,2422.0278103426826,2440.740121901066,2814.961592887542,-2.733516458552821,0.06499035150086413,0.12705049010849656,0.25444095099114206,0.5246416263566138,-1.3508476800510838,0.2590206009622234,18.711826361528907,1692.2603875761358,0.033088380122772376,4.160220458935975
34,5.206956903662076e-05,-7.214864220044491,1692.2596925391565,1729.6806204970148,2422.0271867794704,2440.73878376686,2814.961920061888,-2.709274435106063,0.0665851010043257,0.3875741754772344,0.3393289479248307,0.3259125218097818,-1.3520995274689906,0.2586965495654953,18.711817788492883,1692.2603790933783,0.25569870223221325,-27.70516416806347
35,5.352919322391047e-05,-7.200931512077916,1692.261639797878,1729.6803608217456,2422.0288428403123,2440.7389673892403,2814.960456244959,-2.715672641387118,0.06616043578938846,0.1170080821343401,0.28180837484676435,0.2850493326693375,-1.367748690460372,0.2546796774156248,18.711790647056212,1692.2615571718422,0.03760298558484756,19.08147208163185
36,5.689656768962483e-05,-7.212360816513923,1692.2591488955147,1729.6803040250636,2422.0279201525864,2440.7398831002406,2814.9593596024624,-2.7297685682893467,0.0652343852266311,0.2338572979190067,0.3071292091943121,0.4211620674447458,-1.348648509764805,0.2595908581879365,18.71180436164104,1692.2604401568958,0.5676764438008607,200.8852068880597
37,4.363968916063999e-05,-7.236037944868209,1692.2613599735307,1729.6819552587338,2422.028559177308,2440.738669002572,2814.9601371615954,-2.7179317319523784,0.06601114207061216,0.31252117706935245,0.2647396293598767,0.38400165629528105,-1.3555147095816968,0.2578145606704035,18.711772233720755,1692.2621591238226,0.04593786233303703,38.06293043067803
38,4.4564823519496454e-05,-7.2180063282890075,1692.2601055634755,1729.681087979366,2422.0272580921824,2440.7392405903047,2814.9612211436756,-2.7288533133104793,0.06529411865399168,0.05678599422551467,0.26785115626948297,0.4451959187040595,-1.3602985046384155,0.2565841739548799,18.711803251157065,1692.2609309911716,0.009993155784540027,125.27491803246303
39,3.0399752971353845e-05,-7.218910563829259,1692.260834992154,1729.680548573382,2422.02647343246,2440.740116956755,2814.9610759657257,-2.729465890845147,0.06525413319210654,0.005107433522284754,0.26480818224710867,0.3837153618884348,-1.360706987566282,0.256479385103944,18.711799908858048,1692.2610525542987,0.14996453827349124,-7.503967344326357
40,3.303917480429691e-05,-7.223424084987779,1692.2597584837827,1729.6805562054742,2422.0273855317823,2440.7390977714635,2814.960941793984,-2.7157974720660683,0.06615217745272685,0.24820144686513207,0.28888287064457896,0.2769185582217917,-1.3602035393866654,0.2566085416925805,18.711808536331887,1692.2605472327382,0.3642257511019313,-13.52396269586621
41,3.657920262795991e-05,-7.222175800696529,1692.2596513359942,1729.679646636049,2422.0282331550247,2440.7392266493134,2814.9603825514587,-2.727714079176761,0.06536854632991812,0.02453681610154818,0.2436486424428097,0.4659287361792934,-1.3605677714279611,0.256515093659043,18.71181571890754,1692.2602247923755,0.01085192237870231,122.72627232908634
42,5.5368421198039685e-05,-7.209750872044659,1692.2601834533868,1729.6813148675333,2422.0283657177556,2440.7392856616734,2814.959244181292,-2.7141728965240643,0.06625973400548366,0.29046887243851527,0.24453399894860373,0.38987404253180413,-1.3590790705467075,0.2568972522943974,18.71178196398784,1692.2614273918718,0.5261534279055103,198.6401626761827
43,4.263532035827478e-05,-7.210682797277608,1692.2601307588363,1729.6818146934668,2422.0280238932655,2440.738177733069,2814.961046458122,-2.724287327187603,0.06559293236415364,0.1425373038592076,0.27011482684532884,0.4710696737299125,-1.3524114548514783,0.2586158676120402,18.71179249137723,1692.2612904505138,0.416836210116393,196.62809044588786
44,4.660331928447898e-05,-7.223791937913491,1692.2604698897956,1729.680314394568,2422.0282790812544,2440.739067913179,2814.9603488729654,-2.7253842813397595,0.06552101937448211,0.0991386451746584,0.3139443036358025,0.33624095929546005,-1.3592081424096476,0.2568640962272633,18.711800066059187,1692.260934167484,0.13790864524399307,184.7725196282335
45,6.10208747202565e-05,-7.21736505517869,1692.2609230992155,1729.6801583420724,2422.0280846221553,2440.7408885138643,2814.9608997727496,-2.7195705922420568,0.06590304763123234,0.23190467458939512,0.28845498426037275,0.35314365729878316,-1.3595408245419551,0.25677865634496627,18.71181032857834,1692.261139604102,0.008165340547721575,-70.62041824701375
46,3.937134244246451e-05,-7.219792278991401,1692.2605318501548,1729.6803509917909,2422.027591355659,2440.7394674657803,2814.9619900767857,-2.7144061926296392,0.06624427767060523,0.2594374140559897,0.16493709214305663,0.41611017197678524,-1.3576222163890426,0.25727178687938546,18.711817081279055,1692.2607446559646,0.029619011843174635,-29.104394771477242
47,4.08923576553959e-05,-7.235355797847525,1692.2609356907549,1729.681777046239,2422.0261005145526,2440.7381006752803,2814.9608560665506,-2.7218208914036537,0.06575491279476126,0.12128544502240327,0.24423302432488647,0.39958661283886676,-1.3588626057604627,0.25695286752235424,18.711774502092222,1692.2615130396753,0.0241381625736004,124.71964796864275
48,4.19392282595934e-05,-7.220233956613978,1692.259834743456,1729.6803737048403,2422.0291341930533,2440.739029490343,2814.9617886155497,-2.718124762756075,0.06599840111654319,0.33349110966944195,0.27057615230358634,0.38232078897020294,-1.3563002426127184,0.2576121183400972,18.711825867437884,1692.2605426876999,0.10452211155437242,-26.745634474102886
49,5.2525547589337965e-05,-7.216543219681,1692.2593665899321,1729.6810974624664,2422.0282021074217,2440.7384290145665,2814.9596529107257,-2.7171423438894875,0.06606327105047077,0.0378935949519488,0.2737372613982332,0.2661360536619328,-1.3670492625599602,0.25485786979677433,18.711792824629065,1692.2607919624822,0.9444558428883948,-44.94802886550133
50,4.792523927561594e-05,-7.233064850516587,1692.2587879618643,1729.681021936411,2422.027465939085,2440.7387843209954,2814.960498198117,-2.7270795863912745,0.06541003536181601,0.12635310976951233,0.3175546668962417,0.3549494367004211,-1.356139081579633,0.25765363872086805,18.711807892379028,1692.2603291062057,0.013846433041773661,-35.83120596290002
51,5.5937495570450355e-05,-7.226626491024259,1692.259313244516,1729.6820436636779,2422.0263717491302,2440.7394056880994,2814.959892531454,-2.718543321883607,0.06597078266373434,0.20428644546494082,0.27964133223782794,0.36908548679072406,-1.3578737008288198,0.2572070951630126,18.711784126537644,1692.261093007013,0.021474499964608568,188.04255568433987
52,4.526908281318171e-05,-7.228100946355967,1692.2607453359449,1729.6805308206244,2422.0293449464484,2440.738779367496,2814.9601872221983,-2.721236429319592,0.0657933552811241,0.23806325188376992,0.27780734872041757,0.38616240408097147,-1.3597793175782389,0.2567174237256286,18.71179625642097,1692.2612631074705,0.14169008787298032,178.2378074360773
53,5.0280583030956535e-05,-7.2167972857576475,1692.2600356060352,1729.6806618821345,2422.027657966879,2440.738415173378,2814.9602111809463,-2.724520444676025,0.0655776432866476,0.0899290010102721,0.28165497550287855,0.367296042539514,-1.3666744064615752,0.2549534227316704,18.711794373995957,1692.260795015188,0.002347939216627989,60.23008238269985
54,4.430806777593052e-05,-7.203612684516392,1692.258962804201,1729.6808474649781,2422.026945982898,2440.738647916524,2814.961124390036,-2.7277170388184806,0.06536835286272755,0.07296398511639694,0.25493670895771015,0.43050930959129796,-1.3543955318483367,0.2581032625102425,18.711812377391038,1692.2601966692994,0.031869791080175465,117.33561074615864
55,3.401665332687263e-05,-7.228458469839119,1692.2606864820311,1729.681462369119,2422.0275574883276,2440.737659227481,2814.9610611402754,-2.7229315378787007,0.06568192287315128,0.16905246053353984,0.2831413384948762,0.34256311462270883,-1.3585493799886212,0.25703336438879926,18.711786259878792,1692.2613128128648,0.24929308552054572,190.96637263200486
56,4.683066352250251e-05,-7.232675572403291,1692.2596367768278,1729.681996507476,2422.0282939975064,2440.7379934109163,2814.960663765287,-2.708742153494482,0.06662055246343844,0.4380888937121279,0.25479261571536704,0.41671185793799026,-1.3415391883464463,0.26144294878899155,18.71179166893029,1692.2611918277682,0.18866252777461143,-30.159074294691976
57,3.7065438445135915e-05,-7.220384045626318,1692.259321814732,1729.6821558120082,2422.0275668033923,2440.7397768039687,2814.9605997405724,-2.7278053094716626,0.065362583010181,0.10840268789145674,0.3333097726518939,0.30015548177568885,-1.362615214637451,0.25599043086432055,18.711797439633152,1692.2611963972802,0.03322204029298292,-67.85487589040952
58,5.307937302139901e-05,-7.201541568425843,1692.2600955002247,1729.681348912142,2422.028148715038,2440.7395038663917,2814.9606333895704,-2.7091218088916635,0.06659526441180887,0.33543866500605074,0.24074631996019535,0.363713291764469,-1.355344235616158,0.25785851508737007,18.711798697224133,1692.2612228149524,0.4187052714822894,198.91720169195506
59,4.1547797241687666e-05,-7.213944742536242,1692.261314695671,1729.680683805931,2422.027955443039,2440.7381060659254,2814.9604905503725,-2.725984937715522,0.06548167557368366,0.2885550971831993,0.4253303312102277,0.17175625341389988,-1.3551302592281846,0.25791369662459906,18.711784116607717,1692.2613980238498,0.14958430729971145,185.1973000323728
60,4.150740946928659e-05,-7.218581896918402,1692.2589957722205,1729.6806004036976,2422.027278337188,2440.739275505952,2814.960805963658,-2.7202638000514043,0.06585737895472496,0.1474281829402224,0.24341363187992937,0.3971131999712991,-1.3593707695080934,0.2568223265611308,18.71181471016542,1692.260216369878,0.7556647164266665,-27.679366287583946
61,5.108700724764209e-05,-7.22597547461496,1692.2598308121787,1729.6811907742015,2422.028428377635,2440.738646655416,2814.9604376197735,-2.711337831641096,0.06644785118672389,0.349698235830095,0.21051239007722944,0.40722635910591176,-1.3571856806086087,0.2573841197365263,18.71179807411729,1692.2610011577333,0.2301877003281637,-23.993274162860484
62,3.986204775982979e-05,-7.234300798744383,1692.2600442530809,1729.6821958096532,2422.028095279985,2440.739682894141,2814.9611313574937,-2.727554017724276,0.06537901015179545,0.11187408870637565,0.25858932871265883,0.36996916944590064,-1.3645285384532193,0.2555011065435542,18.711797470239098,1692.2615412581274,0.18546035923797083,-7.244776340716488
63,6.529470050490639e-05,-7.236445334868903,1692.2599761711726,1729.679653649826,2422.0288635169313,2440.7384240699553,2814.961215907054,-2.726515249009153,0.06544695910768167,0.1258721343625586,0.31395500178496016,0.3943558551477626,-1.3539731560430317,0.2582123021098204,18.711820991778286,1692.2602746948405,0.01672932367842966,30.31808195154577
64,2.2990205729126048e-05,-7.225339853553377,1692.260080532005,1729.6808431514164,2422.0270453484745,2440.7388204251242,2814.960513104762,-2.732176621125822,0.06507748636644074,0.09461697473313363,0.29477806317692745,0.38643575100170136,-1.364054737216215,0.25562219196683694,18.711795010892665,1692.2608412051827,0.0031000744880022514,27.393939299839314
65,4.7609163442929856e-05,-7.228601959392762,1692.258378119106,1729.680148435438,2422.0279667634804,2440.7388847375423,2814.9599213144247,-2.7237917548065202,0.06562544646570749,0.05928387605678558,0.3005198049044364,0.35863067229245216,-1.3610912782903524,0.2563808413912634,18.711816147693547,1692.25984450904,0.41117412621227795,187.69729790207995
66,4.1763495450029554e-05,-7.218789609803334,1692.2613639586257,1729.6802507263699,2422.027148088555,2440.739651320434,2814.959783751441,-2.7149717113692713,0.06620682588103165,0.3252997960488154,0.2428885133570291,0.4589267104335326,-1.3513723892462717,0.25888472612166197,18.711783023708247,1692.2613583005123,0.06135300308775094,-33.00152598936615
67,5.6575587532804986e-05,-7.217111721263347,1692.2600073766046,1729.67985019295,2422.027624900896,2440.7388159601132,2814.9595105644125,-2.7118301177327386,0.0664151478841161,0.2923607062674663,0.3155313197413705,0.2566404314977162,-1.3619121203021287,0.2561704795743549,18.711795885525248,1692.2605178271838,0.4833861904695847,192.78231730864564
68,3.865215291290532e-05,-7.233204580095842,1692.261132617818,1729.6800721424845,2422.027898972298,2440.737976261583,2814.9592521061772,-2.7081079636244145,0.06666281594306786,0.4029493773440129,0.32997039806305883,0.263606602608758,-1.3524237484555381,0.25861268831050277,18.711776708312122,1692.2611632456696,0.23658167623206838,-22.912052799959906
69,4.435557343826833e-05,-7.224411612448688,1692.2598695391828,1729.681659418965,2422.0284101153425,2440.738193805693,2814.960744341036,-2.701908432157114,0.06707737788533033,0.34391431834933395,0.25986775965156306,0.26891731877524894,-1.363334240621723,0.2558064332502641,18.711794742584416,1692.2611637031632,0.056000770613795534,247.6844850909775
70,5.9564028980970355e-05,-7.214171689159585,1692.2600669521378,1729.6808766341244,2422.028134087173,2440.739341040655,2814.9601823030735,-2.7154312760268877,0.06617640655412292,0.13608273632997392,0.22725983045912734,0.4581459318393002,-1.3594587747001432,0.25679972585746336,18.711797516659843,1692.2610302336257,0.14616426420741557,178.83699981828872
71,4.408307447423311e-05,-7.232550790124135,1692.2600408374426,1729.6807870410855,2422.028027269799,2440.7382010235556,2814.9609347688074,-2.7097668813610243,0.06655231949292863,0.42770722156245716,0.3034040178838271,0.3912118849542865,-1.3454510648780378,0.2604222140490836,18.711802030030388,1692.2607809412807,0.12727749378404415,-50.07711424124915
72,3.8262075941150036e-05,-7.226280022425189,1692.2595582798645,1729.680808746512,2422.0282828705062,2440.7382527158,2814.961856999996,-2.7227753262236876,0.06569218395645728,0.07843402421961349,0.26853865253451126,0.36512567263846507,-1.3583531267857658,0.25708381295998617,18.711818668872592,1692.2604654603297,0.27475195673433844,-8.99290827634609
73,5.4250907589962356e-05,-7.21828510671622,1692.259932344072,1729.6809588024016,2422.028081350509,2440.738439604624,2814.96007488007,-2.719065783247582,0.06593632448095975,0.2020610827040485,0.3924521899903828,0.23615708788666012,-1.3633697909872877,0.25579733939969407,18.711792794812496,1692.260940582623,0.05627452708042229,13.642034858159128
74,4.586937395029731e-05,-7.245364028122648,1692.2601586843766,1729.680535091036,2422.028627552022,2440.7387277411817,2814.960851123878,-2.720960058171358,0.06581154117918231,0.18569580265626065,0.1744754461143685,0.4881695157315378,-1.3582808654801095,0.25710239084319675,18.711806874404285,1692.2608261802982,0.20307215274094728,-8.701763938575294
75,4.2197572878494984e-05,-7.222744188365132,1692.2594770096641,1729.6812401924012,2422.028389629412,2440.738696628806,2814.960146437956,-2.6981668020432013,0.06732882674334537,0.39438837122021697,0.2245676049232399,0.30865427193744477,-1.3575209584528036,0.2572978390085475,18.711797926451958,1692.2608884537026,0.17462087918036515,-19.726738023817795
76,4.274872004480367e-05,-7.213036869068016,1692.260684220344,1729.6804970298285,2422.0268550552632,2440.7386107716284,2814.9586256034336,-2.7300888665954344,0.06521349410941767,0.08275093312022912,0.3464014315964272,0.34718429014778196,-1.358339593915156,0.25708729206550396,18.7117686331112,1692.2611790823635,0.006221820990859094,176.3097599105475
77,5.259435103443848e-05,-7.214529199467767,1692.259784202559,1729.6819785043479,2422.0262139613315,2440.7405854964354,2814.9610309299746,-2.715664263358542,0.06616099008573206,0.2763789824492151,0.23942877486282854,0.4265597022524741,-1.355866253989513,0.2577239433322887,18.711797530517842,1692.261228258326,0.04522219413253982,-6.6477259658995775
78,5.0177877825859654e-05,-7.234355214229194,1692.2608114431926,1729.6798530708925,2422.0279172529195,2440.739303118454,2814.9606411822992,-2.714509268700829,0.06623744982262404,0.33214691885463565,0.2621915217816091,0.42197486071275625,-1.3477562616501753,0.25982258100347944,18.711803928831134,1692.260834420513,0.11194331804848225,213.72987861594086
79,5.4115826856302834e-05,-7.221838923107657,1692.2608424959426,1729.680192945216,2422.0276564735873,2440.738331768233,2814.9613236343243,-2.718816536688158,0.06595276093125695,0.2833916879328325,0.24504382496888044,0.3877549706415635,-1.3535171060129834,0.2583300866937465,18.71180307144979,1692.2608228485774,0.049861637414934275,196.63520300713796
80,5.861140084107802e-05,-7.243201832801519,1692.259981212236,1729.680075141456,2422.0282444203376,2440.7387051932433,2814.9606259737666,-2.729076816745051,0.06527952682493786,0.17648838421049348,0.23078177416478507,0.5031392174405018,-1.357614247816217,0.25727383697652334,18.711808872269525,1692.2605161902063,0.017197223784199453,200.60292270811476
81,3.0048473301257627e-05,-7.210907198875912,1692.2589840334138,1729.6809935448532,2422.0282267418315,2440.7374813461115,2814.960565987976,-2.7290419193829867,0.06528180494797088,0.042707484034399855,0.24499873004849748,0.45311753874543337,-1.3548536108376843,0.2579850579041947,18.71180433152508,1692.26036818183,0.04003500566338042,-79.38344377446384
82,5.6393234423023535e-05,-7.226036203284179,1692.2600051031136,1729.6820989309504,2422.0273272875597,2440.7367296535763,2814.960670246017,-2.720103850072766,0.06586791368357431,0.20002718556219046,0.2796507015043823,0.3858959525675256,-1.3556638142348143,0.25777612218551577,18.711777765767785,1692.261233249592,0.5236106633862699,-18.262900789280586
83,3.234733435008996e-05,-7.220705738379069,1692.2608505216087,1729.6802496503653,2422.0278184608937,2440.738816595576,2814.961592342552,-2.7018880218120036,0.0670787469717338,0.46936942658393693,0.17067191995260256,0.43028950948818356,-1.3513612558879284,0.25888760839413216,18.711808274938036,1692.2608721609465,0.1365797096663588,237.94647244769823
