,value,err_upper,err_lower,units
PERIOD,3.83616230870829,1.508421512141922e-06,-1.524344502179531e-06,days
T0,1414.1360661898286,0.00031415690659741813,-0.0003128616053800215,days
ROR,0.0670680578788989,0.0008455130602384037,-0.0006446428848219249,
IMPACT,0.21077934094039505,0.15658046120227323,-0.1425007487834122,
DUR14,0.10017576761743124,0.0006944908210756856,-0.0006375355648158137,days
ECC,0.15535042466674331,0.30719226881742867,-0.09169524816458641,
OMEGA,90.71446282840688,97.32853145016594,-98.12986954775582,deg
R_PL,6.053059092983584,0.12311978221333053,-0.11848863340230675,R_earth
