,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
6978,-9.724915763818779e-06,-7.230924017869411,1393.0819694882055,1403.8371347524637,2124.151322544744,2134.9028739229384,-3.7001042083652296,0.02472095020629967,0.5195541526613524,0.21616069961408302,0.34824540820659045,-2.0965753901858175,0.12287651264098505,10.750993836549117,1393.084037816143,0.550331990175936,-4.085597209099163
6979,1.4321858603091571e-05,-7.1887259855800165,1393.0903062520754,1403.8320951806259,2124.1570122663934,2134.9044412616195,-3.7043346032948827,0.024616591718335253,0.3226902367749337,0.2674989192473227,0.16480809985227274,-2.1188350792541826,0.12017153732117965,10.751021055178924,1393.0857373365054,0.344357448372229,130.07559336123202
6980,-3.274832492100458e-05,-7.1968689374750925,1393.0912806534282,1403.8346826365294,2124.1482713858018,2134.9117913529535,-3.763623577244826,0.023199522620020608,0.34633105355480853,0.2813319021612575,0.26262999325164693,-2.1021164986972023,0.12219752346459252,10.750986560483067,1393.0874701705125,0.579105388394953,6.807169531952908
6981,2.531918058144485e-08,-7.199246215274981,1393.0832823325945,1403.843811088418,2124.1521852898445,2134.8998188488595,-3.670763136891873,0.025457035329170003,0.7103515983566739,0.27123710650768973,0.13321056724390834,-2.0609764533124513,0.12732957778515924,10.750919144985719,1393.0880638879219,0.7882880346767847,-33.137850349510785
6982,-2.5737967796721728e-05,-7.1952230901378735,1393.0916116443634,1403.8351239650583,2124.161322443491,2134.9054209068618,-3.7014647735487505,0.024687338612712398,0.4742032085645329,0.4267736769249044,0.4573836011126253,-2.085003491791629,0.12430668611197555,10.751027906720804,1393.0879069580758,0.6573801846401275,190.96798091362373
6983,-6.355966378018509e-06,-7.187447388237949,1393.081366846381,1403.8309211246137,2124.160030894727,2134.9059872148687,-3.7612207443897265,0.02325533422131642,0.28894360288723064,0.4358888380239967,0.13910757301719068,-2.190703342109983,0.11183806053078017,10.751129638921432,1393.0806039773581,0.447354601297174,147.41962827682727
6984,-3.291365139979542e-05,-7.207799972138995,1393.0904407440507,1403.83949140798,2124.158095695544,2134.908836895723,-3.657295528560075,0.02580219976293076,0.8547826351735104,0.26181667613336357,0.2229974659160232,-2.134535474752575,0.11829953073384036,10.751007115862937,1393.0894706885533,0.26473273251391555,242.97155873897046
6985,-4.347333408431695e-06,-7.190956213478818,1393.0897340327092,1403.839668380802,2124.143925958297,2134.907667562905,-3.7161677912697857,0.0243270156442565,0.20499105031547527,0.26968824953756076,0.3825709208870387,-2.129425682885013,0.11890556374657565,10.750899748246015,1393.089207669191,0.36575298331683215,61.3175169253784
6986,-1.709100760900646e-05,-7.206198658261726,1393.099916685942,1403.8353309302718,2124.1521746519757,2134.9080387876797,-3.7516848632187236,0.02347815503295556,0.6838157402545569,0.26086684312786756,0.3474405211947338,-2.081433290168934,0.12475127921571014,10.750917724797187,1393.0922037584642,0.018281193757481346,178.59769125878208
6987,-3.3138541371661855e-05,-7.188942652939038,1393.0860387495575,1403.8348556171104,2124.1583990426934,2134.9094729949275,-3.6870639585725327,0.02504542861378016,0.24057743305265938,0.13253296059820174,0.18894335579104649,-2.1470302841357536,0.11683059678287147,10.75108047269671,1393.084915293036,0.44010754929654516,37.527205560007744
6988,-5.925847225857696e-06,-7.219734198680323,1393.090822232848,1403.8388893385734,2124.150850634328,2134.901843976203,-3.6689676977320227,0.025502782943533493,0.682377238469179,0.15048975901442918,0.30594260323097777,-2.1063498473601463,0.12168131216415656,10.750903989957507,1393.089413891954,0.006479636157531222,96.5475775869458
6989,-5.2128866799794755e-05,-7.20887895347849,1393.091961058872,1403.835227890497,2124.152500469695,2134.901078106927,-3.7142045533803594,0.024374822275645924,0.7170214631647731,0.34852129537080034,0.39732747380019684,-2.1197584566599086,0.12006062485371971,10.750928252878058,1393.0881671572047,0.0028472157660620833,113.421210947272
6990,-3.514447271864671e-05,-7.194498403847619,1393.0865458417456,1403.829868256489,2124.1541736099553,2134.9065050235863,-3.8114567315594874,0.02211593849431656,0.21555308279427066,0.3047656010737798,0.2756134344277199,-2.0498786761508545,0.12875052314932037,10.751060069430185,1393.0827007876026,0.26691194398718404,59.041716868245736
6991,-1.6600186661228243e-05,-7.202394531184319,1393.0798076680087,1403.8339120237918,2124.154518542007,2134.9070770950143,-3.7203250672025296,0.024226091457804372,0.6662412266630137,0.2621651060895749,0.2384954927967018,-2.1182789903701176,0.12023838196132307,10.751087808344186,1393.081299444331,0.21723405822617273,160.6388283000131
6992,-3.5893184770874324e-05,-7.1982524913165795,1393.0887812557867,1403.8350846601727,2124.155147814154,2134.8864883369406,-3.7727905664351,0.02298782464594146,0.44097173244431065,0.2632250963641638,0.10283057459428768,-2.11459612837296,0.12068201975579605,10.750863353504473,1393.0865898208594,0.5687737977367788,174.66036360655303
6993,-2.274225120415958e-05,-7.199229690657359,1393.0843780291852,1403.8348055957038,2124.1546534743084,2134.909034615409,-3.7226297519670135,0.02417032224383264,0.013028423966473326,0.26019365517482207,0.3604948199168445,-2.12397929116156,0.11955493678961587,10.751062822953081,1393.0840505367703,0.49749468926675144,155.49377823729907
6994,6.149810040914556e-06,-7.209217792098362,1393.0847445421464,1403.8432335964367,2124.1574673322907,2134.9128569528593,-3.727450269277218,0.024054089163929208,0.5602456964232422,0.37238841454112825,0.22187170767277675,-2.0170823962079822,0.1330430663265528,10.75104793693421,1393.0884217817027,0.07048949588255857,135.31157790423802
6995,-1.78985710464634e-07,-7.20085473956073,1393.0865352941341,1403.8363675510916,2124.1501850773643,2134.909465730114,-3.7142334298102506,0.024374118427961722,0.03832939252770019,0.3844991593661162,0.20787768196329925,-2.1166731117056536,0.12043162533474089,10.75100626749653,1393.0859221845456,0.385126303423607,131.14525161597905
6996,-1.3948523926655747e-05,-7.194459311900718,1393.0930312680653,1403.8401693622168,2124.151999848072,2134.908911911821,-3.8148465830081126,0.022041095672866055,0.5422447824153541,0.4067257752904976,0.18561501204766206,-2.0056179180785003,0.13457711236722736,10.750939287240158,1393.0911226877586,0.07405494999638157,58.4152864161989
6997,-1.798765182916238e-05,-7.219354530475362,1393.084422276341,1403.8248193670688,2124.1586009288403,2134.903692631925,-3.583768457455168,0.027770847559117177,0.8622830436825704,0.4886104268219551,0.1740076318832311,-2.0723774440455482,0.12588613840342083,10.751123569640425,1393.079120648449,0.3401100021013405,241.33401925837705
6998,-3.716182270111448e-05,-7.187566711816508,1393.078737704898,1403.8362859343001,2124.1590683083514,2134.90658372166,-3.769964376134082,0.023052884505464645,0.4299285238001207,0.48268330764187795,0.22680297921795312,-2.078687335179463,0.12509431137320143,10.751107869645196,1393.0819474145428,0.9360331966679175,-36.57138194303733
6999,-8.84840205576912e-06,-7.222278255251768,1393.0861236980015,1403.8275895073077,2124.160366209027,2134.9081269212493,-3.756975499639579,0.023354268658698996,0.3004992069272007,0.4980571299033265,0.17743864538540355,-2.0400746241016914,0.13001900796472263,10.751136676910189,1393.081336230495,0.675910631525729,189.87117994340073
7000,-7.911629726755713e-07,-7.202613173381082,1393.0803986681317,1403.8346084874438,2124.1538214423504,2134.901237315081,-3.7782980458141395,0.022861567673709313,0.09210752572056813,0.5706925890197629,0.3305621177735496,-2.026725511351136,0.13176628269869442,10.75102974428305,1393.0819903004867,0.6720684231561505,-5.876851134618588
7001,-2.7278769741459143e-05,-7.195039505165736,1393.097930625366,1403.8340262275822,2124.1555164612937,2134.9050920127834,-3.681244119753907,0.025191613946378186,0.7011324691627553,0.5801572142961493,0.3509761299855445,-2.140417048162511,0.11760578551606878,10.750944214204377,1393.0905659417056,0.020741096616325855,50.2400018558231
7002,1.2745901218619001e-05,-7.189226600653935,1393.085245200504,1403.8351118879493,2124.146437238843,2134.9046966446253,-3.7585315208742966,0.02331795717878812,0.24408294960197588,0.4351365047906346,0.3716836041783398,-2.0147654261714028,0.13335168051165355,10.750962264665333,1393.0846746120267,0.2180430845234508,99.08688580735807
7003,-1.601309404093859e-05,-7.201552574684737,1393.0862533246216,1403.8367732686218,2124.15343028124,2134.904051359429,-3.7621958427729014,0.0232326690347063,0.1704935321248686,0.3297289522615887,0.20898773555404038,-2.070859680081631,0.12607734891735387,10.750988549648337,1393.0860220956106,0.5975734450908082,9.16413707014048
7004,-2.5297262438838763e-05,-7.200416767821721,1393.0889065194392,1403.833979999184,2124.1523308124083,2134.9057125651184,-3.852938372556821,0.021217300419874803,0.043468601140790486,0.5092955965082728,0.2738602659852911,-2.056288822905103,0.1279278529366006,10.750993418555437,1393.0859595338748,0.28171573277189454,122.82520055522357
7005,-2.327858594864891e-05,-7.208972943114825,1393.0853747752856,1403.8383547835379,2124.160516099837,2134.9037827884918,-3.74515183104921,0.023632040697739765,0.7180482656063067,0.16099155602423965,0.2241344410922701,-2.091744125679091,0.12347159792492736,10.751032968767912,1393.086369689295,0.014664123418207498,217.9623325729012
