,15th,50th,85th
MEAN,-3.041773295837517e-05,-1.2652372431129448e-05,4.368357187019032e-06
LN_SIGLC,-7.219571748956173,-7.204197105111065,-7.189217510012762
TTS,1393.0824440010788,1393.0871052925247,1393.0917839601332
TTS_1,1403.8322599788023,1403.8361745458635,1403.8410327876554
TTS_2,2124.1509628893687,2124.1546153154068,2124.161088895006
TTS_3,2134.9019932265815,2134.905970432395,2134.9095176973374
LN_ROR,-3.7727905664351,-3.7208469818676004,-3.663402408480489
ROR,0.02298782464594146,0.024213450804353342,0.025645108984450812
IMPACT,0.1629216860469764,0.5187633426048943,0.7316860665636875
LD_U1,0.22155927516894547,0.3207147173382454,0.4233070463506523
LD_U2,0.1647221178396372,0.267817235649474,0.37097208046856744
LN_DUR14,-2.1236940051302535,-2.0809667581441453,-2.029343947306916
DUR14,0.1195890490115201,0.12480949326089992,0.13142171244076342
PERIOD,10.750942945046194,10.75101288705944,10.751084428723196
T0,1393.0829783831919,1393.0861998415958,1393.0896694097466
ECC,0.11921111018873304,0.3278220783656409,0.6368718464152756
OMEGA,-14.510148479282499,87.14165533316537,192.63611410596783
