,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
3790,-3.999400043660094e-05,-7.236627138071044,1393.090536904428,1403.8389514148384,2124.155432791235,2134.899369401987,-3.816221156425938,0.022010819381913887,0.5447249070970587,0.25534008429538946,0.26201564335489635,-2.0173373394798535,0.1330091522151947,10.750920399410827,1393.0893188484483,0
3791,-1.1350918007325328e-05,-7.185355829544594,1393.090960709661,1403.8353272320894,2124.152389620773,2134.911957762409,-3.6113220487978883,0.027016106635090582,0.6627081836284421,0.3577501030643293,0.1772612402474636,-2.093558580977734,0.12324776735652976,10.751015348830418,1393.0876292965838,0
3792,-1.2499539487735521e-05,-7.224841270681684,1393.0824991966529,1403.8340747924901,2124.1558516735568,2134.899891864628,-3.759510311134588,0.023295144955423886,0.32305336939987817,0.3563270534990779,0.30367472415917196,-2.087827378274993,0.12395615330663648,10.751022610283432,1393.0827993270536,0
3793,-6.049602471453114e-06,-7.191826869733201,1393.0935302820292,1403.8381837015277,2124.1538960093603,2134.9101881604647,-3.7015861872535734,0.02468434141342343,0.42416036079930025,0.3566007306646801,0.21495456618968145,-2.0906426196298042,0.12360767756947363,10.750973201971545,1393.090374070327,0
3794,-1.0660904575518202e-05,-7.173935619716948,1393.0880337915485,1403.8421976979694,2124.153075289884,2134.9094734972887,-3.7024840195234425,0.024662188961223304,0.3540060694403317,0.42958142040458047,0.16831651843440265,-2.0602395774457536,0.12742343845573031,10.750973852795065,1393.0895971477426,0
3795,-1.4915710515962879e-05,-7.213340876199268,1393.0818593069957,1403.82480815312,2124.1647380109403,2134.900092546757,-3.807959065072218,0.02219342810863768,0.3323348405566631,0.17114726723502915,0.395956866830544,-2.140750382712873,0.11756658997741036,10.751160366920805,1393.0778418456855,0
3796,-2.324304096047687e-05,-7.200639523656625,1393.0904792907702,1403.8294298598003,2124.163816291977,2134.893934277244,-3.768654831878287,0.023083093053346392,0.46545698593191925,0.24533317148654477,0.33592075497487195,-2.113736002663707,0.12078586611769318,10.751009976759187,1393.0845707317562,0
3797,-1.736942207204235e-05,-7.220244631645492,1393.0917833819394,1403.8447915255504,2124.1481669321433,2134.9065564974208,-3.7333149209258365,0.023913433162627853,0.01402397868723032,0.19846341776582643,0.20383870447658792,-2.0993007616460253,0.1225420844278585,10.750869783482143,1393.0928170541295,0
3798,-1.5660768026305286e-05,-7.20793722608294,1393.0847197025244,1403.8437079285984,2124.1605586815026,2134.9083814064747,-3.699493326490347,0.024736056400290852,0.4503335935974487,0.2478681529474498,0.3848366006397843,-2.1077504246864036,0.12151100736766786,10.751033692758618,1393.0886795296024,0
3799,-1.5239782165791116e-05,-7.205759825108345,1393.085413912404,1403.8428718798282,2124.1608158520903,2134.908498694968,-3.7094225411656514,0.024491662115616143,0.3588592736069927,0.23292992834421256,0.36313879330606746,-2.120821025888176,0.11993311988165015,10.751037307690646,1393.0886129694952,0
3800,6.901198839594102e-06,-7.199570734876547,1393.0861697352725,1403.8346481521928,2124.154550573296,2134.902968476608,-3.6472001192452885,0.02606400281171043,0.8279428019310047,0.40187567750495123,0.1033891330926533,-2.029343947306916,0.13142171244076342,10.751004602742274,1393.084925439734,0
3801,-7.896260415374474e-06,-7.207727952547829,1393.0882614682491,1403.8363320878516,2124.1509144999677,2134.902893436012,-3.740430586432487,0.023743877138525635,0.5376839522218524,0.39250550948146423,0.07432725466270229,-2.1041763381436467,0.12194607524588875,10.750949905663497,1393.0868286276298,0
3802,-5.640761249496374e-06,-7.198042390998571,1393.0802596974322,1403.8373315708354,2124.155770771027,2134.904141397,-3.678566398946406,0.025259160450196216,0.4145998119557886,0.2217487356036285,0.2662525194157832,-2.089842812877139,0.12370657937056695,10.751046839317087,1393.0832599026344,0
