,15th,50th,85th
MEAN,-3.7491332097564926e-06,1.6327436764981215e-05,3.739872505640875e-05
LN_SIGLC,-7.233041926871567,-7.2157731668115765,-7.197904840579731
T0,1398.2867594634417,1398.2926740552243,1398.3013549436346
LN_PER,2.97579619709348,2.975808279753064,2.9758199295772694
LN_ROR,-3.7801052262230814,-3.7255235747882534,-3.6706525903783236
ROR,0.022820290005822117,0.0241004787216262,0.025459849671285218
IMPACT,0.12311418366984858,0.396636682183722,0.6334388897973968
PERIOD,19.605226661561034,19.60546354627194,19.605691947806136
LD_U1,0.23708435959861873,0.3394377772562922,0.43877039566437004
LD_U2,0.1766591586749129,0.2802598298258483,0.38211046859372244
LN_DUR14,-1.7500416877096348,-1.700227335756477,-1.6412199308110529
DUR14,0.17376669936374423,0.18264199827592403,0.1937435443454674
ECC,0.06453820794273588,0.21150287239415677,0.5671842717300402
OMEGA,-27.036649143312506,91.96964981774889,206.9923965913055
