,value,err_upper,err_lower,units
PERIOD,3.0440507360376166,9.59098747799203e-06,-7.814367721348248e-06,days
T0,1438.4731505755103,0.0019408036243930837,-0.002573289109932375,days
ROR,0.0087937278902163,0.0008336660213995005,-0.0005393561912356987,
IMPACT,0.662887819818206,0.2472183536955146,-0.4300264480380064,
DUR14,0.0567263915026997,0.0025741112749954956,-0.002334884306990602,days
ECC,0.5992597915086543,0.15925894013731545,-0.3014855064846731,
OMEGA,90.5936825749753,91.42458374412342,-88.26528866426615,deg
R_PL,1.3616183203642607,0.1278445627536371,-0.08844878966006964,R_earth
