,value,err_upper,err_lower,units
PERIOD,13.726409598081512,0.00045918754966045583,-0.0008206046449164006,days
T0,1852.702410366763,0.001642693581743515,-0.0035295140971811634,days
ROR,0.02918202912845494,0.0009147498338798639,-0.0008960631272128365,
IMPACT,0.3470322543915184,0.21283717716332684,-0.23114574789355952,
DUR14,0.17738687006293144,0.01299219558980183,-0.0031580975732706518,days
ECC,0.18296670208990307,0.3407377371659095,-0.12114185860412274,
OMEGA,90.46758972244534,119.96931430107175,-119.71265414273724,deg
R_PL,3.454032479077961,0.13308097786105044,-0.12613819146605865,R_earth
