,15th,50th,85th
MEAN,9.532716384871629e-06,1.799822404612185e-05,2.650149702173579e-05
LN_SIGLC,-6.247218709287649,-6.244409842231639,-6.241697251764651
T0,1684.50267732458,1684.5039784365317,1684.5055568368723
LN_PER,1.683545305512735,1.6835472754192367,1.6835488899194466
LN_ROR,-3.780007365901148,-3.75546056792391,-3.7225271500632138
ROR,0.022822523316023146,0.02338967559375913,0.024172802292136975
IMPACT,0.0810833950845692,0.27095086646324557,0.5375346575048875
PERIOD,5.384612266519664,5.384622873712824,5.384631567194602
LD_U1,0.26356260994549574,0.34956311288850217,0.4428823324063771
LD_U2,0.1854765253472906,0.28310782793123657,0.3828557307663392
LN_DUR14,-2.0366908784544275,-2.021665047800379,-2.005464506210185
DUR14,0.13045970439881713,0.1324347711737209,0.13459775967719884
ECC,0.02951122467696298,0.15689827135663423,0.5163969904876816
OMEGA,-37.511222006811536,85.82343991147656,217.1710171435451
