,15th,50th,85th
MEAN,7.519460768163081e-06,1.29954631557837e-05,1.8651814934877923e-05
LN_SIGLC,-6.901436475086023,-6.898000157741483,-6.8944987103651325
T0,1684.358970022291,1684.3594332140106,1684.3599052425031
LN_PER,1.7489263415706016,1.7489269118033828,1.748927502255633
LN_ROR,-3.504211343510597,-3.451795587511792,-3.4227716731374223
ROR,0.030070479273645482,0.03168868545531789,0.03262189229710752
IMPACT,0.4422453714800986,0.6905011674699448,0.7622729579795965
PERIOD,5.7484275139354,5.748430791878144,5.748434186053042
LD_U1,0.41767786630713655,0.49158836782597937,0.5638902215937023
LD_U2,0.07025560865266955,0.15560000484493242,0.24411404861057084
LN_DUR14,-2.5646187312887494,-2.5460864232990783,-2.528510070334177
DUR14,0.0769485139104342,0.07838784332953513,0.0797777950855611
ECC,0.06096343023533587,0.23704143727916235,0.5639085718482456
OMEGA,-21.638039174042582,94.710857668323,202.24306264190204
