,value,err_upper,err_lower,units
PERIOD,6.209731955958686,0.00019309695640590263,-0.00019111870835253342,days
T0,2719.047590189884,0.0010581348383311706,-0.0010350441466471239,days
ROR,0.06166035131726992,0.0007057123350727793,-0.0006885272681763852,
IMPACT,0.7822226769934189,0.03333328342595354,-0.03304459337785359,
DUR14,0.19146760274102168,0.0032274030264245746,-0.0029397723467750325,days
ECC,0.1538066125266757,0.3016461031425587,-0.1119776519406056,
OMEGA,79.86989845597185,142.55185842538796,-124.67764988137075,deg
R_PL,14.098888429903655,0.3250520358853759,-0.3212530505473037,R_earth
