,idx,calculated,observed,ttv,ttverr1,ttverr2,significant
0,0,1715.3559760116475,1715.3554856375354,-0.7061387214707793,0.033123271975309274,-1.9806015079783548,True
1,2,1733.1166166141195,1733.1155474129955,-1.5396496185348951,0.7338626432947485,-0.46699469630007334,True
2,3,1741.9969369153555,1741.9963172491127,-0.8923193895680015,0.2553872091666286,-0.46638091445622476,True
3,5,1759.7575775178275,1759.7587322231213,1.6627756231537205,0.10035306776629455,-0.5635228010800039,True
4,6,1768.6378978190633,1768.6368614685043,-1.4923448048648424,1.2020188639282465,-0.46634708921345397,True
5,8,1786.3985384215352,1786.3983254776085,-0.3066392544860719,0.3838040937770472,-0.4659517407473248,False
6,9,1795.2788587227712,1795.2827205602998,5.561046041148074,0.6944547403667085,-0.465243484897254,True
7,10,1804.1591790240072,1804.1598122471726,0.9118413580654305,2.1160238337156274,-0.4716337447799867,True
8,11,1813.0394993252432,1813.044063417522,6.572292881428439,0.059228937186996004,-7.2024483455084445,False
9,12,1821.9198196264792,1821.9179095027866,-2.7505781173385913,0.1471372367786587,-0.466004263364138,True
10,13,1830.8001399277152,1830.8022618834377,3.055616240380914,0.07816903747161416,-0.5316171966362944,True
11,14,1839.6804602289512,1839.6808751065257,0.597423707258713,0.03303545633182518,-0.6055071377654574,False
12,18,1875.2017414338952,1875.2016702394292,-0.10252003110508667,0.04102635357934401,-0.5322003189920782,True
13,20,1892.962382036367,1892.9627499240833,0.5297583114224835,0.057982162500404166,-1.0546639012929873,False
14,21,1901.842702337603,1901.8430108021453,0.4441889408917632,0.05120361223223157,-0.46675560867692906,False
15,22,1910.723022638839,1910.7224305098864,-0.8526656917092623,0.0331911531511388,-0.8390620413822812,True
16,23,1919.603342940075,1919.602009177057,-1.9206187459349167,0.08177633615992101,-1.0893969039896896,True
17,28,1964.004944446255,1964.0032735591228,-2.4060774702957133,0.034202841259385684,-1.1353483315895594,True
18,29,1972.885264747491,1972.8835134342091,-2.5218911258343724,0.1808157899208685,-0.6546119059195749,True
19,30,1981.7655850487267,1981.7643150462213,-1.82880360778654,0.48417616146701015,-0.46744849948388184,True
20,31,1990.6459053499627,1990.644615235296,-1.8577651201121625,0.07504795929187698,-0.46555366259856606,True
21,32,1999.5262256511987,1999.5250774420365,-1.6534211936232168,0.06941511658816878,-0.4710128274306225,True
22,33,2008.4065459524347,2008.4056504055468,-1.2895875186222838,0.03329735683268189,-1.1702887354256244,True
23,80,2425.7816001105257,2425.782941623882,1.9317792329820804,0.03532196173128836,-2.7896182174762747,False
24,81,2434.6619204117615,2434.663716537945,2.5864217046182603,0.19840551545800056,-0.4764714995556131,True
25,82,2443.5422407129977,2443.543070790669,1.1953118466044543,0.03390112513475315,-1.1342313126487835,True
26,101,2612.2683264364814,2612.2679265500856,-0.5758364099892788,0.036641893818799225,-3.1611207715976852,True
27,102,2621.148646737717,2621.1498023308063,1.6640540483786026,0.26855791950152297,-0.46528950730267427,True
28,103,2630.028967038953,2630.028530018501,-0.6293094508146169,0.2156585698098154,-0.5183679295822154,True
29,105,2647.7896076414254,2647.7894894261945,-0.17022993255523033,2.513742864784256,-0.4785238488304107,False
30,106,2656.669927942661,2656.669701483035,-0.3261018614284694,0.033540829145841326,-1.215654534914708,True
31,111,2701.071529448841,2701.072900467433,1.9742667727405205,0.24561383224878144,-0.4754532169927012,True
32,112,2709.951849750077,2709.949379685677,-3.5568927364511183,5.2695149843939495,-0.4701890669882547,False
33,113,2718.832170051313,2718.8329008104106,1.052293100656243,0.828102174075452,-0.4663496849283463,True
34,114,2727.712490352549,2727.710719257053,-2.5503775145625696,0.4977951636470168,-0.4652375225087237,True
35,115,2736.592810653785,2736.5921294291275,-0.9809635067358613,0.8244337702741581,-0.4655090562875437,True
36,122,2798.755052762437,2798.754533826226,-0.7472681437502615,0.1404644418290563,-0.4711863539206189,True
37,123,2807.635373063673,2807.6349698454014,-0.580634310899768,0.033087109566769475,-1.0439262489178398,True
38,124,2816.5156933649087,2816.514990218736,-1.0125304888060782,0.033034308998405794,-0.6854294422289291,True
39,125,2825.3960136661444,2825.396683135698,0.9640361570200184,0.06511010469782967,-0.6847262954433815,True
40,126,2834.2763339673807,2834.278296800469,2.8264796471921727,0.8702415799476887,-0.4656865534310063,True
41,127,2843.156654268617,2843.1566675042304,0.01905928351334296,0.7665449743406813,-0.46661395163141456,False
42,128,2852.0369745698526,2852.036711104688,-0.379389837034978,0.15676017206809767,-0.4652456573339165,True
43,135,2914.1992166785044,2914.198188919165,-1.4799734484404325,1.858857409381112,-0.466024185652178,False
44,136,2923.0795369797406,2923.080274137157,1.0615066798345651,0.04042595286020895,-3.7844875713563697,False
45,137,2931.9598572809764,2931.957568041393,-3.296504999816534,0.12356643367187674,-1.0243497855713073,True
46,138,2940.840177582212,2940.8437967151076,5.211551369429799,0.07824557644123228,-1.7402547896159852,True
47,139,2949.7204978834484,2949.719648102128,-1.223685101576848,1.306915825152125,-0.47375465079915635,False
48,140,2958.6008181846846,2958.6018040663857,1.4196696496219374,0.3260720567479978,-0.7688344620122407,True
