,idx,calculated,observed,ttv,ttverr1,ttverr2,significant
0,0,1726.054680241144,1726.054630713932,-0.07131918529921677,2.0308863824219867,-2.2657050992051166,False
1,1,1754.634664469896,1754.6340555811303,-0.8767998227267526,1.9944232329466285,-2.1048077326249164,False
2,2,1783.214648698648,1783.2117196670674,-4.2178054760734085,2.029355899185118,-2.2201326377861372,True
3,3,1811.7946329274,1811.7995346031037,7.058413013255631,1.9548819394153218,-2.060156121550771,True
4,4,1840.374617156152,1840.3756474639572,1.4836432394804433,2.018045630251202,-1.9208198676538824,False
5,6,1897.534585613656,1897.5350265235218,0.6349102067542844,2.619487423226385,-2.4439098817606,False
6,7,1926.114569842408,1926.1166207778308,2.9533470089154434,2.284043213956688,-2.086575870198726,True
7,25,2440.554285959943,2440.545882569579,-12.100882124213967,2.3098154726836975,-2.574199103090497,True
8,31,2612.034191332455,2612.0335172497234,-0.9706791335338494,2.99329483406505,-3.329610142013967,False
9,34,2697.774144018711,2697.7722508914267,-2.7261032894602977,2.0997179449665575,-2.1241880184269757,True
10,35,2726.354128247463,2726.3524590455263,-2.4036507888376946,2.0197215006039846,-1.936215673206844,True
11,38,2812.094080933719,2812.0966858520464,3.7510823916090885,2.4891829697903787,-2.4644190889298687,True
12,39,2840.674065162471,2840.6721239596177,-2.7953321086533833,2.279739441845813,-2.8933119683399835,True
13,42,2926.414017848727,2926.421367482596,10.583472771540983,2.214572338858284,-2.1974160885486804,True
