,15th,50th,85th
MEAN,-5.175744312975415e-06,-2.297998733641376e-06,6.676154220970368e-07
LN_SIGLC,-7.721795694712198,-7.717807574072938,-7.713559067850859
T0,1715.3555169240858,1715.3557642172984,1715.3560289416753
LN_PER,2.1838374348110743,2.183837800164246,2.1838381678290153
LN_ROR,-3.4234481230979905,-3.401399491879549,-3.3856328856969324
ROR,0.03259983268180899,0.03332659700685001,0.03385620845370521
IMPACT,0.32079135035101203,0.522936735232103,0.616470916494771
PERIOD,8.880318600641433,8.880321845094592,8.880325110076674
LD_U1,0.28848785314437286,0.34831143994221225,0.40700970821602844
LD_U2,0.16582340463480605,0.2458305860127208,0.3304242722275872
LN_DUR14,-2.0652536214171247,-2.057604061006266,-2.0501806228098842
DUR14,0.12678613081179776,0.12775970795286978,0.12871165322976086
ECC,0.0716857927393352,0.22580364224211028,0.5414392354723704
OMEGA,-2.267806744745849,89.72076878550857,182.14551484045808
