,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
0,-3.0739358333599024e-06,-7.723162333617655,1743.5533807651605,1781.9040107353549,1820.2642698098646,1896.9648140822615,1973.6663531399927,2433.917564117925,2664.022651759833,2702.3554550581357,2740.7177305397126,2817.409973395618,2932.4640044152966,-3.485181558842425,0.030648193473508,0.3524038151038915,0.21443226767135948,0.22506288039174205,-1.4776426662796156,0.22817493937381483,38.35219722973344,1743.5570604466486,0
1,9.976243741532512e-06,-7.715797876698303,1743.5526388105222,1781.9024900559973,1820.265318797612,1896.9628116820973,1973.6633838306816,2433.916526984321,2664.0285290796905,2702.3503378129167,2740.715987319617,2817.4101365869933,2932.4610491374688,-3.4697329129021206,0.03112534272844832,0.5300801387574839,0.43469202532844964,0.10429223269272536,-1.4629021340038668,0.23156327098581705,38.35219841155464,1743.5560429264915,0
2,-2.7183873938501695e-06,-7.72157250375365,1743.5566203950634,1781.9043763219202,1820.264029511908,1896.9597960279016,1973.6648435355469,2433.9179895746684,2664.0233844060413,2702.356271127267,2740.7177325592866,2817.4097383864405,2932.463892117815,-3.4893259659861453,0.030521437726676454,0.3174060494366058,0.14194548372282223,0.30543267808992436,-1.4741857134222935,0.22896509435982376,38.35221646891196,1743.5566324175809,0
3,1.5970457130399876e-06,-7.714859083633982,1743.5544633696882,1781.9043271072903,1820.265199224801,1896.9595311346777,1973.6638526726033,2433.9181670885096,2664.024793947185,2702.3555758850966,2740.7182007318142,2817.4086191647584,2932.463133876991,-3.496840428132154,0.030292945112978437,0.2611725832538847,0.2398681260418536,0.20840559408156167,-1.4747559579566605,0.2288345654864297,38.35222589552363,1743.5562355856375,0
4,3.2924263577755737e-06,-7.721204557823483,1743.5515628400624,1781.9021299253418,1820.2647567026208,1896.9641637341795,1973.6641021158111,2433.9150107881355,2664.026422218386,2702.3517855837845,2740.7157916996325,2817.410744101057,2932.4625830167442,-3.463560631707696,0.03131805120970683,0.5984509235604288,0.3468693396718865,0.17982376196541194,-1.4609856294091796,0.23200748859519965,38.352217002380385,1743.555749757545,0
5,4.3167542130175545e-06,-7.718275172365524,1743.5551292028524,1781.9042828243519,1820.264249727481,1896.959298202377,1973.6643600696104,2433.9192688042267,2664.0244312043187,2702.353396217054,2740.717203917805,2817.4091840809715,2932.4637307160206,-3.4899883217394643,0.03050122837042916,0.30310569160080414,0.1916656666205656,0.257537257465541,-1.4811327185414778,0.2273799849337332,38.35221617286215,1743.5562605858922,0
6,5.09142775608093e-06,-7.72084137077131,1743.5509181868626,1781.9019478289451,1820.2657794349077,1896.9627631989556,1973.6640269880015,2433.914120304327,2664.0267105461717,2702.3545536766906,2740.716411902099,2817.411589170482,2932.4607909069136,-3.5076933347031827,0.029965956209457682,0.12987676909232057,0.432317998065205,0.11649502692573277,-1.4703936328103058,0.2298349967825997,38.35223777755429,1743.555488986172,0
7,1.1865310606135764e-05,-7.721544234546526,1743.5482225856392,1781.9027406015937,1820.266875755589,1896.9653870032753,1973.663228099952,2433.9155420773827,2664.0279163541136,2702.3539979980037,2740.715901899652,2817.411516140049,2932.4613679487675,-3.503965932630935,0.030077859802009818,0.15461895593285183,0.3870249942964994,0.19142103789830855,-1.4623173042048498,0.2316987356950857,38.352241472075434,1743.5557139610526,0
8,-8.068772502276107e-06,-7.720304739694968,1743.5578717375422,1781.9027187061558,1820.2636088835459,1896.9582894779076,1973.6623871867537,2433.919007020697,2664.0242204609635,2702.353170019399,2740.7171516665057,2817.407217243399,2932.4625153769393,-3.492667616267861,0.03041961597678877,0.2558652083116221,0.33591153310872124,0.18874195841798347,-1.4779200831863557,0.22811164856731392,38.3521948439518,1743.556000775252,0
9,5.207915877186556e-07,-7.715651927284849,1743.5551065616714,1781.9025143440917,1820.2640717985864,1896.9599591083784,1973.6657076279168,2433.9185824958736,2664.0269067793515,2702.3520383425357,2740.71729298528,2817.411107653309,2932.4636016809036,-3.501392697815268,0.03015535686434009,0.29475471458686253,0.26859932120292296,0.27603105916594006,-1.4723351436063867,0.22938920255221837,38.35224141995107,1743.5560959169063,0
10,7.510981351509639e-06,-7.721899168763034,1743.5568433532676,1781.9043407671356,1820.2657297711926,1896.9605831470901,1973.6639943309792,2433.9153685041597,2664.023575726562,2702.358133583213,2740.7165647766697,2817.4098150131595,2932.4622611038803,-3.494856558211001,0.030353102027627813,0.11713446207174773,0.32049372919760866,0.1955290991560168,-1.4729474969239893,0.22924877831202597,38.35218281191038,1743.557004192009,0
11,-1.2809397554376274e-06,-7.715374297272331,1743.5487404200219,1781.9023989270866,1820.2647894874015,1896.9617860750084,1973.6643206692427,2433.9192065188768,2664.028719208557,2702.348637078511,2740.7153760079714,2817.409685483857,2932.4622361043353,-3.4819946269733126,0.03074602298320983,0.5387132523917275,0.24607151481423717,0.2506127335160888,-1.4626073914970577,0.23163153258409547,38.352243325132136,1743.5550679394612,0
12,-1.2603307970193545e-06,-7.719841232032716,1743.55201231492,1781.901531265683,1820.2650655041332,1896.9633432292687,1973.6653973112918,2433.9182065055647,2664.0274553502563,2702.3495160514185,2740.716201568864,2817.4104459165915,2932.461496796931,-3.485023583556879,0.03065303551307468,0.347690240084608,0.25130304277129767,0.20349355198496588,-1.4700279896609465,0.2299190497404139,38.352200272111624,1743.5561479015,0
