,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
10,3.140990968425376e-06,-7.967523435003371,1796.4944543005925,1812.6921467948648,1845.102155562726,1861.3000373231516,1990.920196503879,2007.1211121138306,2023.3241212748474,2395.9541202293067,2412.153285706976,2719.9910328294072,2736.19263107778,2752.3942151128454,2768.597156477563,2898.2136476627215,2914.416241163614,2930.6171929515235,2946.8177833399504,-3.602118215653663,0.027265906165982106,0.46699078299897046,0.37478022415157275,0.160657188741818,-2.109470040250695,0.12130223470397303,16.20171286963481,1796.4950335927722,0
11,1.6175221498597387e-05,-7.9763402778877435,1796.4970141655754,1812.6930913475228,1845.0993662306898,1861.2995455341422,1990.9170312614858,2007.1206521546576,2023.3240394792529,2395.954842121753,2412.1564272710766,2719.9897985117186,2736.190386580059,2752.3940478309764,2768.596254973572,2898.213316115594,2914.41630859218,2930.617602997763,2946.8192768123117,-3.5876903811604737,0.02766214571326463,0.5229796600708879,0.3231754757378782,0.2858165116397706,-2.106841983823291,0.12162144308664366,16.20171587491493,1796.4947727814285,0
12,2.564981777526848e-06,-7.968068150233137,1796.494580430432,1812.692516145878,1845.1024192484892,1861.2994259621494,1990.9202838215213,2007.1217893942878,2023.3246792183356,2395.952918118675,2412.15459333423,2719.990904460508,2736.192336111246,2752.394915243046,2768.595439798592,2898.2131072238644,2914.416202878979,2930.6159495701986,2946.8181761505693,-3.6031804991585097,0.02723695742222603,0.5160766920435533,0.366869163013386,0.18511491307784667,-2.1095856073310992,0.12128821696887176,16.201703844358814,1796.495294105147,0
13,1.6286133666030826e-05,-7.980157765437233,1796.4964305523906,1812.6935038597164,1845.0992332809715,1861.3003149260826,1990.917665419873,2007.121073365804,2023.3251629736344,2395.9554184722547,2412.1551953648805,2719.989919018359,2736.191762019685,2752.394737348561,2768.5971995163272,2898.2139405267662,2914.416739776234,2930.6183469093157,2946.8193929471645,-3.5854177582918427,0.027725082827282088,0.46265992900206393,0.33957693467928607,0.19884088582868786,-2.112255457850398,0.12096482745274251,16.201720638524602,1796.4950089090244,0
14,5.5668824416768596e-08,-7.960682082390304,1796.4936562179703,1812.6941700986251,1845.102504788102,1861.3014250057486,1990.9176940325294,2007.1214280997926,2023.3250811237685,2395.952828834644,2412.1550100559907,2719.9912287179086,2736.1915641653754,2752.3950562325804,2768.5947146840335,2898.213367704666,2914.4168944492894,2930.6167279132305,2946.8201633222907,-3.6042270609974114,0.027208467172984384,0.3980489216323047,0.4579844206386856,0.0664599755697386,-2.1201105461096215,0.12001836021528604,16.201709310922443,1796.4952830777474,0
15,1.939364058180937e-05,-7.982209816735016,1796.4974211280335,1812.692043506061,1845.0989036888739,1861.2998729817828,1990.919755637962,2007.1210700451845,2023.3255634216516,2395.9551394676523,2412.1552762727924,2719.989529435347,2736.191113913744,2752.392248922584,2768.5980208700207,2898.2121383796193,2914.415834756426,2930.610570407132,2946.817084523847,-3.6194621066163895,0.02679708659232015,0.23135994724349077,0.2865939044138208,0.38853734863347844,-2.1032500573957043,0.12205908387845643,16.201681927722664,1796.4956026577972,0
16,1.2217532068186478e-05,-7.975260108189669,1796.4968479420868,1812.692683042632,1845.1008280960773,1861.3006485983442,1990.9185878163228,2007.1223650052862,2023.3252644873323,2395.9540244703658,2412.1534653542717,2719.991075471962,2736.1920911545176,2752.39488545592,2768.596768327417,2898.211989875791,2914.4167505360156,2930.6117359317172,2946.817117281244,-3.583251484962983,0.027785208035055596,0.5312821279428256,0.3537076379049138,0.06534561994202326,-2.112962645460945,0.12087931286644782,16.20168614243566,1796.4957714437116,0
17,9.291440050800764e-06,-7.968429278390397,1796.495115668201,1812.6906216361513,1845.1003822559974,1861.2998620535072,1990.9160787871117,2007.1217544942122,2023.3264925463252,2395.9558618681876,2412.1558798009905,2719.992283546999,2736.1899697000335,2752.395655707713,2768.5956502385766,2898.214005485822,2914.416019654094,2930.616732504985,2946.819828469393,-3.5911971389698354,0.027565311154667246,0.4698360490385387,0.3404423045809153,0.34591575523675533,-2.102250917348221,0.12218109894223637,16.201725163053474,1796.4946141789646,0
18,7.838559203695362e-06,-7.966336616310784,1796.4950689537202,1812.6906860822091,1845.1012242529566,1861.3001627551978,1990.9164400238708,2007.1222263204186,2023.32683913845,2395.956057140561,2412.1565348784547,2719.9924790738987,2736.190563749194,2752.3962040589386,2768.595951283097,2898.2115900476806,2914.415697089443,2930.6164100851474,2946.819808661265,-3.604041057424097,0.027213528515802297,0.459058398639341,0.3166956087518551,0.35879911750210924,-2.1073258399350134,0.12156261004260148,16.201715066083967,1796.4950936292512,0
19,7.495873946289049e-06,-7.977267284688729,1796.4954729187743,1812.6930491649093,1845.101061129053,1861.2993972178858,1990.9224906056215,2007.1203493753512,2023.3255554588225,2395.952557186079,2412.1543643418,2719.9895323454766,2736.1919702997893,2752.3937054753587,2768.5972376385457,2898.2123269961303,2914.416655940413,2930.6172161802215,2946.816636735549,-3.613672211487505,0.026952688939398617,0.08675946207846844,0.3873067661876841,0.06002618944301896,-2.1224807071450704,0.11973423421955774,16.20169704559825,1796.495508947089,0
20,4.6082012306975645e-06,-7.971687956274041,1796.4924618950554,1812.6940512065198,1845.101824863917,1861.3011109175222,1990.919036051012,2007.1217623837194,2023.3254143220072,2395.955388461485,2412.1542447769793,2719.9905833411954,2736.1906156106506,2752.3954190333807,2768.596781814074,2898.214548417992,2914.416815551082,2930.6180241217508,2946.8181166030636,-3.615027568405953,0.02691618317073529,0.277990300674145,0.30617600849640736,0.3729765921633508,-2.113910093795118,0.12076484019986829,16.20171411486586,1796.4952617968502,0
21,1.0347847406227069e-05,-7.973808249053016,1796.499630153708,1812.6895962489882,1845.1011884330608,1861.3000413017053,1990.9187816372287,2007.1216389930528,2023.32729535603,2395.955420053839,2412.1552308002174,2719.990548864426,2736.191801824691,2752.392527101751,2768.59762692194,2898.2141129111615,2914.4158936241797,2930.616049485005,2946.81983554121,-3.6226642624990304,0.026711415383338443,0.06963943443760372,0.41152082439783744,0.11627423678974802,-2.1126103332387967,0.12092190762866266,16.201702258668572,1796.4957639562538,0
22,1.4798176421285551e-05,-7.965251724170279,1796.4980492676473,1812.6888308070374,1845.1017111939157,1861.300590445418,1990.919694548777,2007.1214831894395,2023.3262422927412,2395.954232550935,2412.154187570352,2719.9907891783014,2736.191845486687,2752.3922418565508,2768.596827584901,2898.212918846306,2914.417174208476,2930.617474615041,2946.819515262799,-3.5995161909329556,0.027336945110322176,0.5193912410928391,0.2916862588838869,0.2577751046067136,-2.1022116485797038,0.122185896937733,16.20170826450178,1796.4953393653648,0
23,1.7289653131048434e-05,-7.9651899734643825,1796.4983315537618,1812.6889483009334,1845.1021487055611,1861.2999419023822,1990.9202152284342,2007.1217966060362,2023.3267511215734,2395.9548559953037,2412.15454044774,2719.990531234163,2736.1921063988075,2752.392269810858,2768.5970946760094,2898.21158276577,2914.4166587347163,2930.6172191306355,2946.8195676368705,-3.603922892142103,0.02721674440007261,0.27313696784346225,0.30867674010768864,0.20636938692415896,-2.110711769829813,0.12115170360992593,16.201700582390945,1796.495670059629,0
24,4.8211701280360545e-06,-7.976485695760245,1796.4942398235464,1812.697861581075,1845.0987999366296,1861.299517210334,1990.9170970421444,2007.12027909837,2023.3244814633374,2395.9533601080634,2412.1547986912224,2719.990105853702,2736.1907895058657,2752.3942723866007,2768.595767384708,2898.209745656256,2914.41547325273,2930.616027730013,2946.8176220316204,-3.5788470211039387,0.027907856882595086,0.6048157816121402,0.3861609900157179,0.21845583612951036,-2.108700520157602,0.12139561513536594,16.20169322989719,1796.4951018236118,0
25,9.144267307477625e-06,-7.976608667563346,1796.4945135785335,1812.696487865114,1845.0981266734368,1861.3006516019907,1990.9190384623068,2007.120355631161,2023.3253430117832,2395.9540755604457,2412.1551399247346,2719.9898745998107,2736.191322287086,2752.394424679928,2768.597026025253,2898.2076823322586,2914.416586686301,2930.615975126139,2946.8185550624466,-3.5747459453408315,0.02802254412785551,0.557649292620103,0.3369489646514108,0.27104469716538704,-2.113190454018268,0.12085177866095641,16.201692758142205,1796.4954100262682,0
26,7.656228448994347e-06,-7.966794061222816,1796.496634691394,1812.69012694443,1845.1027837074937,1861.3005202020913,1990.9189194425296,2007.120856510023,2023.3255369148471,2395.9542390656566,2412.1538662591815,2719.9907497080203,2736.191683589539,2752.395197629763,2768.5951303990514,2898.205432299672,2914.4162881275925,2930.617203474003,2946.8189820445987,-3.5680025372922186,0.02821215015436811,0.6593896787225088,0.31133684753607693,0.19618684721071888,-2.0951289573270135,0.12305437386759582,16.201689321623164,1796.4954777118116,0
27,7.277532672938836e-06,-7.968453250437022,1796.4967776609683,1812.6898688702122,1845.1025152415966,1861.3012109237518,1990.9192024662293,2007.1211894769056,2023.3256181125428,2395.954397267217,2412.15342397812,2719.990875799907,2736.191431526223,2752.3954491769264,2768.5951655946265,2898.2052887878285,2914.4159288650108,2930.617172700397,2946.818720929555,-3.56737264572045,0.028229926347921316,0.5921138917135084,0.3159074166057132,0.19664654746838517,-2.0958277569201478,0.12296841355921603,16.201685444250018,1796.4956273955004,0
28,7.0596008223030395e-06,-7.968680146954094,1796.4968643341529,1812.6897552264077,1845.102073457325,1861.301669332476,1990.9191186834782,2007.1213226844475,2023.3256546115103,2395.954231962018,2412.1532366123197,2719.990865977001,2736.1916050458344,2752.395545351314,2768.595027502202,2898.2059658957232,2914.4158875983176,2930.617454542274,2946.81848966311,-3.5707689734686316,0.02813421089826235,0.5982022972658737,0.31589612577699877,0.1896280918800648,-2.0973670342568353,0.12277927667150298,16.20168717228338,1796.4955941913088,0
29,1.2129299835472667e-05,-7.978158814652036,1796.4949818013238,1812.6962116694044,1845.0994559222618,1861.3006830618206,1990.917324334008,2007.121040597906,2023.3197225109589,2395.954608489309,2412.156566726836,2719.989625427997,2736.1915835141795,2752.3939441630605,2768.5974466098123,2898.211965818286,2914.4162245594234,2930.617018656058,2946.819738800347,-3.5835667780455105,0.0277764489320804,0.5119642950924255,0.3695543082657722,0.21393755990883956,-2.114689859382533,0.12067070863835655,16.201716188343084,1796.4947105443218,0
30,7.620153616230854e-06,-7.967272992426786,1796.4956277462018,1812.6906514973045,1845.1000830582336,1861.3005121322285,1990.9201578020252,2007.1202946743233,2023.3253365801154,2395.9542858381615,2412.153375535154,2719.9904619841363,2736.192404546468,2752.395024642308,2768.5936185613095,2898.211893586067,2914.41651260675,2930.6155457531627,2946.818892163773,-3.6076855392559652,0.027114529814606457,0.30440455422130974,0.2750240339379837,0.2701926420370977,-2.1078340565184046,0.12150084560444277,16.201706414238096,1796.494871298869,0
31,1.4950346146893039e-05,-7.981335374359838,1796.4952038304593,1812.6917784259283,1845.1005705927776,1861.300550760151,1990.916186448839,2007.1213173277574,2023.3239961088552,2395.9541166493623,2412.1551862947026,2719.9899119870765,2736.191693626889,2752.392247546955,2768.5987364594657,2898.214300272208,2914.4169100041822,2930.6173096767725,2946.8186087154663,-3.6047283553076634,0.027194831141317988,0.18366228939308699,0.3805846215790343,0.25020050119953097,-2.1169790625476845,0.12039478481354418,16.20172449634664,1796.4944290614171,0
32,4.827923582312188e-06,-7.973546592380609,1796.4963611332157,1812.6921116290766,1845.1012864467891,1861.3001304284405,1990.9177999206404,2007.1199567514116,2023.3244989901466,2395.953657074044,2412.154461298484,2719.9899813397265,2736.1910404566024,2752.3935907988894,2768.597832891069,2898.2123833117657,2914.4167975159567,2930.6176886089324,2946.8185830680773,-3.595672741164982,0.027442215456719078,0.39160276043995784,0.29263848195805187,0.2601808078374812,-2.1172293568213365,0.12036465445921267,16.201713487267774,1796.4948123962054,0
33,8.68682536259561e-06,-7.975210909163654,1796.4955765241527,1812.693755079073,1845.1004437409795,1861.299926369369,1990.9187366779418,2007.1212762705559,2023.324804121442,2395.954766932733,2412.1564180708456,2719.9922050137284,2736.1921390295884,2752.3959601038023,2768.5951611026467,2898.2131923628403,2914.4153288145476,2930.616763121796,2946.818333250233,-3.5901624982395437,0.027593846107497735,0.5111969183007141,0.39620355358984516,0.17627647760510134,-2.1055861020132216,0.12177428119794399,16.201708804563918,1796.4953767348682,0
34,1.1511230908213644e-05,-7.967944442460942,1796.4957760604657,1812.6921724977774,1845.101099302972,1861.3003633279914,1990.9185916119932,2007.1201819002918,2023.3220697186764,2395.953162555296,2412.152751988693,2719.98906791011,2736.1904985974647,2752.3941718546116,2768.5972351395476,2898.2069733474686,2914.416888812742,2930.61773284048,2946.8196116088884,-3.5809092006292835,0.02785036517102481,0.4946403230655764,0.284406584659882,0.2559254709679917,-2.1180171470568623,0.12026986969988326,16.20170492185315,1796.4945546247393,0
35,8.392281373603537e-06,-7.965019176339434,1796.497904888172,1812.692604875895,1845.0999635697171,1861.2998401651582,1990.9186064305209,2007.1209645798062,2023.3229859155467,2395.9542761926054,2412.152555051448,2719.991123210377,2736.1916865569715,2752.395646233602,2768.5957293665147,2898.2115944794346,2914.4159779158867,2930.617388699408,2946.818924150178,-3.616522405045142,0.02687597793156352,0.18926113670386438,0.3343706724943678,0.30765732423196224,-2.1217059476825444,0.11982703539516011,16.201709762031502,1796.4949284207805,0
36,1.1853234601578664e-05,-7.977228955885915,1796.4942682830538,1812.6947850687059,1845.101864312536,1861.300828076988,1990.9173814087717,2007.121581485409,2023.3223218602277,2395.9541750756675,2412.1571135074123,2719.990262985812,2736.19186553446,2752.3951225104693,2768.5965187144,2898.212416207916,2914.417095000078,2930.6185600227013,2946.819780051249,-3.611138932512035,0.027021054177169757,0.24590396578163676,0.30082865710371776,0.19415137305204921,-2.1199585543326434,0.12003660340549749,16.201718741619235,1796.4950739952508,0
37,9.013542441441154e-06,-7.971074096583839,1796.4961430146693,1812.6937353896676,1845.101772919703,1861.3013482134395,1990.9173402757401,2007.1198558630647,2023.32657601586,2395.9539365896976,2412.153658119478,2719.99017606492,2736.1919830010056,2752.3944126930273,2768.5959446027687,2898.20983594395,2914.41670603194,2930.6176257125794,2946.8192463647347,-3.5995216364595484,0.027336796246665934,0.4079021108299129,0.38526547117799215,0.20632093973019727,-2.115195897784951,0.12060966007350038,16.20169733744852,1796.4955402866988,0
38,1.5211230949340365e-05,-7.9805365638665515,1796.4984041605578,1812.6932694156014,1845.1007207771304,1861.2989900703033,1990.919064119737,2007.121218660534,2023.3246300488572,2395.954288893851,2412.152310585242,2719.9904774288557,2736.190170130364,2752.394858004188,2768.5966887930476,2898.2116381238147,2914.4167604728877,2930.6176430900978,2946.8173631265136,-3.587742724605018,0.027660697819168717,0.4861742837781786,0.2462950184840138,0.2434834127546952,-2.1082703929196023,0.12144784192728708,16.20169764111033,1796.495423025743,0
39,1.1210658217519214e-05,-7.978014124467708,1796.4960092085532,1812.6939464335,1845.1020100117648,1861.3017531538906,1990.9182604106081,2007.12096253813,2023.3255197684543,2395.953554302712,2412.1539513178723,2719.990611436419,2736.1918011981957,2752.3948490401785,2768.5965480416453,2898.2147097741567,2914.416083115972,2930.6174753318064,2946.8170338299024,-3.6051340201904725,0.027183801390672543,0.26623543980512004,0.31621101142119645,0.22978814902954614,-2.1160563539576973,0.12050592538297503,16.201699607327935,1796.4957369334027,0
40,1.2095043208582049e-05,-7.974704733715062,1796.4949141417242,1812.6943296794268,1845.1015283670718,1861.2997664396003,1990.9176951702186,2007.1203827089062,2023.3268432847651,2395.953645563181,2412.1536378002056,2719.99268950334,2736.190825076287,2752.3968979347924,2768.5968026568257,2898.2119760595324,2914.4163728270937,2930.617425543689,2946.8183316739824,-3.6103058046252277,0.0270435755512254,0.106365256685625,0.2810966519155962,0.3135518070636354,-2.120037201905027,0.1200271631892724,16.201711023414127,1796.495251505064,0
41,8.22736719877406e-06,-7.972409135254905,1796.4958698106743,1812.6929640965086,1845.1008594487184,1861.3021463686457,1990.9185599843256,2007.1206072694904,2023.3239149617298,2395.954686097826,2412.154732360428,2719.9891732149995,2736.1915227538084,2752.3905648078635,2768.595874837187,2898.2121867583437,2914.415309986369,2930.6171534502255,2946.8194570461987,-3.6141043513067093,0.02694104412554837,0.309296272793198,0.3686882729376142,0.22561138290103044,-2.1080859038763835,0.12147024979038427,16.20169431410349,1796.495375771279,0
42,1.2131992522586982e-05,-7.971944259148836,1796.4988378541054,1812.6934102512282,1845.101408961077,1861.2983911650663,1990.9191059883062,2007.1216788870838,2023.321395164718,2395.954602651247,2412.1537983250837,2719.9900858834158,2736.1914205239395,2752.3906761433072,2768.5961115254318,2898.2105166749548,2914.4155064810025,2930.6151868189622,2946.81931765941,-3.6107271454491405,0.027032183388981147,0.33649470658835695,0.42706990482463114,0.11757291721506613,-2.1111320368045114,0.12110079824764079,16.201687012975842,1796.4954049842147,0
43,4.916214197118158e-06,-7.973393542898722,1796.4920208808442,1812.6937112427963,1845.1005726549763,1861.2981007657884,1990.9187150911478,2007.1202422244282,2023.3240627788327,2395.9536802761913,2412.1560883404777,2719.9907591991014,2736.191575234629,2752.3948637385465,2768.5969935131175,2898.210649179072,2914.4165333496994,2930.6188142871615,2946.817904481775,-3.6156749305430966,0.02689876429164385,0.07794115513961503,0.2540497068349805,0.32148439291092745,-2.1255840677755327,0.11936323168604605,16.201726406344967,1796.4941615068158,0
44,1.2797887573668259e-05,-7.967585319566792,1796.4998014113235,1812.6936048607536,1845.1013678401014,1861.2926225023577,1990.9182687152959,2007.1218433396136,2023.3222859291284,2395.9543478562073,2412.153118096843,2719.990608685431,2736.19071282766,2752.3938056354364,2768.595248589977,2898.211310809979,2914.415642717787,2930.6165436259166,2946.818897935706,-3.612246356292975,0.026991146982213835,0.38772355591324875,0.4367819631942951,0.09807523398711226,-2.1129583455437224,0.12087983263860458,16.201706615918425,1796.4945904051326,0
45,1.1564395293812892e-05,-7.976234431818845,1796.4987956255486,1812.6938528118374,1845.1008530146257,1861.2943063382597,1990.9194901550413,2007.1222399742467,2023.3216025990102,2395.953704682378,2412.1533033536484,2719.9909124037235,2736.1911537671826,2752.39657232006,2768.595391917153,2898.2132585003706,2914.415822416055,2930.6186738156357,2946.820228788655,-3.6174007361842753,0.02685238228716312,0.07079247673687535,0.4290872788944273,0.09645674120551995,-2.1215900133830283,0.11984092826388618,16.2017242418371,1796.494529009336,0
46,1.1023717871432567e-05,-7.968873545576435,1796.4922054655312,1812.6927178521123,1845.0988890858914,1861.2925180515692,1990.9183203727416,2007.1202180308946,2023.3258587905982,2395.954492904886,2412.1565345664303,2719.9897910131176,2736.1915060933998,2752.392069428785,2768.596212881499,2898.2128270248922,2914.416602924959,2930.616637965806,2946.8178600186925,-3.607093148946302,0.027130596957859826,0.20105665583657772,0.27711189037581163,0.34514456492755996,-2.1109028268061,0.12112855894280768,16.201737339052162,1796.493164088986,0
47,8.95754539458996e-06,-7.973061271455976,1796.4930924424145,1812.6921173201758,1845.0986480850843,1861.293894290291,1990.9179950583032,2007.1204485378867,2023.3264601577134,2395.953817849221,2412.1560371569817,2719.990073598815,2736.1918829954343,2752.39185533363,2768.5964187838395,2898.2140288836595,2914.4165009519247,2930.617690598852,2946.818465934095,-3.6132417738950413,0.02696429288714462,0.38437683416057916,0.18309675472558196,0.41338866083739756,-2.1172900463756443,0.12035734980363952,16.201740604707496,1796.4932873290454,0
48,6.362368287968496e-06,-7.968934277574615,1796.4956352442853,1812.6942643619075,1845.1023191840532,1861.2942577142653,1990.919332214616,2007.1217617027528,2023.3228485763673,2395.9546634336225,2412.1558747787885,2719.9909790932934,2736.190611927423,2752.3961201215425,2768.595379224587,2898.214488020632,2914.4159069369703,2930.617541305923,2946.819702494136,-3.6125216744462056,0.026983716852344866,0.04726489194412165,0.4672566584019231,-0.07062363481006861,-2.1304302343627275,0.11878617696193068,16.201724873245198,1796.4945950998645,0
49,8.157952726541353e-06,-7.980828891379028,1796.497394015847,1812.6913988141744,1845.1018159334515,1861.2950223715186,1990.918220701152,2007.1202095935682,2023.3222131747832,2395.953302871539,2412.1543060129707,2719.9909414190092,2736.1921896683243,2752.393473706207,2768.596032555241,2898.2119055852004,2914.4165493529454,2930.61743991973,2946.819621220908,-3.614485015052403,0.026930790598475463,0.08956591301454513,0.2807982188111444,0.1684785442174066,-2.1365935065503323,0.11805631689468192,16.201727581716405,1796.4939264769628,0
50,1.0610431088381436e-05,-7.964161663974162,1796.4959728851186,1812.6920441982559,1845.1019421617636,1861.2931596552007,1990.9186814975424,2007.121741597458,2023.3261575480144,2395.953131593173,2412.1559990934074,2719.9917819201573,2736.190149987471,2752.3925815241373,2768.597508759615,2898.2092878869735,2914.415576465176,2930.6164407544734,2946.8183079937344,-3.6209153650074044,0.02675817178485922,0.07847450080760289,0.34251371669088426,0.20085191996011265,-2.1056220057770827,0.12176990912139497,16.201707781451173,1796.4945724753898,0
51,1.0095243228936011e-05,-7.9611757019823655,1796.4963152380126,1812.6922690654999,1845.1025041322096,1861.293118295635,1990.918910860373,2007.1212331718186,2023.326247740917,2395.952969382336,2412.155750043696,2719.9919458479785,2736.1904273429195,2752.391824526926,2768.5977016881575,2898.208954080502,2914.4152541720796,2930.616647600503,2946.818095265361,-3.6230182034150533,0.02670196279343724,0.06264641813682317,0.3375333067114856,0.19861445590885562,-2.107825588226866,0.1215018745133821,16.201703187272802,1796.4947263367035,0
52,1.934285794440779e-05,-7.980062135474483,1796.4937715477145,1812.692474443213,1845.100418419797,1861.2932510599994,1990.9188299855698,2007.1207363351052,2023.3261507854247,2395.9543379021,2412.1545002290222,2719.989899695669,2736.1922696159245,2752.3963410489146,2768.596663135764,2898.2104423084606,2914.4155802544547,2930.6156316907986,2946.8202080753426,-3.6056703879651946,0.027169224785172332,0.16135228574396226,0.37810144544016455,0.17968339086355511,-2.1195419580021366,0.12008662063177579,16.20172958798119,1796.4938204560708,0
