,15th,50th,85th
MEAN,7.722984254793697e-06,3.772491125179024e-05,6.614451607237182e-05
LN_SIGLC,-7.695779099653382,-7.657830582047461,-7.616352495935853
T0,1765.5934783159782,1765.5948553106718,1765.5962640065104
LN_PER,2.2057933854068623,2.2058026434391276,2.2058119530777796
LN_ROR,-2.734720916684683,-2.7191155982438677,-2.7005760394094662
ROR,0.06491212046915154,0.06593303994501087,0.06716681086385133
IMPACT,0.08557836408115056,0.29168595642811496,0.4766412888031106
PERIOD,9.077450628524131,9.077534668243954,9.07761917720494
LD_U1,0.24810121030516183,0.32243336805058087,0.4029153953375657
LD_U2,0.1663958207981433,0.26058082998490395,0.356964995752193
LN_DUR14,-1.4158404324900167,-1.4022962482569787,-1.386734995776955
DUR14,0.2427215366389457,0.24603136571856649,0.2498898656020322
ECC,0.06566166519880902,0.17954972857021917,0.5299363056056621
OMEGA,-7.083576852208748,92.37780022240514,187.50167107681327
