,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
2631,2.6755309827843777e-05,-6.787265551345807,1745.9175734456446,1758.921521769162,1771.917169597695,1784.9047824097283,2877.0670043740906,-3.3636990474671773,0.0346070089208169,0.23546460018986545,0.18547180652488482,0.3751112015061364,-1.6946888745365003,0.1836563603099848,13.001769601081126,1745.9126957391552,0
2632,1.8258646634853458e-05,-6.760751903358608,1745.9181453649683,1758.9158676746738,1771.9181489502637,1784.909637041437,2877.0712328024997,-3.2487431318067523,0.03882297253924946,0.7494113020557197,0.5881982657975362,0.23687317813935027,-1.6092317541157106,0.20004123591409526,13.001818481925705,1745.9127826029505,0
2633,4.91246377373497e-05,-6.775676021020102,1745.9206101205418,1758.9151535136098,1771.921188364803,1784.9116467318706,2877.072053495384,-3.2194049456428417,0.03997884076740279,0.7767520867922711,0.6103163421101983,0.3664213397047362,-1.5686109079963515,0.20833437706875904,13.00180841131855,1745.9144939947168,0
2634,3.3416443790583404e-05,-6.763246554049573,1745.9159863091857,1758.9239227935898,1771.920460468205,1784.908923986166,2877.0696326966695,-3.3505077112139117,0.03506654590192886,0.4864608448788952,0.07177918121937488,0.26539908646488475,-1.697782319246079,0.18308910734899478,13.001777768054698,1745.914718764946,0
2635,4.08169079611276e-05,-6.780372490672785,1745.9223142238027,1758.9193592774932,1771.9104960779011,1784.9059590334984,2877.072620083851,-3.2259830791711583,0.03971671770000822,0.7822808715200761,0.39915476662889415,0.3753425911465047,-1.6118394895472175,0.19952026087320768,13.001842453713023,1745.9118801002471,0
2636,1.886286071410917e-05,-6.763200021091795,1745.922471554602,1758.9228583946635,1771.9121447928364,1784.9029523383394,2877.071705743847,-3.2258264034377686,0.03972294083337596,0.8498025587112136,0.3540054444493146,0.2814486098401827,-1.5995866094661535,0.20197999735761135,13.001824084975443,1745.9124985843146,0
2637,1.4651325645274061e-05,-6.753755267758995,1745.9182357099503,1758.9204430713598,1771.9127557708787,1784.9070898724704,2877.070967982993,-3.2540879040684714,0.038616026125875016,0.7908175593265716,0.32145300325360116,0.31995390926733003,-1.6324033502426145,0.1954592521380144,13.001823426496376,1745.9119827486982,0
2638,1.91179563892736e-05,-6.777511388094245,1745.9187627049407,1758.9163551815723,1771.9067823967175,1784.919806829796,2877.0770357792717,-3.227658805815871,0.03965021907024167,0.8838651856806831,0.2571438843830143,0.3577469568794178,-1.5592581352933428,0.21029202157547125,13.001887998951734,1745.9126317979571,0
2639,1.9527696117907222e-05,-6.775158951016856,1745.9199242079526,1758.918210060487,1771.9065028157158,1784.919888015354,2877.0779888154,-3.2280833715874246,0.03963338851748096,0.8862869918169038,0.2729846447187987,0.3007302042080149,-1.5737003282580073,0.20727676945657358,13.001890444177624,1745.9133405212779,0
2640,5.375486511358705e-05,-6.769734157046998,1745.9226583924406,1758.9259028615263,1771.920195151752,1784.9067729234512,2877.0642071830416,-3.358713468901805,0.03477997569415139,0.29926207364103796,0.30185723693693833,0.29854099237902343,-1.712203065700149,0.18046777198685898,13.001693695368834,1745.9164445685822,0
2641,9.11343393582887e-06,-6.780850773518448,1745.9133326815818,1758.920684187401,1771.915877003635,1784.9197158391335,2877.07354506458,-3.3551059562836762,0.03490567148358087,0.4012858316884149,0.1953876818943714,0.41803505185547984,-1.67555393747653,0.18720445119382684,13.001825894808103,1745.914669311835,0
2642,4.899684350178082e-05,-6.760831803150802,1745.9272254747614,1758.920413636144,1771.9164573767875,1784.9027692188208,2877.070948911663,-3.27228046834346,0.03791985337319387,0.7945223917782644,0.419732219628397,0.20507638187170185,-1.6344746432063908,0.19505481775999056,13.00179574240804,1745.9141621148456,0
2643,-4.789746915707427e-06,-6.76072308348133,1745.9288461485628,1758.9222007705266,1771.9140576257116,1784.9116962770383,2877.068430086428,-3.2687882673114994,0.03805250861885238,0.7217998445951908,0.2517565099861845,0.33555905750144754,-1.6756899064191089,0.18717899893294968,13.001738797150024,1745.916704554663,0
2644,1.8974776155547885e-05,-6.767542074705271,1745.9325928185167,1758.9233349115448,1771.917055739218,1784.9112016389731,2877.0728805069466,-3.2708643701749054,0.037973589647047064,0.6710591154377596,0.2228986827124233,0.2803014221638598,-1.6625984609618765,0.18964555273790173,13.001768303657576,1745.9185226750092,0
2645,2.8420277539908525e-05,-6.766545783668693,1745.9324020312297,1758.923018446263,1771.9177585494817,1784.9116714331728,2877.0715634592375,-3.273779796360559,0.03786304167495523,0.770926739182443,0.308278261680051,0.2398848066515875,-1.6634934034948325,0.18947590678958073,13.001751225295198,1745.9187099933863,0
2646,2.890937237874053e-05,-6.774064010944557,1745.9347587811221,1758.9181339148531,1771.915755502905,1784.9076719535947,2877.066137535642,-3.3360291679925473,0.035577951673955534,0.43401540736679195,0.38648498542743925,0.15276480520053792,-1.6956803378182854,0.183474362009496,13.001711356759266,1745.916660301901,0
2647,4.176934985799333e-05,-6.768760488028445,1745.9299715832462,1758.9218201690146,1771.918016228001,1784.9144086763524,2877.066794822912,-3.316071067664888,0.03629515318629053,0.3152845152710672,0.3336767703260666,0.16972894349428902,-1.6989724077449542,0.18287134471217584,13.00169879975539,1745.918604620455,0
2648,3.450599001676719e-05,-6.780911584319748,1745.9243773458825,1758.917002950083,1771.9164980758126,1784.9141712051694,2877.0699857409622,-3.34821980779578,0.03514686662014626,0.45224129772845967,0.3761521667321608,0.25727964701769257,-1.6772327237093145,0.186890438592212,13.001773289015892,1745.915423887886,0
2649,2.3627786152567137e-05,-6.766955507548845,1745.9130306580066,1758.9201176984525,1771.9188102763615,1784.9026648432766,2877.0708923110424,-3.357422383054554,0.03482490862843405,0.4469068552129299,0.40077283341680126,0.18467133123862167,-1.712105629472821,0.18048535694240764,13.001834683626207,1745.9109780419803,0
2650,5.2248837605010564e-05,-6.765919188220448,1745.9216491657721,1758.9279925636615,1771.917659853188,1784.9105277511874,2877.072986540183,-3.3675148490209983,0.03447520706718599,0.3782669698737104,0.27418636960012854,0.40885064588813114,-1.67640477582999,0.18704523820867464,13.001790396580208,1745.9168617984071,0
2651,4.869603344734175e-05,-6.7870441041956235,1745.915637118482,1758.924593158651,1771.9166637401725,1784.9151660842995,2877.0667779685764,-3.336421418339753,0.0355639989467185,0.46130941743419307,0.3547501591444182,0.22286593011085465,-1.6722562756785981,0.18782280716500033,13.001737633098594,1745.9154476384026,0
2652,1.5055497541463193e-05,-6.7650722526232006,1745.9240495827883,1758.9186228654412,1771.915751825828,1784.9039244204062,2877.0734519184534,-3.247696957954862,0.038863609370861654,0.8312997762890887,0.29030619519929646,0.3651150696089931,-1.611738089589151,0.1995404932450571,13.00183939132158,1745.9129474440024,0
2653,-1.281260482328051e-05,-6.769286975375431,1745.9224833408177,1758.9156769805816,1771.9147975875521,1784.8946769012514,2877.0749416976414,-3.2607756027248187,0.038358635414918074,0.7968809203904806,0.43166087831028643,0.44902078847666416,-1.5685283775059011,0.2083515717166078,13.001897988708455,1745.9092127115914,0
2654,1.6201162795016227e-06,-6.7776609537597965,1745.9178622010486,1758.9206529447747,1771.9146934840135,1784.8974147864587,2877.075672921281,-3.3399172597202833,0.03543988990669606,0.5187339833258293,0.5245850257734583,0.38831021373837626,-1.6514589792066232,0.19176991609874283,13.001899254517987,1745.9099331334803,0
2655,2.2935838539929726e-05,-6.760568074714217,1745.9202473972032,1758.9278545997618,1771.9209860402566,1784.9097136153462,2877.0708391416647,-3.337053504191032,0.03554152654915986,0.4699380678545939,0.22468766238873972,0.2677846959249224,-1.6669757344671305,0.1888172364904754,13.001762908166205,1745.9171380669547,0
2656,3.737283036320003e-05,-6.78639396358051,1745.9148308204867,1758.9157610625714,1771.9126598464272,1784.9097676659285,2877.065896850113,-3.3501522120783602,0.035079014244795016,0.30321530488716114,0.30856302966436067,0.3080641724174231,-1.7184093121233923,0.17935121292671072,13.001782199061408,1745.9106343465633,0
2657,1.6204578303522395e-05,-6.775909137081497,1745.920010247394,1758.9288734431195,1771.9221407960179,1784.908989534003,2877.0725719800125,-3.2876386791370007,0.037341921630501235,0.7870939839665748,0.2604902405742737,0.20752803779535012,-1.6460447092458754,0.1928110260768068,13.00177950288528,1745.9174184464432,0
2658,1.939889895751425e-05,-6.778392157655118,1745.9165428611193,1758.9149097998852,1771.9102145612967,1784.9122053291464,2877.065855224945,-3.351577998914167,0.03502903468663656,0.4002663817079944,0.40263954880163166,0.28539808104996967,-1.6982399863214932,0.18300533266461386,13.001779269944505,1745.9108511343109,0
2659,2.467483567573108e-06,-6.768803621147558,1745.9184081574338,1758.9212880289024,1771.9144650373312,1784.9126985751043,2877.067291432113,-3.325373468556981,0.03595908665714877,0.3250357410135683,0.19181199235794,0.3909715878353457,-1.7041675464567065,0.1819237662420066,13.001757577996356,1745.9141392954448,0
2660,4.9708783209345326e-05,-6.7781000760200145,1745.9197721062942,1758.9239077299508,1771.9166005902114,1784.9088563008522,2877.0688414908245,-3.361201853555044,0.03469353732694986,0.013939374759517687,0.4055953256239455,0.19503461654265597,-1.6789666200654598,0.18656667071282626,13.001767664296004,1745.914717087721,0
2661,1.555147769720189e-05,-6.7838700307742945,1745.9182730845064,1758.9176929529604,1771.9186254699252,1784.913003634744,2877.0692661059943,-3.327429617937049,0.035885225364358814,0.18563755886699085,0.21872772315084377,0.28753873918615436,-1.693326022145701,0.1839068274558256,13.001779280872574,1745.9142776253962,0
2662,2.3602213133929337e-05,-6.795703589233974,1745.9191331315951,1758.9215312648698,1771.9192332341536,1784.9151951393874,2877.0678641334484,-3.298877841645007,0.03692457938675505,0.7473960684680788,0.24287332375215054,0.2890979711966837,-1.6736120062063458,0.187568342583196,13.001741058627267,1745.9162076902237,0
2663,2.4091432514615343e-05,-6.752654096629007,1745.916237837119,1758.919012700023,1771.9160295803163,1784.903607285864,2877.0691291190233,-3.3603534510441766,0.03472298390063617,0.05316505818003114,0.3032987961152005,0.2874577393328679,-1.6962078530185842,0.18337760201809777,13.001812584527718,1745.9110892322533,0
2664,1.04524021338095e-05,-6.795429123025737,1745.9171065017433,1758.9206039044072,1771.91939698813,1784.9167213065464,2877.0712758197365,-3.354409943784622,0.03492997472391974,0.06146917466407687,0.28763579002892237,0.20783877131308248,-1.6962542495011457,0.18336909413975291,13.001785623938177,1745.9158082988627,0
2665,3.9981036479291595e-05,-6.765499767789624,1745.9151141468258,1758.919148233502,1771.9161624010012,1784.9093734803723,2877.0630839249884,-3.3629501237264363,0.03463293663912375,0.013848990059184876,0.239447520727474,0.233681539038058,-1.7040078421548923,0.18195282257022624,13.001729359372343,1745.9124103530119,0
