,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
8763,2.4238320004992256e-05,-6.767534091567953,1745.9185894796078,1758.9187238107268,1771.9181320259595,1784.9112557153671,2877.068902754809,-3.2914379501223276,0.037200318715367664,0.5026222295935657,0.340310913866513,0.12260686983266145,-1.6978127031637025,0.18308354446915082,13.001776987673209,1745.9140687865722,0.747011039932846,210.98423519775363
8764,2.0720578287961918e-05,-6.7723903084989905,1745.9182927513957,1758.9193511257345,1771.9098522042968,1784.9076894795835,2877.065330407028,-3.350129860515954,0.03507979832433372,0.5999596847234278,0.17871200405685284,0.31436859699868536,-1.6883081049914583,0.1848319758979877,13.001767284968738,1745.9112316931892,0.20028998107345639,249.5483352529536
8765,4.051948818683276e-05,-6.790551037796007,1745.9152743772065,1758.920407060241,1771.9222827845842,1784.9158041529245,2877.0712591694282,-3.3547374891549717,0.03491853544595602,0.1720151170504088,0.30033569308630303,0.24193718763539396,-1.6971815888712478,0.18319912758001872,13.001786103414013,1745.9157839853763,0.1535869934571832,-1.2391856557670777
8766,3.087286043290058e-05,-6.782554124135577,1745.922166278768,1758.9182542684941,1771.918882571874,1784.9026012642696,2877.068609342177,-3.325625867538295,0.03595001176560239,0.4189743199584999,0.13619373440163907,0.3006042202841199,-1.6896622518618423,0.1845818556442787,13.001784541905046,1745.912910265683,0.21768808029462733,197.07283777911627
8767,3.09075974243303e-05,-6.776058315664781,1745.918012928133,1758.9203928851653,1771.9096286654085,1784.9010828990165,2877.0730394045395,-3.312707831525105,0.0364174278612308,0.2750064428679929,0.2220889163917561,0.32107684046199525,-1.683532016055629,0.18571686131669574,13.001873370285967,1745.9095866691337,0.22827599115461902,-9.478585777751086
8768,2.4141046890228054e-05,-6.78438642062972,1745.9171653599049,1758.9230034007444,1771.9136542705226,1784.9078006932773,2877.071431258944,-3.3634088925634003,0.034617051771081,0.01000067263719118,0.3765587871465088,0.3369315682974412,-1.6895985451817663,0.18459361511607852,13.00182010026287,1745.9127571317892,0.35230266163605967,183.46719968833992
8769,4.792992630066525e-05,-6.761200997282694,1745.9141010525948,1758.9157176298568,1771.9181200958556,1784.9045435739627,2877.0652273219607,-3.3149527925551436,0.03633576385542125,0.5021020904327993,0.2902178290227124,0.2577732303836042,-1.6599171250445615,0.1901547385140034,13.001775262354494,1745.9105220550525,0.81021350435851,216.6225194766585
8770,5.2500505273098794e-05,-6.760003039976401,1745.9232894046495,1758.921605533548,1771.9213860491031,1784.91239024906,2877.0729298538413,-3.3615144671054806,0.03468269335214392,0.019296883885836117,0.37767496673205936,0.4046331662610634,-1.6790740560022384,0.1865466278244691,13.001788195411978,1745.9170597833775,0.08929360198125945,21.520485563536027
8771,-8.959001338893443e-06,-6.775725160612283,1745.9231949971079,1758.9201618798652,1771.9177235496047,1784.9118152882727,2877.069417309447,-3.3622648658109098,0.03465667726639101,0.16736523517751545,0.32576053400964833,0.18398193481121683,-1.6932851933167887,0.18391433630950738,13.001763708486617,1745.9156576270082,0.02354102519002755,93.08427975897132
8772,-1.0740429847843367e-06,-6.776558438339879,1745.9230158877178,1758.9178474628272,1771.916344819885,1784.9111680665615,2877.0743979733998,-3.361763726701525,0.03467404943534359,0.26533380769209325,0.28362666768124467,0.32863296134489306,-1.7013546067730267,0.1824362272465117,13.001835075629533,1745.9144224353688,0.6969122759341245,204.27134937314764
