,value,err_upper,err_lower,units
PERIOD,26.317816841213133,4.892180021087711e-05,-4.950693917038507e-05,days
T0,1699.3777682747518,0.0010967498976697243,-0.0010855462287509,days
ROR,0.03579098613897401,0.0006712465035590282,-0.0005207265136978195,
IMPACT,0.23510595469625004,0.22552218948720074,-0.15555549648243275,
DUR14,0.21693083836720078,0.0020881872335375695,-0.0018876924378731785,days
ECC,0.12550091184998746,0.3185330694470039,-0.10251782031717893,
OMEGA,103.80646561026735,117.28469709475674,-143.73810348744541,deg
R_PL,3.7394189694175104,0.08690681333387262,-0.07774988640385061,R_earth
