,value,err_upper,err_lower,units
PERIOD,18.80694139640406,0.00012050869806756737,-0.00010871741609719265,days
T0,1697.7298555701893,0.003067684117013414,-0.002746397203509332,days
ROR,0.021337032095835918,0.000656352845868298,-0.0006348542901579018,
IMPACT,0.26863494453553294,0.2507663284561923,-0.17755329187875535,
DUR14,0.19063487301363788,0.007013624268125268,-0.004447196099990863,days
ECC,0.15790721289508358,0.33974919862101227,-0.12437708004556036,
OMEGA,87.11132748900286,139.03704197727987,-135.04371589190322,deg
R_PL,2.2283370289361732,0.07734777935246706,-0.07264207572988646,R_earth
