,15th,50th,85th
MEAN,-3.6036661934418925e-07,1.0449502546106515e-05,2.135055835457167e-05
LN_SIGLC,-7.414333022901687,-7.403677350347807,-7.392246021019285
T0,1879.5455863304444,1879.5467633036708,1879.5480445022908
LN_PER,3.1271318713544725,3.127134575072113,3.127137187455829
LN_ROR,-3.497953467493412,-3.4748021167381524,-3.447295966430227
ROR,0.03025924663004719,0.0309679612581319,0.03183159380812428
IMPACT,0.12650793766557117,0.3768439812537291,0.5828710406798254
PERIOD,22.808468019125275,22.80852968686597,22.80858927157534
LD_U1,0.2489925109782704,0.33955698566977477,0.4251171761078605
LD_U2,0.14013147686396032,0.2368533512078842,0.3337792423944532
LN_DUR14,-1.7775498261618121,-1.7646305435280416,-1.7502373048741329
DUR14,0.16905184665595366,0.1712500442362222,0.17373271093919848
ECC,0.05564127779327032,0.17880532414028422,0.5277888164630727
OMEGA,-24.24091036281068,94.97141800108272,206.43340014198765
