,value,err_upper,err_lower,units
PERIOD,16.537943754370296,4.5184072689608e-05,-4.604093879834181e-05,days
T0,1694.311435457358,0.0015138670746637217,-0.0016515344095751061,days
ROR,0.02338982852213046,0.0012454573472211149,-0.0009045646058572013,
IMPACT,0.5415587075357577,0.24009022203938035,-0.35457492355314735,
DUR14,0.12430611819046777,0.003944647521482658,-0.0028355888565040205,days
ECC,0.39710112410207465,0.24158594123603494,-0.21312413110653228,
OMEGA,90.5847987688204,98.2735704628427,-99.60729394990265,deg
R_PL,2.5947681087632772,0.14185141508193233,-0.10975915707380413,R_earth
