,15th,50th,85th
MEAN,4.204971553974884e-05,5.8822465031513555e-05,7.54973538309851e-05
LN_SIGLC,-6.512207452945529,-6.505133876008983,-6.498110276325584
T0,1414.1357641009758,1414.136107053172,1414.1364660588004
LN_PER,1.3444719888891277,1.3444724151870215,1.3444728588426669
LN_ROR,-2.716089821122637,-2.705443568753137,-2.692439975213638
ROR,0.06613284075296745,0.06684066883912215,0.06771551346197544
IMPACT,0.06837311653351075,0.22766263352945898,0.3871806945184197
PERIOD,3.8361604704017664,3.8361621057492448,3.836163807684597
LD_U1,0.3547540850016112,0.41124837148269255,0.46954833306947147
LD_U2,0.13517347995539608,0.22845060060544875,0.3188306275826576
LN_DUR14,-2.3078812417271997,-2.3007215735470874,-2.292770570653111
DUR14,0.09947178511365132,0.1001865256878401,0.10098628427164184
ECC,0.05979600163826216,0.16291528513136214,0.4975906546604941
OMEGA,-3.4690163090907533,88.87292361483836,182.9103934095368
