,value,err_upper,err_lower,units
PERIOD,21.26908093279056,4.8755551674162234e-05,-5.7808788032076563e-05,days
T0,1725.35190547373,0.001794629443793383,-0.001994986008412525,days
ROR,0.019058315914002914,0.0006097851509153582,-0.0004060805424441795,
IMPACT,0.35119089731271247,0.29276318870895635,-0.23279790941492107,
DUR14,0.258639989282889,0.008444775630035428,-0.0030561128943518145,days
ECC,0.3620993087245121,0.3398847182309398,-0.19755311701567946,
OMEGA,217.40722991145284,36.50949018874983,-284.9786431098358,deg
R_PL,2.3537917013580736,0.08162225913234877,-0.06906734435944184,R_earth
