,value,err_upper,err_lower,units
PERIOD,7.107938491834451,6.481240716560421e-06,-6.677275495192703e-06,days
T0,1845.3735159623363,0.0005397064246608352,-0.0005480057106979075,days
ROR,0.020347004746812558,0.0003216923437577429,-0.00026115889977332274,
IMPACT,0.47361490050951266,0.20807161962247306,-0.2996200166853161,
DUR14,0.1346145055067192,0.001429132861121618,-0.0010217637020134007,days
ECC,0.28650276811323194,0.3073673213280709,-0.23223064073961475,
OMEGA,87.03659248530617,155.96298668133457,-150.50833858169992,deg
R_PL,2.0364421500290426,0.040820890469356996,-0.0402743789076736,R_earth
