,15th,50th,85th
MEAN,1.3878765030929257e-05,1.920419277006846e-05,2.4684650013448418e-05
LN_SIGLC,-7.326481126822263,-7.32103320705961,-7.315664143756257
T0,1691.654039548644,1691.6543895248035,1691.6547488374138
LN_PER,2.331064112595414,2.3310645407109223,2.3310649551646616
LN_ROR,-3.6288407957576805,-3.6115571371080994,-3.5864444980542607
ROR,0.02654693990485781,0.027009756211092525,0.027696630991142206
IMPACT,0.09818420263918144,0.3279969953358515,0.5662929130819421
PERIOD,10.288884241187901,10.288888646019752,10.288892910289007
LD_U1,0.2655762627775551,0.3382068870885957,0.41021577995693814
LD_U2,0.13653708611052875,0.2292464843529025,0.31877809510443145
LN_DUR14,-2.7597989451061458,-2.7508686131251956,-2.7397665989726963
DUR14,0.06330449475871966,0.0638723567372678,0.06458541943803456
ECC,0.627233978602254,0.707322831187842,0.8515344924521687
OMEGA,26.687110904624173,89.58531403433554,153.90363944787754
