,idx,calculated,observed,ttv,ttverr1,ttverr2,significant
0,0,1733.631483177313,1733.6264819671899,-7.201742577199184,8.321595470491399,-17.443825132905786,False
1,1,1771.100037810476,1771.1039135649348,5.5810864208615385,7.1429376017195025,-6.757550073520165,False
2,2,1808.5685924436389,1808.5702410429947,2.3739830723570776,12.069867009147337,-10.411598550892807,False
3,3,1846.037147076802,1846.0431819868365,8.690270449660602,10.780458101311906,-11.948117200515318,False
4,4,1883.505701709965,1883.5143487560263,12.451746328188165,8.056589865712533,-7.632191903029632,True
5,5,1920.974256343128,1920.9726970064507,-2.245444815234805,10.908892334110751,-12.05698141658385,False
6,6,1958.4428109762912,1958.4298658530927,-18.64097740584839,14.364695129662378,-12.242704961773343,True
7,8,2033.3799202426171,2033.383401949083,5.013657310882991,17.73041294919623,-7.2066735085180245,False
8,18,2408.0654665742472,2408.0610631171576,-6.340978209118475,8.632773964908946,-9.060223391096661,False
9,19,2445.5340212074107,2445.5179250741244,-23.178431932246895,20.42276560467791,-9.24806188278728,True
10,23,2595.4082397400625,2595.3993461484183,-12.806771967661916,13.700840013367896,-14.081643992645438,False
11,24,2632.8767943732255,2632.873514388436,-4.723178096901393,10.77682831413874,-17.316898139388442,False
12,25,2670.3453490063885,2670.3713503279405,37.4419030349236,10.979340742974825,-18.59910869925121,True
13,27,2745.2824582727144,2745.284261627535,2.5968309419840807,8.538054827672333,-6.6271399762126695,False
14,29,2820.2195675390403,2820.2165853338784,-4.294375433237292,10.313599854192432,-12.605031980766746,False
15,30,2857.6881221722037,2857.6917023058477,5.155392447268241,11.226937083605613,-8.465025472478297,False
16,31,2895.1566768053667,2895.1593373514697,3.8311863883427577,8.167216166483351,-9.829253800261226,False
17,32,2932.6252314385297,2932.621250557516,-5.732468659916776,7.58365320174351,-6.776026948957735,False
