,15th,50th,85th
MEAN,2.7043005077102857e-05,3.42248376306093e-05,4.1648553630359376e-05
LN_SIGLC,-7.14456225572199,-7.138686039278207,-7.132850195269033
TTS,1818.0918198831523,1818.0941231574611,1818.096103610041
TTS_1,1834.8231280338816,1834.8255279776652,1834.8278049971777
TTS_2,1851.5614652909862,1851.5648527010057,1851.5676950840455
TTS_3,1868.2956686684204,1868.2992954575177,1868.3014970388456
TTS_4,1985.459662569344,1985.464403514635,1985.4700735701383
TTS_5,2002.192942527947,2002.195112111961,2002.1971565436947
TTS_6,2018.9259142009857,2018.929283366936,2018.9319441620994
TTS_7,2403.8834634915734,2403.8855638704745,2403.887452337588
TTS_8,2587.9877201333693,2587.9901909528053,2587.992365169934
TTS_9,2604.7245356327157,2604.727096735859,2604.729597538648
TTS_10,2721.8779823338177,2721.8804630959667,2721.882540601815
TTS_11,2738.6173681190057,2738.62023685118,2738.6232680467024
TTS_12,2755.3532953854256,2755.3555193364564,2755.357644025596
TTS_13,2922.726196735814,2922.728783334394,2922.732120924426
TTS_14,2939.460151359562,2939.4623617225734,2939.465880278023
TTS_15,2956.192781560838,2956.196874184944,2956.201206082478
LN_ROR,-3.446217453598548,-3.4298037683230334,-3.406261257143572
ROR,0.03186594311016764,0.03239329674045821,0.03316496414404693
IMPACT,0.07521243991917151,0.2594666665148757,0.5308590317070965
LD_U1,0.23747309319948062,0.31349547403263933,0.38795450023283445
LD_U2,0.19006990327674306,0.2820110535222331,0.37628053135482514
LN_DUR14,-1.5848181203045786,-1.5744522614718415,-1.5605352917013449
DUR14,0.2049850723490516,0.20712096975879762,0.2100236172207203
PERIOD,16.736870116477586,16.73690028482537,16.736931821694597
T0,1818.0893678308078,1818.0907187975693,1818.0919981970194
ECC,0.03474148922276268,0.17451162457245156,0.5101106478721047
OMEGA,-42.90547425574879,97.81869123107705,224.31948584992256
