,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
1803,3.5665386886629265e-05,-7.138583785672967,1818.0948635901516,1834.8250286377113,1851.56865726991,1868.2986157867763,1985.4663156897245,2002.1900013877912,2018.9287819197245,2403.88160142691,2587.986086194521,2604.726265471803,2721.8848023163287,2738.6196073640112,2755.3573856642693,2922.7333036307277,2939.4620044074277,2956.2016806865718,-3.427430473083689,0.03247026689747345,0.4446603565999003,0.25733130533951765,0.29999456713785055,-1.5747488753285892,0.20705954391266648,16.736925312181793,1818.0902381282158,0
1804,2.9645924877415723e-05,-7.137476891710268,1818.094710595872,1834.826674421013,1851.5694008816035,1868.2985877505846,1985.4709989151045,2002.1880660263641,2018.9317070710006,2403.8824576101474,2587.987946649282,2604.72560949272,2721.8846129763037,2738.618385162374,2755.3573110139428,2922.732760746834,2939.4619349157006,2956.199300967082,-3.423714871482932,0.03259113788829923,0.44270792299550293,0.172787852271435,0.37528061736249785,-1.5735205601260684,0.2073140345636521,16.73689568991898,1818.0915664043202,0
1805,3.4007245654568635e-05,-7.133571155533771,1818.0947393710055,1834.8217028178883,1851.563548974901,1868.2980076174574,1985.4743470007272,2002.194623348115,2018.9283930202178,2403.881021430494,2587.9917652653194,2604.725972434479,2721.8776923714363,2738.625725666087,2755.357402157095,2922.728791164309,2939.462545165097,2956.192798114582,-3.3974436068998957,0.03345869429995508,0.5402217216833398,0.2589119147922634,0.1790033983218875,-1.5820826818833023,0.205546564004548,16.73689019521968,1818.0910376166946,0
1806,2.831669404956799e-05,-7.133262536464567,1818.0957814067224,1834.8223682376615,1851.5673456060078,1868.297907858236,1985.4688056287464,2002.1934107231398,2018.9244039979617,2403.8804336829344,2587.9913421974184,2604.7249407475697,2721.8776268977067,2738.625355802992,2755.359221323502,2922.7292569759416,2939.46153247829,2956.1933717100965,-3.4046574475923723,0.033218197106661816,0.5335745300455047,0.33477956090176675,0.12993021273226035,-1.5797809753599368,0.20602021676748788,16.736897808247097,1818.090410842451,0
1807,3.178593672377216e-05,-7.141434008141602,1818.0930165381462,1834.8249739036535,1851.5664430829765,1868.3019886979282,1985.4628915178764,2002.1950605375084,2018.929632772309,2403.8840296626713,2587.990745887905,2604.7284029270063,2721.8837640731026,2738.6201500079746,2755.3575835732217,2922.7314920482377,2939.462391398457,2956.1926313515146,-3.455954043943229,0.03155718305049622,0.17674059562254404,0.23883223059934844,0.37672791137157047,-1.5659544781864498,0.20888853843794664,16.736897920312867,1818.0911629033578,0
1808,4.7406218577405795e-05,-7.12594105324187,1818.0932979732625,1834.825394381031,1851.566879887481,1868.3005804506406,1985.4595318176816,2002.193545049234,2018.9257274473575,2403.8856206959067,2587.9918080624952,2604.718998291574,2721.8767916569223,2738.621556399227,2755.3549172510493,2922.7264649931585,2939.4615170163956,2956.202521807322,-3.401096153564355,0.03333670777405124,0.537773086099369,0.3521624701467503,0.31901292325217523,-1.569422898743498,0.20816528014412666,16.736903883084487,1818.0897114685445,0
1809,1.923366684198061e-05,-7.149939965272376,1818.094987953064,1834.8264074869282,1851.5678860953383,1868.3005719100652,1985.4648437836634,2002.1959346457174,2018.9255432624143,2403.8858526411213,2587.9903352351994,2604.7344890680542,2721.882480949669,2738.6200894343942,2755.3520190807417,2922.7285519288366,2939.460672159473,2956.1928719384587,-3.446689900014628,0.03185089171531898,0.2627078359748654,0.2256037034833509,0.253731105333977,-1.5803083649375749,0.20591159249855334,16.736868935524505,1818.092024683661,0
1810,2.5817645887191228e-05,-7.1531101016412695,1818.0952544745405,1834.8270932498192,1851.5682371811374,1868.2990162310095,1985.4610026343498,2002.1950203232454,2018.9275568651701,2403.8861126880493,2587.9876202366695,2604.7319233495014,2721.8818193968777,2738.6188796964934,2755.3529403720604,2922.729892582672,2939.461200656002,2956.194214988205,-3.4350803753729484,0.03222282020663952,0.3383161950848792,0.30036403426881453,0.2527754857330171,-1.568322427259144,0.2083944861931869,16.736877539126578,1818.0913785357086,0
1811,3.494178316857478e-05,-7.130469036729213,1818.093413028281,1834.8244043260934,1851.5655619469167,1868.2995553713604,1985.463288416703,2002.1934596005444,2018.9294284460516,2403.8863940249594,2587.9886525240368,2604.721936415175,2721.878952723961,2738.6188861557175,2755.3587879746938,2922.7300214508523,2939.4614816342932,2956.196622038812,-3.4276050960493136,0.03246459733820522,0.08019422363477473,0.38301635522933797,0.2375456763565622,-1.5822937479055599,0.20550318468700587,16.736896649670108,1818.0903082377679,0
1812,3.538388598793821e-05,-7.129461515227162,1818.0933517455212,1834.82157286507,1851.5693377525429,1868.301397536422,1985.4644512286645,2002.1924082164082,2018.9296865148467,2403.885691901766,2587.989228418011,2604.7254444700047,2721.8796776599984,2738.6248536489393,2755.355052802232,2922.7287500014354,2939.462061779244,2956.193324927345,-3.4339436522549915,0.032259469457373124,0.06533982377974829,0.27287373356893374,0.30747945077854455,-1.581359539422213,0.20569525720941598,16.736886177262804,1818.090997436711,0
1813,3.705557620600694e-05,-7.140957400876598,1818.0953362346743,1834.8220715995387,1851.563808437775,1868.2992353575646,1985.4639675468482,2002.1960711381105,2018.9289266491753,2403.8843995063658,2587.991550478082,2604.729851016451,2721.881934202659,2738.6209153701207,2755.354453043662,2922.724982604161,2939.460850675624,2956.195734101249,-3.432696413480833,0.03229972982043798,0.1271842464373653,0.35059575961198464,0.11442740494120263,-1.5882060958637434,0.20429176305458377,16.736891501848785,1818.090682342291,0
1814,3.354916355739358e-05,-7.14463604690877,1818.0941103925643,1834.826862740948,1851.56645300909,1868.3014658641919,1985.4622752503647,2002.195684243938,2018.9332128573892,2403.88768631792,2587.989457747688,2604.7269801806374,2721.8807982260146,2738.6183715743464,2755.3571775403607,2922.7309725325804,2939.462885032192,2956.193430939318,-3.446789476643907,0.03184772026878603,0.10696132553302716,0.3718694534668676,0.1521399304503095,-1.5882426869479238,0.2042842879342467,16.736872808400385,1818.0921635982593,0
1815,3.1711360301978406e-05,-7.140376637685593,1818.094065859779,1834.8262693694585,1851.5667063666967,1868.3027762242036,1985.4612079476215,2002.1946258094276,2018.9311385543376,2403.885784777268,2587.990271159165,2604.7258111694173,2721.8823092884845,2738.6164570152637,2755.3542810357058,2922.730566727777,2939.463419683114,2956.1910575824068,-3.444438972344238,0.031922666518447815,0.2247314490418623,0.39230423810610837,0.2401684234347854,-1.5805913952542232,0.20585332152194238,16.73686378407229,1818.0917719787253,0
1816,4.24185131484556e-05,-7.138061555822484,1818.0950524496122,1834.8252401658506,1851.562399820129,1868.2935859619402,1985.4663120472687,2002.1934990150571,2018.9257765143743,2403.8871242555397,2587.9888762643322,2604.7293423828614,2721.8797579473876,2738.623050383579,2755.3563310208633,2922.728062364125,2939.46062573882,2956.2023995935524,-3.3515891370541406,0.0350286445305179,0.7521277688351701,0.19434911562774482,0.30271282676758116,-1.5370572707411245,0.21501289611112143,16.73694040295099,1818.0892625720264,0
1817,4.286733228026561e-05,-7.141420757718123,1818.095391412209,1834.8264107452655,1851.5601840177223,1868.2941028775922,1985.4636174911168,2002.1918098174042,2018.9247389115887,2403.8858303739216,2587.988069033347,2604.729090615082,2721.8780379587142,2738.620815261383,2755.3554514777375,2922.7289748789585,2939.4623417274756,2956.201806316757,-3.3546342490843974,0.03492214062411604,0.7402241925440409,0.2005798517219044,0.334331148179704,-1.5306924628023255,0.21638577632397163,16.736947342848307,1818.0883586986333,0
1818,3.877571061979704e-05,-7.140152866937596,1818.096908251144,1834.8226736138308,1851.564894652918,1868.288562854364,1985.462789017934,2002.1932598636186,2018.9241373304733,2403.881966387869,2587.9890671884473,2604.7263304563703,2721.880884273614,2738.616716860996,2755.3570017189654,2922.7276573686813,2939.458211441933,2956.197917745216,-3.330242586366769,0.03578442320143532,0.8308441408352717,0.1591048783993676,0.42852043229974246,-1.5130108757964995,0.22024584576502698,16.736923729814524,1818.0880394397013,0
1819,3.8972820555714995e-05,-7.1397390449356575,1818.0987405581254,1834.8264959092353,1851.5613402004658,1868.3019240301178,1985.4614822492115,2002.1940395203887,2018.926458060782,2403.88203185829,2587.988689682266,2604.7297872017566,2721.888441446019,2738.6217347029674,2755.356899375993,2922.7339214525277,2939.461849116996,2956.1916299642703,-3.351082871343705,0.03504638282189221,0.8096588964904904,0.2851847079073466,0.1641221211410473,-1.5256142715600476,0.21748741948815523,16.736914402789036,1818.090630540178,0
1820,3.8180609477356764e-05,-7.135251756704761,1818.0991385384043,1834.82636258495,1851.5606988097882,1868.3050032531123,1985.4635451273928,2002.194611664584,2018.928149439532,2403.882003670638,2587.9910920528355,2604.728354910438,2721.8883868384437,2738.6211466121704,2755.356973443757,2922.7320430099066,2939.4622898180405,2956.189342857133,-3.3557995269820466,0.03488147032620987,0.8132353989414556,0.2231089866490792,0.19537643674828375,-1.5333215994440992,0.21581761576383066,16.736885821589055,1818.0918124827595,0
1821,2.5973462829864427e-05,-7.136626112727257,1818.0912822528712,1834.8272944610721,1851.566624832759,1868.296016754038,1985.4633999852638,2002.1957195352832,2018.9239707152879,2403.886631664683,2587.9890769271265,2604.729229315892,2721.883237386186,2738.6209655102116,2755.3488711847353,2922.731832511492,2939.4674156890537,2956.202011521183,-3.389043330432308,0.03374094039522092,0.7275928842026135,0.07693985802519121,0.39456020553106685,-1.5452211564656388,0.21326470113957346,16.736950316107098,1818.0893163601295,0
1822,4.0357906618392475e-05,-7.138012017044491,1818.0968678710715,1834.8215504609216,1851.5631333068777,1868.295944663294,1985.467903973645,2002.1933585204692,2018.9295934758209,2403.8851559234654,2587.989561746407,2604.726289969143,2721.8764970524558,2738.620920559313,2755.3608436635823,2922.729325667019,2939.4603405156618,2956.1926617559543,-3.338630597900798,0.03548551840785611,0.7784107476764155,0.40679723190747374,0.19302040291827227,-1.522310975634397,0.21820703268815247,16.736893309648448,1818.090363442655,0
1823,3.0674075911030627e-05,-7.135372843232583,1818.096278912144,1834.828595988427,1851.5650342873707,1868.2997010851075,1985.4604387852573,2002.193499931167,2018.9272304917295,2403.884832655909,2587.986616713889,2604.725580839061,2721.8839551792466,2738.620133944931,2755.351076284375,2922.728592170351,2939.4644289450803,2956.197851209772,-3.375300552325544,0.0342078355219673,0.7337724154889038,0.21429775167927345,0.3557014618857035,-1.5498576830254274,0.2122781824657873,16.736893457622564,1818.0906021569374,0
1824,4.842234706362055e-05,-7.136600991809672,1818.0930445851664,1834.8261354654892,1851.5608195306158,1868.3022455543064,1985.4550902592382,2002.194448784993,2018.928726978123,2403.8885268617632,2587.99018385332,2604.7234736727983,2721.8845035080867,2738.6233144167295,2755.3520416870792,2922.728999078903,2939.4617240238317,2956.2020491676153,-3.390275548688488,0.03369938979744523,0.5782379005901365,0.28249568949666237,0.3349113006908091,-1.552182966175255,0.211785149028346,16.736940697520623,1818.0891209780987,0
1825,2.137765665996189e-05,-7.145280741830126,1818.0952720376768,1834.8268210832737,1851.566859432906,1868.2921007137716,1985.4740846132054,2002.1973235958371,2018.9267577234896,2403.8811345023505,2587.9925249172984,2604.7293619670645,2721.874289232448,2738.617049457207,2755.358481601353,2922.7276280699575,2939.4643818445047,2956.1938012693504,-3.370746006905689,0.034363992003520055,0.6693136499496838,0.4312630480189201,0.15957326777235536,-1.5562187200828224,0.210932158672913,16.736867225964264,1818.0917275389213,0
1826,1.531814362068146e-05,-7.1479562874035505,1818.0932806981784,1834.8235761686722,1851.5639443317548,1868.2901765914703,1985.4649234640115,2002.1997358806605,2018.9239249104596,2403.8818081383765,2587.9905722773274,2604.7280589259635,2721.8812838219346,2738.6231553415587,2755.3542923340046,2922.725571417295,2939.466602520514,2956.1965083367663,-3.380626357723526,0.034026135525782486,0.7162587377381211,0.45353447545473613,0.1487969951504391,-1.5599162876554515,0.21015366292027093,16.73694027085732,1818.0886406744996,0
1827,4.0824124582571894e-05,-7.135769923493546,1818.092772042813,1834.826546865106,1851.563830409983,1868.2993287024476,1985.4619395206062,2002.191914794937,2018.9323603045543,2403.887345247653,2587.989884911141,2604.72342358,2721.877174266359,2738.6190378243173,2755.356344668804,2922.732575295966,2939.4668170754244,2956.1981210478534,-3.3730035491239527,0.034286501342913854,0.7041045567742814,0.2624073690564577,0.31203594476279073,-1.5480699640077822,0.21265801562593423,16.736922818586834,1818.0899721406986,0
1828,2.7701943442220222e-05,-7.1423510614576955,1818.09062934632,1834.825645815545,1851.560769655944,1868.2955685572585,1985.4668678393648,2002.1936957309865,2018.9229993300416,2403.8841055113407,2587.9873356368207,2604.723793571235,2721.881809550947,2738.62225769399,2755.3567582263563,2922.72601923505,2939.4603437839764,2956.1963675447796,-3.364049500575002,0.03459488291191094,0.6786529346118597,0.3623972351298099,0.32816245361191676,-1.5467126582453972,0.21294685355230827,16.736923224817414,1818.0884305126424,0
1829,2.6222740696097793e-05,-7.137470636724701,1818.089753855937,1834.8257862551575,1851.5627719100771,1868.2978641597188,1985.471732032088,2002.1918985789646,2018.9233707842789,2403.8850580774615,2587.9893036975463,2604.726514968164,2721.881746307423,2738.6216534308164,2755.3571788051654,2922.725120334867,2939.4588446601038,2956.197854345763,-3.3923286343681687,0.03363027303843038,0.606900240415958,0.30055476869356146,0.28087658435361407,-1.5710732929959292,0.2078220087067416,16.736908464287616,1818.0896400461404,0
1830,2.964456202575594e-05,-7.138593979775813,1818.0892879956734,1834.8262679709912,1851.5629657832812,1868.2965900880536,1985.4725935021993,2002.191268444058,2018.9247450725045,2403.8846776742284,2587.9891227307307,2604.727254231462,2721.8822594317253,2738.621422432053,2755.356051559372,2922.726555691395,2939.4589560344807,2956.195876104593,-3.375526336962564,0.034200112790110655,0.6783034597160642,0.33184076645784333,0.22952452980113036,-1.5653212554224598,0.20902085330359343,16.736905334666286,1818.0897094606044,0
1831,3.7698662675281935e-05,-7.131714356322929,1818.0966223932808,1834.824419720004,1851.5642717656306,1868.3032322322676,1985.4630856095323,2002.1961446533019,2018.9232475483166,2403.884687578769,2587.9907195926553,2604.725643006498,2721.8805191490537,2738.6193463237673,2755.353740247977,2922.727883572512,2939.461016531286,2956.2085458233923,-3.382849524715363,0.03395057376874565,0.6996652188545784,0.3575982026135509,0.2735595783664184,-1.5293227198167265,0.2166823723070358,16.73691792729431,1818.0903669062732,0
1832,2.568301887584098e-05,-7.141469932470756,1818.0932862154943,1834.827630676708,1851.5660207361943,1868.288482244755,1985.4682548053013,2002.1917339469753,2018.9282688065975,2403.885733525382,2587.990719307291,2604.728164369131,2721.8813187787378,2738.618476956223,2755.3552102853573,2922.7310094656023,2939.4656956476774,2956.1866325331343,-3.4091776383060313,0.033068383368993,0.576212907571027,0.32711835668810507,0.31699906889825624,-1.5577623010202868,0.2106068189723646,16.736902778948874,1818.0898410700509,0
1833,2.5917533999499732e-05,-7.14007727875195,1818.091520081376,1834.823454806189,1851.5630223668522,1868.2894316566574,1985.469107723446,2002.1896076072894,2018.930528434413,2403.885976199827,2587.988856760476,2604.7253967115153,2721.8822135372257,2738.622704144357,2755.3551788036866,2922.732832231633,2939.460436876222,2956.191638305776,-3.397043443922751,0.033472085909912075,0.6456469727662861,0.234304941250139,0.26927133920081614,-1.566125218266037,0.2088528758368732,16.736934749882856,1818.0884802849607,0
1834,2.203827065973112e-05,-7.141583568439338,1818.0901421417423,1834.821658800453,1851.5651374797426,1868.2926238421264,1985.4675685345105,2002.1908674139943,2018.924754427617,2403.8879738723285,2587.991886904374,2604.725845148838,2721.878110604107,2738.6242926542795,2755.3572867512585,2922.7322490789147,2939.4660138506715,2956.1979446580294,-3.418510542169534,0.032761195035432594,0.4997293582446448,0.3161476140179993,0.34689417728315575,-1.5579694338467465,0.21056319990430555,16.736981831499268,1818.087689998366,0
1835,2.7843898387881016e-05,-7.14425679736144,1818.0882858036098,1834.8203534755082,1851.5652799418585,1868.292631959626,1985.4618522331298,2002.1928658426104,2018.9280090775178,2403.885452881423,2587.989835724777,2604.725729467221,2721.876595076769,2738.624865251592,2755.357810421538,2922.7312916415553,2939.4630798847993,2956.196950452725,-3.4117213478558224,0.03298437389956428,0.5770774861464578,0.3581829616159611,0.30586379539044706,-1.5542705659884215,0.2113434875574045,16.73697390955117,1818.087112209092,0
1836,4.131609314435201e-05,-7.1381223883463,1818.095622816522,1834.830395144605,1851.5644096633391,1868.2932201525828,1985.4632299989187,2002.1968837156794,2018.9293817543844,2403.885738123311,2587.9920612490105,2604.7261639124526,2721.8824052708096,2738.6199755558255,2755.3546863712963,2922.7324128738487,2939.460772456487,2956.19674519532,-3.3667080824669617,0.03450303173368724,0.7148136832005961,0.41678781538207565,0.10830624428107938,-1.5577850483175397,0.2106020282909377,16.736901074711415,1818.0909894645754,0
1837,1.7070324963252915e-05,-7.13639115650976,1818.0969513635177,1834.821037559726,1851.5659525593858,1868.2916454321482,1985.462472391778,2002.1903692923113,2018.9298461243447,2403.8846914720784,2587.987963062432,2604.724265295708,2721.878251617,2738.617175614583,2755.3542721751824,2922.725635084978,2939.463303829391,2956.1969584057697,-3.4113588563242527,0.03299633262311406,0.6238747445804737,0.21386293153569347,0.4362358579237613,-1.5599925100006247,0.2101376451257011,16.736905363463997,1818.0887645346272,0
1838,3.2949061082949306e-05,-7.140416704549295,1818.0895036126165,1834.8281052843743,1851.5620682532644,1868.2986513679728,1985.4612110529085,2002.1959548375114,2018.9293328094889,2403.8856921256797,2587.9911356949187,2604.72929411084,2721.881167938765,2738.6183299448085,2755.3538211237656,2922.7293866841246,2939.4645728035,2956.190151615486,-3.3904330784563514,0.033694081558507095,0.6422979733545898,0.49626383767802706,0.2321356168443105,-1.5360283666477188,0.21523423761012556,16.736901620654443,1818.0899884656994,0
1839,5.3659388926559695e-05,-7.135574029765192,1818.09371943085,1834.8261333800435,1851.5601427534814,1868.298477682172,1985.4615078599377,2002.1960100868012,2018.9306310896357,2403.88454972919,2587.9904308651303,2604.7262699430294,2721.8797749086602,2738.6213040042007,2755.3554461442554,2922.7266437236844,2939.466670113032,2956.2053938596664,-3.394583017221209,0.03355454292196073,0.5433330332857745,0.3768318348317705,0.2277786067866856,-1.5608764812932876,0.20995197155704498,16.736946679613357,1818.0894078337403,0
1840,4.048244286492783e-05,-7.1289635748482585,1818.0932033334439,1834.8279440543358,1851.5609895061211,1868.302626397665,1985.4649683879677,2002.195225570172,2018.9319550589128,2403.885710395435,2587.9907973320933,2604.7324251746154,2721.88087592447,2738.6208402396774,2755.35811423152,2922.7294872728153,2939.465425837189,2956.199188613787,-3.4048249346077815,0.033212633955861916,0.5504576159618199,0.36074909210055184,0.22262987918148136,-1.5679607527246637,0.20846987080349424,16.73692008531531,1818.0913357410716,0
1841,3.770825406601923e-05,-7.136108533261432,1818.095294942174,1834.823676924442,1851.5599899783679,1868.2970102102531,1985.4628427328726,2002.1946450370372,2018.9262586992495,2403.8866792290924,2587.987742794431,2604.723411269448,2721.879587903102,2738.6197246532197,2755.3552005075358,2922.7309116045362,2939.457533530264,2956.19619800857,-3.41695026544519,0.032812351464222435,0.44508604820594927,0.299004087124368,0.2616400113331747,-1.5653042716279273,0.20902440330096508,16.736906386918385,1818.0891002373185,0
1842,3.0256528277720573e-05,-7.137030022169162,1818.0960898933324,1834.8241872226033,1851.5620889983813,1868.296163300025,1985.4604358750428,2002.189300962933,2018.9280285275247,2403.885683695597,2587.987807859816,2604.7252661042803,2721.8784131404122,2738.616703017524,2755.3547808272315,2922.727891078791,2939.4620510365385,2956.1944045491946,-3.4520701932578923,0.03167998475489133,0.3185110758428021,0.249817738521525,0.4589994085733169,-1.5578648285914083,0.21058522707365512,16.736903683657182,1818.0887270437468,0
1843,3.977748339270853e-05,-7.136869652357857,1818.0957581835148,1834.8202688723677,1851.5582500414753,1868.2969707089349,1985.4619757555895,2002.1939180705044,2018.928298884143,2403.8859530236678,2587.9896710155026,2604.7237545371536,2721.8752976450924,2738.6172140621134,2755.356864970821,2922.724095612513,2939.460818333707,2956.1953449774096,-3.435977047335774,0.03219393985723189,0.36398345591725795,0.38565891183741474,0.22832637834103475,-1.5565387879891215,0.21086465686167338,16.73689930508625,1818.0885703177212,0
1844,2.6425639189171876e-05,-7.13482210339606,1818.0953393351574,1834.8202028528267,1851.5622564341647,1868.2937322294629,1985.4621512694027,2002.1925626265106,2018.9280193035156,2403.8852632594485,2587.993707059767,2604.7220750258925,2721.8750918164287,2738.6179548734185,2755.357253318729,2922.7322280180733,2939.4630914270047,2956.191798188069,-3.4567945060912524,0.031530671575150375,0.20461381433673476,0.3733346980217813,0.3145248523849844,-1.5573765951529017,0.21068806692605252,16.736926168448687,1818.0881924534197,0
1845,3.7682098473374294e-05,-7.134128189687427,1818.093427910867,1834.8216048916636,1851.5634815663548,1868.3047826277204,1985.4732402071106,2002.1906062418805,2018.9280262829361,2403.8813632394945,2587.989317393232,2604.7306583624527,2721.883017885197,2738.619733833798,2755.3572145817275,2922.7276279365456,2939.4728695492454,2956.202214221877,-3.418820943707687,0.03275102748819466,0.35907248764274774,0.3508085293618497,0.28789887109326684,-1.5716128194065744,0.20770991348621612,16.736947369156532,1818.090389935729,0
1846,4.0763305651059485e-05,-7.12843773470877,1818.091059672764,1834.8253148907154,1851.5612303033245,1868.3038693969515,1985.4727930097074,2002.1912941854862,2018.930650703023,2403.883073907563,2587.9918387072057,2604.727428219065,2721.8794456075775,2738.622875842642,2755.354768807252,2922.729292703189,2939.468633951665,2956.1996532460344,-3.4362136590291494,0.03218632329572513,0.14390122811000722,0.3394573251661741,0.2974869370071387,-1.5662428099133954,0.20882831792707884,16.7369239203824,1818.0907983493955,0
1847,3.705266733539017e-05,-7.147581732346682,1818.0959218147889,1834.828084167947,1851.559299398487,1868.2956114123635,1985.4661226359665,2002.1955368346053,2018.9267630128215,2403.8818919077853,2587.9905639535227,2604.7269011332637,2721.8826292995013,2738.6207780647974,2755.3539567225926,2922.7282734034484,2939.4666858548,2956.198321304158,-3.4431741439100034,0.03196306876032284,0.3913898038441457,0.31784651843215284,0.32347576146358037,-1.5668382802207415,0.20870400388075525,16.736927133084386,1818.0896986866787,0
1848,2.782206019303326e-05,-7.136873403327317,1818.0967874847358,1834.826487876893,1851.5582725785464,1868.2944585658054,1985.4718228298357,2002.1950811338836,2018.9245938706747,2403.8840777703563,2587.9908004187555,2604.725401999455,2721.883881238991,2738.6197210837595,2755.3554156486266,2922.728984057218,2939.469415209479,2956.2006137634244,-3.431899278692644,0.0323254873234639,0.3147864263969019,0.20759637129036346,0.49333102871099754,-1.5618639268877605,0.209744757730707,16.736948616646327,1818.0895126786222,0
1849,3.652253897375294e-05,-7.14486577047427,1818.0956336844606,1834.8229817850192,1851.5601533123897,1868.2927737854823,1985.469415297666,2002.194718739441,2018.9295775105807,2403.8849831241378,2587.9940622843314,2604.726770480838,2721.8788316336554,2738.6170729785686,2755.3582424535975,2922.7296469083644,2939.4662145303882,2956.1960126227546,-3.4462702204784117,0.031864261688137885,0.26065014739317405,0.38831847367938743,0.33750166877242127,-1.562643812420358,0.20958124459766575,16.736931827344407,1818.0895266973193,0
1850,3.5881538168722284e-05,-7.1449150230551455,1818.0938252437272,1834.8263055810442,1851.5601003778581,1868.294833447102,1985.4645270257324,2002.1942165176104,2018.9302393009646,2403.884148021243,2587.9927755037547,2604.7281816999725,2721.879210673344,2738.61827476296,2755.3568114443055,2922.73144025469,2939.4668711776103,2956.1952497699704,-3.4352181551853707,0.032218380858349036,0.4406073405957069,0.21592293154015496,0.4538848816205223,-1.5581517871425026,0.2105248065115253,16.736937464394885,1818.0893338924636,0
1851,4.0500555973528014e-05,-7.130924797057442,1818.0952301145157,1834.8269285010847,1851.5625949675061,1868.299388113635,1985.4632454696996,2002.1948443851318,2018.9260388390755,2403.8829034553596,2587.988883090168,2604.725861998661,2721.8795630930917,2738.620680186511,2755.3551423126796,2922.7254665210116,2939.459034368559,2956.1961839025935,-3.4304878332232627,0.03237114520031398,0.20248418302724197,0.35932797001206107,0.23833648664029017,-1.5784883174840736,0.20628670262369248,16.73687531317332,1818.0904654623696,0
1852,4.0911934385437684e-05,-7.131810187014541,1818.0929339708698,1834.8253142164613,1851.5632379764495,1868.2975776151886,1985.4586791412441,2002.1948075738703,2018.927198200349,2403.8871949717463,2587.9924047407785,2604.7286369739277,2721.8802844864335,2738.6217868425133,2755.3568160134723,2922.7281936878226,2939.464211048309,2956.19444331711,-3.419664017025014,0.032723427606800866,0.28865872964171285,0.3628557253471649,0.18790315094730192,-1.5783295472597816,0.20631945740991006,16.73693277163038,1818.0892845935966,0
1853,4.516431729889706e-05,-7.1308864055914585,1818.0943101143532,1834.8256149610497,1851.5640875295035,1868.2989086127668,1985.458979023099,2002.1956234645256,2018.9238302781425,2403.8867981238445,2587.9912238159277,2604.7301554020605,2721.880536812069,2738.6217035624413,2755.3560845772427,2922.727559821836,2939.4652544278074,2956.1954618133645,-3.419298972938915,0.03273537528110686,0.3227787698053511,0.33832179944981844,0.2264467771077856,-1.5773477360632633,0.20652212363696007,16.73692957965825,1818.0895416488872,0
1854,2.657285629832224e-05,-7.145163294662691,1818.0932928583966,1834.82585097555,1851.5639007012412,1868.2957878161753,1985.4720679253553,2002.195476010382,2018.931195009516,2403.883068478209,2587.9896471330208,2604.7249903298252,2721.88078617561,2738.621246995455,2755.354708033006,2922.7306906887993,2939.464215321741,2956.195342702502,-3.4419806089854306,0.03200124057435,0.09546902097789738,0.2987944290688034,0.3342606720024741,-1.5654802420431118,0.20898762442602437,16.736892090740916,1818.091173924368,0
1855,3.130049049695527e-05,-7.1501364032493635,1818.0921282062216,1834.8262878873925,1851.5639148940443,1868.298688880709,1985.467698103483,2002.1955690789334,2018.9247414408746,2403.883507438038,2587.9945355437453,2604.729135638278,2721.8825807941594,2738.6214130250983,2755.356570574288,2922.7288772563093,2939.459693862665,2956.192802006765,-3.440673061866721,0.032043111072117055,0.12363243740197913,0.43163567452610696,0.1551904405755118,-1.5827580056881794,0.20540780037732911,16.736899217466785,1818.090678857575,0
1856,4.356217201993983e-05,-7.126083720681843,1818.0956643311492,1834.8258023056062,1851.5631686031825,1868.2982219049898,1985.4606007594896,2002.194666309891,2018.9344927890097,2403.88701785604,2587.9857583397434,2604.7247944396686,2721.879007916327,2738.6175177987216,2755.354424541567,2922.729175484747,2939.4666788742707,2956.19746603239,-3.4198108445586355,0.032718623259347594,0.5253501213906392,0.19479582058722444,0.41016506826844235,-1.561964907592716,0.20972357862656907,16.73689437517457,1818.0906097699217,0
1857,3.52824723768322e-05,-7.134948124252203,1818.094933447958,1834.8230865491203,1851.5671084898586,1868.2996948137582,1985.459425127295,2002.1954965011162,2018.9347193700935,2403.8862476727572,2587.9948178749632,2604.7294323906794,2721.8777796909812,2738.616980598738,2755.3570470821023,2922.729101396831,2939.4652893518023,2956.203204619119,-3.453608284222332,0.03163129551042851,0.1351353556746689,0.32701801067080694,0.37967672061983904,-1.5673732825788378,0.20859237660962412,16.736922131292264,1818.0909293124002,0
1858,3.344332686882518e-05,-7.13762907450635,1818.0957979698042,1834.8235732928736,1851.5685475541343,1868.30222784087,1985.4596532685161,2002.1941400915362,2018.9336028451162,2403.8876916221952,2587.9911130622545,2604.7284386260853,2721.8797945294623,2738.617726759579,2755.3545946712698,2922.7290431800307,2939.463603173168,2956.19998854797,-3.450752947928123,0.031721742563458076,0.18008185711683167,0.3408047697180263,0.31197708681049674,-1.5688332318744593,0.20828806451049048,16.73689005529022,1818.0916960978238,0
