,15th,50th,85th
MEAN,-4.307797404564608e-06,1.3276140064845369e-05,3.0260758341075037e-05
LN_SIGLC,-6.4394167146150485,-6.432298583452215,-6.425051481937422
TTS,1769.606108583163,1769.6099338103872,1769.6138518351422
TTS_1,1894.3342359741364,1894.3400283548237,1894.3452633647817
TTS_2,2019.0568749338775,2019.0613031347975,2019.0651596155215
TTS_3,2393.252933352925,2393.2569354744837,2393.2611068403025
TTS_4,2642.721835258567,2642.7304201826946,2642.736630197754
TTS_5,2767.440946892989,2767.446695019191,2767.4526414182956
TTS_6,2892.1708018162594,2892.1755598977993,2892.1800046841886
LN_ROR,-3.2497773066083444,-3.223581042961457,-3.190280644019984
ROR,0.03878284355325699,0.03981223336417074,0.041160317920915686
IMPACT,0.11285372595401362,0.35916326131176296,0.5747740282818544
LD_U1,0.34758488154247236,0.4314843516091763,0.518432639964626
LD_U2,0.16303265298090763,0.25570088071369534,0.3534778154962004
LN_DUR14,-1.201557817129079,-1.181723967996147,-1.1609101956012862
DUR14,0.30072537168966745,0.30674945625417205,0.31320097696992394
PERIOD,124.72960639152336,124.73018151699677,124.73079176153794
T0,1769.6045015786822,1769.6076709904548,1769.610816140874
ECC,0.06211717467247813,0.19355460513738135,0.525904279269037
OMEGA,-16.58056057957524,94.47745704336336,197.6303644956895
