,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
0,2.3567691422531625e-05,-6.431851898905838,1769.6138304923736,1894.3263249122267,2019.0601240223036,2393.2561351075547,2642.7319319893772,2767.4423306620215,2892.1782740864073,-3.227724528217436,0.039647613248253166,0.4344849463778957,0.3682974450363299,0.25455105827816826,-1.1942208310971727,0.30293990360029194,124.7306447624011,1769.604045553633,0
1,1.4521433352305766e-05,-6.429040924273735,1769.6111159202865,1894.346373149722,2019.066130616767,2393.2598529524457,2642.735215086122,2767.4458233678797,2892.1723851099146,-3.2172755889118054,0.04006406068068782,0.09953654023753654,0.32911148382680167,0.28109043161130676,-1.2160710505332928,0.296392392999594,124.72962596555868,1769.6126950436087,0
2,2.551236211428224e-05,-6.429032395981937,1769.613947266772,1894.3402824041586,2019.0605973345748,2393.255648558632,2642.7266745444367,2767.4415263308565,2892.178858190613,-3.2351722736993542,0.03935342479603079,0.080458297424068,0.41022955545561457,0.32961906102144534,-1.2053474740872936,0.2995878823992934,124.72981162521683,1769.6090803747297,0
3,1.110105365782762e-05,-6.437228715372713,1769.6062377152434,1894.3422948080076,2019.0603148506523,2393.259807704041,2642.7216210656297,2767.4525681787045,2892.17169969371,-3.2515734097391014,0.038713248085399006,0.10994208739186255,0.4299215781554253,0.2139445434506857,-1.176853229050907,0.30824719736883976,124.7301262198934,1769.6072149970569,0
4,2.5049455542986786e-05,-6.42455358271765,1769.6140992774847,1894.338222272056,2019.060499978511,2393.260421878028,2642.7177153247326,2767.455856303225,2892.171182775453,-3.2428924601898674,0.039050778762646954,0.20985120289068362,0.5578279813646605,0.2563579212249789,-1.170638632089236,0.31016879425560884,124.7298417466487,1769.6090088452474,0
5,3.537050555762265e-05,-6.436402620271429,1769.611883606184,1894.3466455591213,2019.0651011983646,2393.2514695594605,2642.7400270550193,2767.442380985234,2892.183220374412,-3.2394300685531254,0.03918622219623914,0.058501331054165204,0.3978426835919442,0.32896932585976923,-1.1896688629770102,0.3043220196714521,124.73017207338168,1769.6107459985121,0
6,9.10696740840503e-06,-6.4417245730064545,1769.613869916189,1894.330168673728,2019.0582862654608,2393.2540025620433,2642.730789877063,2767.4400371903844,2892.181669442689,-3.2085923914338577,0.04041345958586642,0.38395865794459433,0.4017007365030181,0.19530310506055648,-1.2125303726996832,0.29744368301688623,124.73057145946554,1769.6043624606657,0
7,1.0505758867580398e-05,-6.427330491764559,1769.6089962964536,1894.3492330640568,2019.065730617686,2393.264160516622,2642.7176969118536,2767.4534293617776,2892.157533584859,-3.188198141742107,0.04124612369108975,0.6009669316355926,0.47677328367299077,0.2919359249446647,-1.1485580000744087,0.3170936889367462,124.72859800672492,1769.6145205911598,0
8,8.582779686191085e-06,-6.439478383439122,1769.6134169171776,1894.3341284001956,2019.058346232192,2393.2494385592945,2642.7390656689045,2767.4385961134876,2892.1819373260364,-3.233466003124536,0.0394206297053534,0.2486870471002002,0.4009315992892539,0.1881937883216218,-1.216445313500247,0.29628148505886936,124.73059928740088,1769.6051074314944,0
9,1.778199462547793e-05,-6.426692598227938,1769.605768966078,1894.3438321456715,2019.0607283849174,2393.2631384460337,2642.721572334349,2767.454085435676,2892.1746655981137,-3.22508120824186,0.039752553210182465,0.5483824811387994,0.5188938692676697,0.34926708067367107,-1.1403051400605548,0.31972144710835354,124.73032225649834,1769.6076398718415,0
10,-1.4525889631415095e-06,-6.428333019777604,1769.6082126201138,1894.3402188533246,2019.0625870389924,2393.258898962414,2642.738338529005,2767.4428197391485,2892.163897382682,-3.227846065648996,0.03964279487198395,0.24120590898215957,0.39909623021574325,0.4170596873649841,-1.2203027021197483,0.2951408136510675,124.72967298272873,1769.6093482397657,0
11,8.375753281258363e-06,-6.425065934426599,1769.6126565827292,1894.3350284930993,2019.063360973971,2393.2605560211723,2642.7157190246357,2767.447369571994,2892.16900602174,-3.194364284009403,0.04099257673109784,0.5765630335711257,0.3886962663017064,0.08782111719411634,-1.1834755868871685,0.30621261841641173,124.7294186165035,1769.6089001373184,0
12,2.0510398019194448e-05,-6.423849973038451,1769.611010022884,1894.3366763758759,2019.0620229330284,2393.259134015232,2642.7183837666335,2767.4423704348173,2892.1696554063733,-3.2020297750240614,0.04067954978788881,0.5562207660099219,0.32396006876613614,0.18391892424042777,-1.175782218768508,0.30857751013935514,124.729375902919,1769.608460580205,0
13,2.536431523380376e-05,-6.444508085792918,1769.609731293841,1894.3385428696017,2019.0623925423213,2393.2576788561873,2642.7220806034825,2767.4547351512133,2892.1787557627426,-3.221409289152976,0.03989878968909731,0.13303610261546545,0.4584876831577349,0.3821365296675092,-1.1876138493925186,0.3049480485845831,124.73052470624476,1769.606732354223,0
14,1.3426345521124885e-05,-6.427685107866025,1769.6058167261665,1894.3469101333405,2019.0611701489545,2393.2547389265264,2642.738048980696,2767.4397098388213,2892.170983636808,-3.260110701766133,0.03838414858930646,0.31111867380668684,0.4829673212456873,0.2969611878120546,-1.1643956056972464,0.3121112432954588,124.72978791741201,1769.6091664334474,0
15,1.9705359358219904e-05,-6.43141221373685,1769.6139722543965,1894.3366443687953,2019.0630909515319,2393.2657375360163,2642.731711155202,2767.4530495757845,2892.1744538172716,-3.186325771786977,0.04132342403869561,0.40282090583158414,0.3477460540881818,0.19708408980623626,-1.2140406931259218,0.2969947868206476,124.73036526086862,1769.6095673301718,0
16,1.8814766594501443e-05,-6.435521671718592,1769.6165760150284,1894.3354318994386,2019.0653243500408,2393.2633819636435,2642.729430978644,2767.4595432023143,2892.172772683801,-3.204899293918794,0.04056298637158927,0.48771278351625486,0.42509668823111024,0.13802248464721867,-1.1948213082802186,0.3027580497053674,124.73030035719421,1769.6104070946706,0
17,2.554367420087504e-05,-6.441316100221926,1769.6043485036128,1894.3386129276298,2019.0580466079673,2393.257603754339,2642.7290939321515,2767.443064897647,2892.1711052354103,-3.2364686167908783,0.03930244230820628,0.16565999065552567,0.4797250368951589,0.3772230494301878,-1.17909460834878,0.30755707218709727,124.7302498413626,1769.6048401335934,0
18,3.7728542678523614e-05,-6.438541656504342,1769.605961311946,1894.340219171291,2019.058711722273,2393.2576540411214,2642.728721564557,2767.443430930379,2892.171168572898,-3.246569543015752,0.03890744949301479,0.08935870780468946,0.4452520498914616,0.3042304724443532,-1.1865168678788758,0.3052827545060414,124.73006754511816,1769.6062436958111,0
19,-7.732850275171982e-06,-6.428688504377969,1769.6142682106874,1894.3404688327175,2019.0637819291633,2393.2561061228953,2642.733046300462,2767.4483742960556,2892.1743214728367,-3.2274151556592447,0.03965988102934952,0.2663944630568813,0.43911662729064416,0.18960684337450906,-1.19407607339048,0.30298375966017754,124.7299240366819,1769.6103997129994,0
20,3.395266471776535e-05,-6.4336289940407285,1769.6093843778056,1894.3399923182021,2019.0628828346444,2393.2592811263885,2642.7327732030776,2767.4438703344354,2892.172559422996,-3.2044210121090844,0.04058239155032038,0.48102261285161085,0.3932212405670339,0.26133990372283455,-1.1946637289004072,0.3028057618902024,124.72997282886472,1769.6088018705539,0
21,3.0139172717479988e-05,-6.433185926616811,1769.6104669769945,1894.3403649531274,2019.0633401608513,2393.2600246230463,2642.731470598294,2767.444042904344,2892.1745084202244,-3.2077399754168896,0.04044792335276513,0.395339930524302,0.38435008678182836,0.2479142515238837,-1.1970924628409705,0.3020712196238414,124.72995896099992,1769.609361697841,0
22,3.18488532022056e-06,-6.426570406848104,1769.6111773700536,1894.3419322261727,2019.0619946288955,2393.2637125396664,2642.733792207499,2767.444411379263,2892.1828357664153,-3.2157672808055437,0.04012453522383916,0.25969026389995614,0.22664690291322986,0.31215935712197274,-1.2288940059048783,0.29261603038123946,124.73047334961666,1769.6092441328904,0
23,1.322808993138082e-05,-6.432711523834065,1769.609443597373,1894.3419526874272,2019.0599366411418,2393.2638084859523,2642.729272809486,2767.444314176984,2892.181781988799,-3.227304977876174,0.03966425090784552,0.3179824595212281,0.3519726614035099,0.3413062567691012,-1.2005613587345276,0.3010251813583837,124.73043745087756,1769.6080731370114,0
24,2.2055132203859037e-05,-6.426670197323109,1769.6133682200898,1894.3456298293013,2019.064781623795,2393.2652372875136,2642.730230426081,2767.444539541114,2892.1818943685894,-3.2081811112575975,0.040430084259113104,0.3186797167450193,0.3756921386226568,0.28463279782873774,-1.212432099595016,0.2974729151674235,124.72993144396156,1769.6125535842448,0
25,-1.4818068117589173e-05,-6.4365627969664345,1769.6082410618712,1894.3408559192835,2019.0598501068162,2393.252252991131,2642.7365163987665,2767.44559526488,2892.1682337421157,-3.246581446143262,0.03890698637543867,0.2925920166802032,0.4130367249669151,0.35663861461264523,-1.172440335083518,0.3096104653327459,124.73000855924725,1769.607324512708,0
26,3.633092926047118e-05,-6.4288113422124535,1769.6137651229503,1894.3431218170929,2019.061959723833,2393.2618829833427,2642.715728750377,2767.450148606725,2892.1828692440104,-3.224305760164238,0.03978339120623696,0.10418844240257082,0.4714102654268715,0.10677947411578526,-1.205497345371606,0.2995429861430076,124.72994806331157,1769.6101626031946,0
27,4.70453437489506e-06,-6.433106418300615,1769.6137981485545,1894.3404178605335,2019.057975587236,2393.2575120846836,2642.7205671295415,2767.451242135998,2892.1835935493305,-3.2575772330663844,0.03848151691604845,0.015952172802734726,0.5160229496742579,0.15912135239787117,-1.198592801013809,0.30161835045552543,124.73041882520599,1769.607386298469,0
28,1.2302495097629398e-05,-6.447500334409594,1769.6028336114598,1894.3328255424597,2019.0589640231472,2393.259196848052,2642.720338081985,2767.4462996258408,2892.170078247421,-3.2304594382145715,0.039539328736110275,0.402433779927909,0.5702692955283548,0.050028008986421346,-1.1794002222480977,0.30746309283243345,124.73039391191774,1769.6025615427147,0
29,-7.031839592296971e-06,-6.413297982292138,1769.6038146735577,1894.3470043031132,2019.0635756678043,2393.2549159822324,2642.7386333072677,2767.44890770126,2892.1813056548876,-3.1682428319837386,0.04207747016623054,0.665793476051162,0.2942193331805316,0.4798095984269828,-1.1681300797346796,0.310947845651819,124.73083499108436,1769.6073482250606,0
30,2.1733539716180703e-05,-6.437746240855372,1769.6017308964426,1894.3302127711129,2019.0515484302462,2393.2647745216186,2642.729046819636,2767.442355016789,2892.161231848559,-3.1622655582424337,0.042329731891385926,0.7364982693121003,0.5150918647497824,0.19649022551872375,-1.1240626634157538,0.32495691865755005,124.73044898437247,1769.600933257784,0
31,2.3489418307162125e-06,-6.426430403380226,1769.6158610882603,1894.3477031361422,2019.0609536820164,2393.247416092269,2642.7293834766565,2767.4500636092757,2892.1800873038515,-3.260345135074939,0.0383751511210413,0.240738065906051,0.45761327455061207,0.36113131117541175,-1.1959334131978454,0.30242153814220357,124.72983217080454,1769.6109769889608,0
32,-3.296715818527476e-06,-6.432399204985552,1769.6052751262566,1894.3437613225008,2019.062473863181,2393.2486809648112,2642.735710093292,2767.4531650078643,2892.1734348322802,-3.243910846554812,0.03901103022513422,0.3769810830061104,0.4877371357955127,0.28384421988410646,-1.1679252955602084,0.31101152937018073,124.73054813939298,1769.6064229642293,0
33,-1.5517363437596767e-05,-6.430937246556275,1769.6094298957562,1894.3443344044535,2019.064213332294,2393.2493263672663,2642.7333389554046,2767.451320549512,2892.1681735690872,-3.1809122785990085,0.041547734717596645,0.6550775064920572,0.39074269165338027,0.274635926467528,-1.174105302312676,0.30909540295413757,124.72976812208992,1769.6096510238422,0
34,-1.2522590124399923e-05,-6.429433704210925,1769.6102645241538,1894.345899990567,2019.0647288831738,2393.250526753591,2642.7310040576813,2767.4500568194976,2892.1692218797166,-3.173227538893993,0.04186824819823835,0.6469036265319571,0.3810801731225659,0.2981521105681133,-1.1737716810691277,0.3091985409504029,124.72956765946016,1769.6107911150937,0
35,1.8136529411219592e-05,-6.434196202350531,1769.6088821253497,1894.3423085903585,2019.0591503282976,2393.249145924677,2642.7363034733853,2767.4560909419247,2892.16225957083,-3.186695588331832,0.04130814477823183,0.5281410706741899,0.4940071225065428,0.25681698876884296,-1.1614872098346107,0.3130203076628671,124.7300260614778,1769.6076152839335,0
36,4.310378954425185e-06,-6.428861879881318,1769.610193050708,1894.337954695038,2019.0625242590895,2393.264772171365,2642.7194458749436,2767.4407019413493,2892.188720634394,-3.2299103587092595,0.03956104493258668,0.4489222765802756,0.41640784163113986,0.20853767240525256,-1.1861721211485843,0.30538801788103137,124.7304257371039,1769.607241291366,0
37,-8.903567993549583e-07,-6.431145850303411,1769.6025231391604,1894.341944116794,2019.0616237913387,2393.2494701783758,2642.72369112211,2767.452243216964,2892.174550285095,-3.1474440580939262,0.04296179450621798,0.715581712020811,0.42478800947074746,0.18190270948019505,-1.166050007692576,0.31159531272774355,124.73047331624794,1769.6044142471287,0
