,15th,50th,85th
MEAN,-6.750002860129131e-06,3.2007247606809096e-06,1.2965383771520083e-05
LN_SIGLC,-6.707528869949631,-6.701983695354653,-6.696767565419018
T0,1683.6259375584705,1683.6266425286158,1683.6273523264786
LN_PER,1.6369858011924865,1.6369867967096818,1.6369878248693648
LN_ROR,-3.5466555182017987,-3.436582838186466,-3.376183324319941
ROR,0.028820869548303596,0.032174442969133105,0.03417765112770873
IMPACT,0.7894756449541501,0.9426846558729598,0.9561918592866724
PERIOD,5.139654201301122,5.139659317917804,5.139664602311016
LD_U1,0.26114333008936014,0.3741983895947383,0.4912411200923539
LD_U2,0.1536204983135916,0.255823447099357,0.3654560134248448
LN_DUR14,-3.2772829516375386,-3.169606296913476,-3.115437958567486
DUR14,0.03773063365800368,0.04202013810533587,0.04435907545551977
ECC,0.06825090647569954,0.3252548900662622,0.7800473095776618
OMEGA,-4.342102007010018,90.30509826954093,184.70398915530689
