,15th,50th,85th
MEAN,-1.9818500260364535e-05,-9.018759158823587e-06,1.4811937082870552e-06
LN_SIGLC,-6.699058050168871,-6.693312376003945,-6.687708560259615
T0,1689.9138341186476,1689.9152110307307,1689.91663728184
LN_PER,2.243690258403172,2.2436918136440895,2.2436934579744676
LN_ROR,-3.6431107760140273,-3.533624916411926,-3.477714656527682
ROR,0.026170805693308777,0.029198880297711054,0.030877897060167272
IMPACT,0.5042069123986906,0.869719429676418,0.9170385746729481
PERIOD,9.428059145134043,9.428073808048797,9.428089310929712
LD_U1,0.27089232198533786,0.36712365131827984,0.4684308093466669
LD_U2,0.15096103070334113,0.25281564626601727,0.3494195825129305
LN_DUR14,-2.803034588428317,-2.7343863785795284,-2.6686393906127273
DUR14,0.06062580882147583,0.0649338397461802,0.0693465146681386
ECC,0.10390663408188147,0.4016564200867262,0.7368486404590601
OMEGA,-16.171454335734015,88.66123717040924,194.0579750195035
