,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
16,-1.8056927807172485e-05,-6.903111710631498,1717.4531831889387,1727.0810726171414,1871.2868445958802,1880.9379341124065,1890.5376791230242,1909.7876117393555,1919.3973331030188,2428.9035588230117,2438.520195696394,2611.593995623454,2621.2163382204258,2630.8337743332486,2650.0781732278306,2659.680642091736,-3.559379863863748,0.028456466126535598,0.5217731953996763,0.22351498550193027,0.38497116463689207,-2.1911253801057797,0.11179087057853686,9.614245070783271,1717.4761521859064,0
17,-6.872807506665591e-08,-6.870102358372426,1717.4551547714543,1727.0722871451057,1871.2919297769115,1880.936360209046,1890.549050713307,1909.7816279335468,1919.3935795763782,2428.901387239683,2438.5236882648096,2611.597328954806,2621.2192561208435,2630.826440754327,2650.07180160804,2659.6723304505936,-3.522772347445594,0.02951748889367125,0.6721673281467484,0.4680373262467792,0.20844764558056172,-2.1256520095892184,0.11935512220708738,9.61421871652091,1717.4763547385944,0
18,4.1356904470844465e-06,-6.878427222118749,1717.451994147108,1727.0668591881736,1871.289544586464,1880.9417167047573,1890.5474541899162,1909.7784132534075,1919.3951698104693,2428.9101671351914,2438.5190952750677,2611.6016026695665,2621.216910883722,2630.8235025511467,2650.075291188604,2659.6763540256657,-3.562848798890753,0.02835792351222547,0.2860696862611884,0.32324557217757266,0.25123267401416105,-2.170423389570698,0.11412928553085239,9.614257420735951,1717.4744992928652,0
19,-3.0443480885713343e-05,-6.899609021794928,1717.4568494306297,1727.0650617566691,1871.2908119697968,1880.9281470944918,1890.5400180284814,1909.7810932605923,1919.3982629584298,2428.9101303848643,2438.52671221043,2611.5976020435996,2621.2166624154097,2630.8307001906596,2650.0751390172218,2659.669388178347,-3.6046786012525915,0.027196184228104762,0.31964813330269487,0.45237439745816777,0.38994721115461073,-2.142579128970082,0.1173517869859637,9.614272227850572,1717.4732033653618,0
20,1.3954432641240938e-05,-6.886550571576021,1717.4611261328253,1727.0689570450077,1871.2913978115332,1880.9274283522188,1890.545686081698,1909.7801916411913,1919.4013286117847,2428.9089082857395,2438.5193616871125,2611.5990586452576,2621.2204113692023,2630.829136804162,2650.073074547131,2659.6700021079323,-3.5203547277931446,0.029588937287631595,0.6172699406504337,0.5346064952228351,0.169825534953014,-2.1182038480902823,0.12024741728693057,9.614235774553187,1717.4757533727895,0
21,6.89219504722408e-06,-6.881694319535512,1717.463917502119,1727.0696146752557,1871.2945284920313,1880.9250506039723,1890.5464011380293,1909.7752342514973,1919.3996789711687,2428.9028398997934,2438.5187672884776,2611.6010201801073,2621.2209147948997,2630.8238998611905,2650.072092708716,2659.6758691405917,-3.535658620357085,0.02913955876132258,0.590435538490844,0.4572249897607523,0.19531433258025377,-2.1343038968353345,0.11832692946512637,9.61423242001402,1717.475479965556,0
22,-1.6651977488903903e-05,-6.894976905922183,1717.4612665699904,1727.0697467337593,1871.2924933298104,1880.939697389335,1890.5424026698417,1909.7919951668764,1919.397432651493,2428.9006226989254,2438.52046720243,2611.6015579665336,2621.2180254566542,2630.8352980870513,2650.0714485069752,2659.672789524122,-3.499919751271885,0.030199806821166582,0.6476717521330082,0.2946587110974712,0.37004101406349155,-2.1203213213969327,0.11999306597672288,9.614213166768852,1717.4782840747864,0
23,1.2205093919649673e-06,-6.88789958180909,1717.4505946741851,1727.0714444778177,1871.2937305839148,1880.9286277677759,1890.546778691123,1909.7881841065646,1919.3947821042066,2428.9062512944806,2438.5259876752098,2611.597936386169,2621.2182764736963,2630.8226282220926,2650.0735632274896,2659.669724219384,-3.492852145407957,0.030414003189087904,0.707326120877102,0.40150805797305456,0.28964465021837005,-2.0937599888959824,0.12322294677989198,9.614230524311417,1717.475483066014,0
24,-1.0775698700248364e-05,-6.896114762810519,1717.4593486920612,1727.0632979672396,1871.2898959799036,1880.9331339031776,1890.5410120091133,1909.774034429338,1919.3983007700378,2428.9015657712866,2438.5197183143914,2611.598667857938,2621.2178430203794,2630.8285648011506,2650.0816821441695,2659.669100878757,-3.5412781553164,0.028976267233107394,0.4683580158901252,0.3147118035472307,0.41505934599209326,-2.157590118352686,0.11560337607691758,9.61426924111242,1717.472613012794,0
25,-7.01481742034456e-06,-6.889222040908951,1717.4582599335051,1727.0679857335251,1871.2926274898182,1880.938125781616,1890.5402127185664,1909.7951708896887,1919.3966648538515,2428.9043206385813,2438.5255155672185,2611.602278153732,2621.216930302967,2630.831235557807,2650.0689405107964,2659.667026566901,-3.524596422089446,0.02946369586679352,0.68250378845089,0.36086798341145876,0.11606038833211452,-2.129333283806122,0.11891655101873992,9.614209193118825,1717.4777774890097,0
