,value,err_upper,err_lower,units
PERIOD,10.77885196154615,2.9939602676165578e-05,-3.2161521774654034e-05,days
T0,1527.060666758844,0.0023169300163772277,-0.002053879206187048,days
ROR,0.031509074015425104,0.001370451491983865,-0.0007879435507502294,
IMPACT,0.32449691257316965,0.3245045012728556,-0.21831504823262177,
DUR14,0.1593869277650274,0.0033932501417852923,-0.0031107813295638276,days
ECC,0.2050078226231833,0.3935814352020043,-0.16745201772539375,
OMEGA,86.29084602545508,147.21841185467608,-142.35974773712147,deg
R_PL,2.9467425229323525,0.1320064447819571,-0.0873575520631178,R_earth
