,value,err_upper,err_lower,units
PERIOD,0.44656900525895793,7.629034941558643e-07,-7.538940010043405e-07,days
T0,1517.9453063931824,0.0007098928288087336,-0.0007499616426684952,days
ROR,0.014907277709559234,0.0004784443655291657,-0.00041202717620118616,
IMPACT,0.27985763714808815,0.25814699263083124,-0.18341974080511386,
DUR14,0.05593088649046206,0.0008597610802409256,-0.0008321222266876038,days
ECC,0.16707485595097826,0.36876432691143546,-0.1362611867133623,
OMEGA,90.69399941675019,135.73207496138718,-137.08068901267075,deg
R_PL,1.3928331550256552,0.0511897577543059,-0.045530682171261105,R_earth
