,15th,50th,85th
MEAN,-7.472314562156526e-07,1.823678467176375e-05,3.6638357845360044e-05
LN_SIGLC,-8.114060844991831,-8.076119960602483,-8.034225871003933
T0,1793.2735897237494,1793.27523500068,1793.276955488185
LN_PER,1.673788350994471,1.6739697908784585,1.6741365246590316
LN_ROR,-2.8474320445196333,-2.8250529860012423,-2.789856064579293
ROR,0.057993053403215575,0.05930551438412783,0.06143005524366777
IMPACT,0.12868160427016626,0.35884232271652505,0.5972155730947651
PERIOD,5.332330320582501,5.333297905753865,5.334187220813984
LD_U1,0.2831208506314915,0.36362269744368003,0.442693938278105
LD_U2,0.2249764075762163,0.32259672975732145,0.42071863948234733
LN_DUR14,-1.3259585090306176,-1.3085270890883738,-1.289321497154914
DUR14,0.26554830661511947,0.27021777011645687,0.27545761848000777
ECC,0.04103295662441107,0.20298737202331804,0.5375768905729991
OMEGA,-46.29154864282419,65.30904686690647,224.26749789768624
