,15th,50th,85th
MEAN,3.1605744794085705e-05,4.121530283177715e-05,5.043493497558789e-05
LN_SIGLC,-6.363117295615927,-6.359645535116497,-6.356152402760795
T0,1684.946634225869,1684.947422720916,1684.9482590854714
LN_PER,1.8563461897475788,1.8563474645056572,1.8563487233282703
LN_ROR,-3.535405943972814,-3.5023270700764257,-3.457708943351749
ROR,0.029146922569960737,0.030127193694865946,0.031501851933099075
IMPACT,0.15264909257156148,0.4548233058071846,0.6565433612398662
PERIOD,6.400308483478794,6.400316642328938,6.400324699197329
LD_U1,0.41570930308296467,0.4963745544867335,0.5783754480693556
LD_U2,0.14892473706282433,0.2447394636546767,0.34421225448333703
LN_DUR14,-2.3956324636460207,-2.3788319726065428,-2.358996439373161
DUR14,0.09111503374892693,0.09265874227756388,0.09451502717751152
ECC,0.09435290329705996,0.2582789683737656,0.5782513407833691
OMEGA,-11.976408238491521,92.45385822543409,192.4456719414617
