,15th,50th,85th
MEAN,1.5832265587586873e-05,3.251628015522825e-05,4.8605367751313064e-05
LN_SIGLC,-7.026481950596191,-7.014561858537094,-7.002512359152189
T0,1942.974570996615,1942.9799483781785,1942.9841217018704
LN_PER,2.729292815865289,2.729304038742201,2.7293158803797146
LN_ROR,-3.611326125007059,-3.5753186322919444,-3.5299011027894904
ROR,0.027015996512323188,0.028006500576901128,0.029307814184839194
IMPACT,0.10204946491498491,0.31231592684063686,0.6103097179196258
PERIOD,15.322047678624235,15.3222196370443,15.322401078289426
LD_U1,0.26429275370075267,0.3628908198170253,0.45783753536005994
LD_U2,0.1981197880158152,0.3017707887387,0.40268238050323046
LN_DUR14,-1.1890113153848585,-1.1534744350025377,-1.1218651224893603
DUR14,0.3045221916878331,0.31553854446896457,0.3256718101048168
ECC,0.03885944023005904,0.1931383072018974,0.5747256853963165
OMEGA,-43.666209939552125,79.16028291232936,223.85364492974813
