,value,err_upper,err_lower,units
PERIOD,8.021540108696092,2.8095118382864825e-05,-3.2997427473091534e-05,days
T0,1741.5942086756986,0.0022107341665105196,-0.002028077521799787,days
ROR,0.0276067840732945,0.0010528561296347001,-0.0009059570386222016,
IMPACT,0.2784000681953923,0.2676119246625307,-0.1843015814467393,
DUR14,0.13148026208889393,0.004423366662640649,-0.002960278378087877,days
ECC,0.20312981955890153,0.3477738888351124,-0.15696700260401175,
OMEGA,108.64441613958583,127.76709687242119,-165.37368290022232,deg
R_PL,2.382307213982265,0.0978428610214892,-0.08494247990258508,R_earth
