,15th,50th,85th
MEAN,-1.3747965221707786e-05,-4.587764560226693e-06,4.741158277370827e-06
LN_SIGLC,-6.273930276329698,-6.27067671983482,-6.267649468629783
T0,1683.4647241958983,1683.4663534346446,1683.4679962613254
LN_PER,1.7756516638616342,1.775654049311469,1.7756561793868801
LN_ROR,-3.6800342798833183,-3.6503147004487135,-3.5995320671710394
ROR,0.025222110209412642,0.025982950645764655,0.027336511113912543
IMPACT,0.13254002882468666,0.36399449941260553,0.6791578288251717
PERIOD,5.904127389404993,5.904141473421497,5.904154049701467
LD_U1,0.29234959961527474,0.3837679411704522,0.47045924299969566
LD_U2,0.17504822251300456,0.27672794731039274,0.3725874337312167
LN_DUR14,-2.1408225306334465,-2.115820555268985,-2.0913128727646906
DUR14,0.11755810810626939,0.12053434387255293,0.12352485689459568
ECC,0.04241618847719313,0.20212471460218434,0.574554873342435
OMEGA,-40.863911286464145,96.05688006689623,220.36880144833546
