,15th,50th,85th
MEAN,-6.162610756175235e-06,2.684095892525535e-06,1.1221428057512059e-05
LN_SIGLC,-6.2703156740855555,-6.2673424760103735,-6.2642373987863325
T0,1686.5652700708297,1686.566059581397,1686.5667767852037
LN_PER,1.460342879878699,1.4603436901255495,1.460344683201446
LN_ROR,-3.518814741563669,-3.4912546878145623,-3.451533811303382
ROR,0.02963453894755128,0.030462627097020106,0.031696981885102456
IMPACT,0.1334000555536845,0.4379941347021007,0.6610417120221367
PERIOD,4.307436208373434,4.3074396984614705,4.307443976078134
LD_U1,0.31483901180548957,0.3947963117400495,0.47236563846854956
LD_U2,0.16991813783289844,0.25868244022227516,0.3522944797877964
LN_DUR14,-2.410758093948034,-2.3974943261786597,-2.378814931771184
DUR14,0.08974723194374348,0.09094554790995914,0.09266032127363502
ECC,0.1052504242895688,0.2652886345038894,0.5895244194135464
OMEGA,-10.642997485430802,87.57504809997927,189.5329401768784
