,idx,calculated,observed,ttv,ttverr1,ttverr2,significant
0,0,1688.9745721545394,1688.9386033509024,-51.79507723718416,13.751269218083346,-8.315599378765448,True
1,1,1707.6295298990296,1707.5890838953587,-58.24224528612831,6.1720504563472405,-5.15688478988934,True
2,2,1726.28448764352,1726.2530081456034,-45.330476999770326,11.985656356505528,-13.023602532181812,True
3,3,1744.9394453880102,1744.9156141860276,-34.316930854947714,7.937458787317414,-6.302948160661023,True
4,5,1782.249360876991,1782.2363791155542,-18.693736468958377,14.188313418519604,-10.353247543576268,True
5,7,1819.5592763659715,1819.5529002930582,-9.181544995190052,15.418043182780078,-7.3971450775640655,False
6,8,1838.2142341104618,1838.2030145204117,-16.156209672190016,9.131906591017966,-12.149434490670325,True
7,9,1856.869191854952,1856.8752395325153,8.708655690970772,14.9291530668597,-7.063575678525513,True
8,10,1875.5241495994424,1875.536446148572,17.707030746605597,13.41225863979436,-8.738359264306665,True
9,11,1894.1791073439326,1894.1902690139304,16.07280479685869,6.0061231593703415,-7.13160229753641,True
10,13,1931.4890228329132,1931.5155615027143,38.21568451356143,10.874459806385222,-9.768692844954868,True
11,14,1950.1439805774035,1950.1797509327869,51.50931175212463,5.615718138991004,-5.855758078764761,True
12,16,1987.453896066384,1987.4784914689567,35.41737970466784,12.409986832616308,-9.113699290682524,True
13,17,2006.1088538108743,2006.1589363242351,72.1188192396221,8.27739485079788,-9.660005355683376,True
14,18,2024.7638115553648,2024.809835735084,66.27481879582774,9.660238836876868,-10.515676420269232,True
15,38,2397.8629664451705,2397.877995363022,21.641641706009977,8.053638651737698,-9.426195090785416,True
16,39,2416.517924189661,2416.523963970043,8.697283750443603,6.566837096493041,-6.378605861142231,True
17,40,2435.1728819341515,2435.172656793798,-0.3242021089681657,7.366103730305755,-8.492460126556477,False
18,48,2584.4125438900737,2584.400642376362,-17.138179744652007,12.123295902861907,-10.359534052703188,True
19,49,2603.067501634564,2603.0532488743784,-20.523974667303264,5.703879554421135,-6.841819312164955,True
20,52,2659.032374868035,2659.0257514301725,-9.537750521776616,7.641681422222358,-7.029110613017688,True
21,53,2677.687332612525,2677.671925923167,-22.185632675973466,8.334429671550465,-9.44478580369326,True
22,54,2696.3422903570154,2696.3304685510984,-17.023400520411087,7.559989997575346,-6.164858171230933,True
23,55,2714.9972481015056,2714.9782291731353,-27.387256853253348,10.391980128686336,-25.594301573746232,True
24,56,2733.652205845996,2733.641306632346,-15.694867655620328,7.351030062029131,-8.16081986108407,True
25,57,2752.307163590486,2752.3030944990933,-5.859491605806397,9.099344145010935,-9.937480319542825,False
26,58,2770.9621213349765,2770.951789170574,-14.878316739414004,7.950325604407639,-10.72785855927702,True
27,59,2789.6170790794667,2789.6156953780533,-1.9925300354225328,9.779518843406724,-6.316593202557605,False
28,61,2826.9269945684473,2826.9229908254324,-5.765389941443573,6.751579437462828,-7.363623104051366,False
29,62,2845.5819523129376,2845.583188345425,1.7798867815872654,6.463869193786202,-12.383455443329703,False
30,65,2901.5468255464084,2901.555266775137,12.155369369429536,7.206430412550812,-7.845054963532252,True
31,66,2920.2017832908987,2920.2166612688998,21.424288321577478,13.148945727820019,-10.710721058203188,True
32,68,2957.511698779879,2957.522757258085,15.924208616634132,17.625356813150646,-8.242126213135117,True
