,idx,calculated,observed,ttv,ttverr1,ttverr2,significant
0,0,1700.6955908774962,1700.7302814591174,49.954437534433964,13.182847460717676,-13.513445188910223,True
1,1,1738.6209799877809,1738.6412257369177,29.15387875706074,11.172451300038539,-9.265379638963072,True
2,4,1852.397147318635,1852.399964873092,4.057278417931229,7.9705818271197515,-7.277977785200733,False
3,5,1890.3225364289196,1890.3282402397383,8.213487578868808,8.871949324523799,-14.711248673426963,False
4,7,1966.1733146494892,1966.1480655819169,-36.358657304117514,9.747655769695216,-12.270385092249137,True
5,8,2004.0987037597738,2004.0646416735153,-49.0494042122009,7.943361545206763,-9.534404746830162,True
6,19,2421.2779839729055,2421.2397072444155,-55.11848902562633,10.704357293532562,-8.658915393116535,True
7,25,2648.830318634614,2648.826759657142,-5.124927559736534,7.83967935681206,-8.477675662089814,False
8,26,2686.7557077448987,2686.756182639171,0.6838477522978792,8.720549034262524,-7.559966058456997,False
9,27,2724.6810968551836,2724.667076314164,-20.189579067882732,9.847292978185244,-17.394704251937508,True
10,28,2762.606485965468,2762.605361142627,-1.619744891213486,7.271916641523947,-8.754115855977792,False
11,29,2800.531875075753,2800.548206326283,23.517000763386022,7.993715937989325,-7.928308097454092,True
12,30,2838.4572641860377,2838.494905311626,54.20322084726649,13.572030485139546,-9.74574604505662,True
13,31,2876.382653296322,2876.374778259674,-11.340052773593925,7.828902075143899,-8.289010455559776,True
14,32,2914.308042406607,2914.3155693574217,10.838809173219488,14.188868364782241,-11.452161618286484,False
