,idx,calculated,observed,ttv,ttverr1,ttverr2,significant
0,0,1934.1223790946724,1934.1191306246842,-4.677796782998485,0.2617898980679456,-1.005463956062158,True
1,1,1938.6595221711964,1938.658733646019,-1.1354762553310138,3.1865130537335062,-0.5875944131184951,False
2,3,1947.7338083242446,1947.7317927684298,-2.9024003732411074,2.321145032401546,-0.5967256469739368,True
3,4,1952.2709514007688,1952.2699499915675,-1.4420292498834897,1.5859850687047583,-0.15607336630637292,False
4,5,1956.8080944772928,1956.8081646610117,0.10106455520144664,1.521512430808798,-0.4967850476896274,False
5,6,1961.345237553817,1961.347427008648,3.152814956738439,0.08290256751934066,-1.3987560294845025,True
6,7,1965.882380630341,1965.8846279637978,3.236160177802958,0.7687442868336802,-0.6215293980858405,True
7,8,1970.4195237068652,1970.41904600224,-0.6878946602228098,0.7041733432924957,-0.06091535982704954,False
8,9,1974.9566667833892,1974.952795073829,-5.575261766607582,0.6289151281089289,-0.5539710771336104,True
9,10,1979.4938098599134,1979.4964121925623,3.7473590143417823,0.08908889467420522,-0.8473918958043214,True
10,11,1984.0309529364374,1984.0304040472531,-0.7904004253941821,0.2469590014879941,-0.15085453997016884,True
11,12,1988.5680960129616,1988.5684593087506,0.5231459360584267,0.7447845639035222,-0.22395153904653853,True
12,13,1993.1052390894856,1993.1035758524506,-2.3950613304259605,1.8032055240109912,-0.04038938306621276,True
13,14,1997.6423821660098,1997.6431214332242,1.0645447887145565,1.3464189480509958,-0.4537075064217788,True
14,15,2002.1795252425338,2002.1808764606646,1.945754108382971,2.1756745634047547,-0.28804798206692794,True
15,16,2006.716668319058,2006.716676472024,0.011740270820155274,0.8382409654586809,-0.20670737369073322,False
16,17,2011.253811395582,2011.254613271705,1.1547016170879942,2.335791762197914,-0.2028761210021912,True
17,18,2015.790954472106,2015.793855607819,4.177635426785855,2.309566531330347,-2.5375261517547187,True
18,19,2020.3280975486302,2020.3267406212951,-1.953975362557685,3.1656747862507473,-0.34714994955720613,False
19,20,2024.8652406251542,2024.86535742772,0.16819569475046592,0.14071705929382006,-0.41226880206522765,False
20,21,2029.4023837016784,2029.40431822615,2.785715239115234,5.067225147104182,-0.9966941429956933,True
21,22,2033.9395267782024,2033.9370374525236,-3.584628977587272,0.014014121697982773,-0.5631290417295531,True
22,101,2392.3738298236062,2392.3744064822226,0.8303884076303802,0.08493878129229415,-1.2924641963036265,False
23,102,2396.91097290013,2396.91151727973,0.7839066238375381,0.02295825215696823,-0.8624979201704264,False
24,103,2401.448115976654,2401.4500550585244,2.792277893095161,0.037112853897269815,-0.2585125483892625,True
25,104,2405.9852590531787,2405.9862221722938,1.3868915257626213,2.3781941414927132,-1.0063400532089872,True
26,105,2410.5224021297026,2410.523423612466,1.470935179386288,0.46079447856754996,-0.05067788435553666,True
27,106,2415.0595452062266,2415.0569901995805,-3.6792095704731764,0.35813822418276686,-1.479709694176563,True
28,108,2424.133831359275,2424.134820870805,1.424896603130037,3.06462409098458,-0.9554209226189414,True
29,109,2428.670974435799,2428.6695753892245,-2.014627067328547,0.0740452761965571,-0.29921475586888846,True
30,111,2437.745260588847,2437.7481752833446,4.197160076510045,2.6091501734481426,-4.031277723843232,True
31,112,2442.282403665371,2442.2832899580826,1.2762615046813153,2.5482058963825693,-1.3419701478414936,False
32,143,2582.9338390376183,2582.9355519291535,2.46656381059438,0.028368219282128848,-0.43495474419614766,True
33,144,2587.4709821141423,2587.4694792894297,-2.164067586127203,0.236785900342511,-0.5515438027214259,True
34,145,2592.0081251906663,2592.0096086684775,2.13620804817765,1.5012720647791866,-0.2935363969299942,True
35,146,2596.5452682671903,2596.5426633480174,-3.751083608949557,4.724593204446137,-2.3129547971620923,False
36,147,2601.0824113437147,2601.0840308526267,2.332092833239585,0.16245316350250505,-0.13817751714668702,True
37,148,2605.6195544202387,2605.619031278888,-0.7533235449227504,0.5567021307069808,-0.22451211254519876,True
38,150,2614.693840573287,2614.6954653455405,2.3396720447635744,0.00295491554425098,-1.556665624229936,True
39,151,2619.230983649811,2619.229341790913,-2.3642768130957847,0.422705578894238,-1.3427844222314889,True
40,153,2628.305269802859,2628.304838719674,-0.6207597864704439,0.0767551435274072,-4.604140286974143,True
41,154,2632.842412879383,2632.8392873597295,-4.5007483012159355,1.0395391784550156,-3.3462545235670405,True
42,156,2641.9166990324316,2641.915869697451,-1.1942423720756778,0.7584640214190586,-0.006011419100104831,True
43,157,2646.4538421089555,2646.4529824423335,-1.2379199358110782,0.14810667773417663,-1.575967497046804,True
44,159,2655.5281282620035,2655.5283124600555,0.2652451948961243,0.5360753900458803,-1.5330286297830753,False
45,160,2660.065271338528,2660.0637083862266,-2.250651313952403,0.10230126965325326,-0.3889396202430362,True
46,162,2669.139557491576,2669.1410546956868,2.155973919579992,0.47191950361593626,-0.34576762867800426,True
47,163,2673.6767005681004,2673.675796674755,-1.3016064173280029,0.17141151045507286,-0.06448273546993732,True
48,164,2678.2138436446244,2678.216764667353,4.206272729061311,0.45270294285728596,-0.21141708617506083,True
49,165,2682.7509867211484,2682.752733094461,2.5147775699588237,3.382092691026628,-0.7545085927995387,True
50,166,2687.2881297976724,2687.287360916744,-1.1071885366982315,0.21309563497197814,-0.3736716247658478,True
51,168,2696.362415950721,2696.3648243355974,3.4680742223281413,0.384200913249515,-0.24645035911817104,True
52,169,2700.899559027245,2700.8999929970582,0.6249165313784033,1.185282688602456,-0.11514511264977045,True
53,171,2709.973845180293,2709.977898979478,5.8374708262999775,0.7346245319786249,-0.16414420591900125,True
54,172,2714.510988256817,2714.512780896874,2.581401681964053,0.31397132166603114,-2.7039474355842685,False
55,173,2719.048131333341,2719.049739786299,2.316172259452287,0.11021455437003169,-0.16765080850746017,True
56,174,2723.585274409865,2723.5835338773604,-2.506366806846927,1.2548565337783657,-1.665049484508927,True
57,175,2728.122417486389,2728.1209368902787,-2.1320583990745945,2.2107696122839116,-0.6570160615956411,False
58,176,2732.6595605629136,2732.659169255879,-0.5634821297280723,1.085980084098992,-0.11407060832425486,False
59,177,2737.1967036394376,2737.195470506202,-1.775711859081639,1.1278951372514712,-0.05423100257758051,True
60,178,2741.7338467159616,2741.734131317515,0.40982623722811695,1.8640424973273184,-1.2263917071686592,False
61,179,2746.2709897924856,2746.2723699267367,1.9873933216149453,0.012542356416815892,-1.169406015687855,True
62,180,2750.8081328690096,2750.8090410272416,1.3077478541526943,0.013976834670756944,-2.0255263598664897,False
63,181,2755.345275945534,2755.342852792047,-3.489341021486325,0.21827638847753406,-0.7202928330661962,True
64,182,2759.882419022058,2759.8759691578293,-9.287804489285918,0.09599507997336332,-1.8799934214621317,True
65,183,2764.419562098582,2764.419227176716,-0.4822874869569205,2.5419293472077698,-0.755098710214952,False
66,184,2768.9567051751064,2768.9558818488995,-1.1855897380155511,5.018415878730593,-0.09049768174008932,False
67,185,2773.4938482516304,2773.4902938204978,-5.118380831045215,0.3538511531223776,-0.02747042446571868,True
68,186,2778.0309913281544,2778.0301863617487,-1.159151624160586,0.4679237652453594,-1.7923494902788661,True
69,188,2787.1052774812024,2787.105824165679,0.787225646636216,2.077549440145958,-1.5630554541712627,False
70,189,2791.642420557727,2791.6425490408424,0.18501568636565935,0.08911539720429573,-1.0274940149247414,False
71,191,2800.716706710775,2800.7146148959064,-3.0122134105477016,3.505576054812991,-0.8840579202660592,False
72,192,2805.2538497872993,2805.2527022588324,-1.652440992256743,0.5565455318719614,-0.14756532924366184,True
73,194,2814.3281359403472,2814.326108866243,-2.9189867101376876,0.020472719916142523,-0.8099843977106502,True
74,195,2818.865279016871,2818.863938870031,-1.9298114502453245,1.3994458997331094,-0.16465724584122654,True
75,196,2823.402422093395,2823.4052509062226,4.073490471419063,0.009395606612088159,-4.208585533851874,False
76,197,2827.9395651699197,2827.9406237640615,1.5243755641859025,2.794955569988815,-0.7208290450216737,True
77,198,2832.4767082464436,2832.476135136678,-0.8252780627663014,0.1727528480842011,-0.07447902069543488,True
78,200,2841.5509943994916,2841.550148972331,-1.21741511124128,0.4354642722319113,-2.493236956943292,True
79,201,2846.0881374760156,2846.0863651489394,-2.552150989722577,2.689966601828928,-0.37483731110114604,False
80,203,2855.162423629064,2855.1615005646613,-1.329212739947252,0.5023711398825981,-0.49449789185018744,True
81,204,2859.699566705588,2859.699501530839,-0.09385163873957936,0.14322174778499175,-0.5935326663893647,False
82,206,2868.7738528586365,2868.773967773216,0.16547699466173071,0.9235014055593638,-2.570562094115303,False
83,207,2873.3109959351605,2873.3124338660377,2.0706204632733716,2.7195748437952716,-2.1703520588198444,False
84,208,2877.8481390116845,2877.8490148967207,1.2612744522630237,1.606799682849669,-0.22124821647594217,True
85,216,2914.1452836238773,2914.143367358942,-2.7594215064891614,0.7172118995367782,-0.22723621208569966,True
86,217,2918.6824267004013,2918.681343038276,-1.5604734606313286,0.5943774292973103,-0.2982596059155185,True
87,218,2923.2195697769257,2923.2204954204253,1.3329266394430306,0.02193177155277226,-1.5307627027505077,False
88,219,2927.7567128534497,2927.758888045948,3.1322771975101205,2.5031045269133756,-0.15067921543959528,True
89,220,2932.2938559299737,2932.2950875420793,1.773521432041889,0.6971531572344247,-0.9008664519205922,True
90,222,2941.3681420830217,2941.370822185842,3.859348061159835,2.7538765606004745,-0.11955734320508782,True
91,223,2945.905285159546,2945.9036673609326,-2.329630003514467,1.2624251788656693,-0.813923578534741,True
92,226,2959.5167143891185,2959.516721300163,0.009951904357876629,0.060701531911036,-2.882520095736254,False
