,15th,50th,85th
MEAN,7.420718567777208e-05,8.103233265634135e-05,8.776140617018966e-05
LN_SIGLC,-6.389038376235775,-6.386277862447256,-6.383639382561393
T0,1934.122134526935,1934.1224682868985,1934.1227966941753
LN_PER,1.5122968965773995,1.5122973897267524,1.512297852634159
LN_ROR,-2.8055197481718106,-2.7982605164005756,-2.7900725221554428
ROR,0.06047533106018489,0.06091593278484418,0.06141675967769675
IMPACT,0.10625007124186421,0.27220550489949713,0.38250801331837964
PERIOD,4.537140176843647,4.5371424143319405,4.537144514609255
LD_U1,0.24099031496432755,0.28860316904728345,0.33453337530506505
LD_U2,0.13994014964695278,0.2184543233418117,0.29912711979073064
LN_DUR14,-1.7886849523556636,-1.784468107877739,-1.7798541146930331
DUR14,0.167179874674474,0.16788633467494793,0.16866275089108598
ECC,0.043116502839672805,0.1369631721087366,0.47668273890720436
OMEGA,-5.151564260280086,87.03898275800132,183.94750326148886
