,MEAN,LN_SIGLC,TTS,TTS_1,TTS_2,TTS_3,TTS_4,TTS_5,TTS_6,TTS_7,LN_ROR,ROR,IMPACT,LD_U1,LD_U2,LN_DUR14,DUR14,PERIOD,T0,ECC,OMEGA
1439,1.2521734754763269e-05,-7.470143933537212,1843.8523232849698,1851.924686494126,1860.0259584665582,1868.1161667664053,2587.4482729485762,2603.586216387676,2943.0439678631888,2959.2221259351945,-3.867081376989571,0.02091933606822478,0.16761640564630104,0.5809941178416367,0.16180251921139233,-1.9257194697715871,0.14577084140503546,8.082327540440737,1843.856885537664,0.943371696744311,-37.219285146444165
1440,7.051553876451408e-06,-7.4595069957882165,1843.849694718914,1851.9348647655295,1860.0166930827672,1868.1233563291225,2587.44836201537,2603.5963290692644,2943.0541487582454,2959.225611214008,-3.838731530237924,0.021520882627557223,0.42999087868528996,0.1682017567237839,0.19940004619362317,-1.9047748496891246,0.14885615385878317,8.082368263383414,1843.8581811520694,0.2967511468098199,157.72685823067306
1441,7.527662900667149e-06,-7.469390154660714,1843.8525541731838,1851.93869990518,1860.0166728580691,1868.097470081491,2587.4548692374965,2603.592799595045,2943.037103833456,2959.2180388646675,-3.8228753103291,0.02186484221809726,0.29627570993205465,0.2527501675663877,0.38914193550837073,-1.949038128696242,0.1424109867700784,8.082339736349216,1843.854736426232,0.3863445288011365,147.54714351200062
1442,1.4002458734149909e-05,-7.46665017517592,1843.8405576417333,1851.932035873565,1860.0209682172372,1868.1334079201022,2587.449885410053,2603.5988983701327,2943.0463103419384,2959.2258987552586,-3.7943801333188203,0.02249684654119635,0.638263099373953,0.2916921621842261,0.3069772888101512,-1.91440291695448,0.14742983416580613,8.082348599503458,1843.8591893951764,0.05558441841662319,-45.264872431667676
1443,1.432383087848338e-05,-7.4695909393798745,1843.844709419549,1851.9333891391552,1860.0228709233588,1868.1126856875076,2587.4454548810513,2603.5994692434383,2943.04818093531,2959.222335989284,-3.7922635450793725,0.022544513529908508,0.6508557304860109,0.1706407588041936,0.2885084055340412,-1.9457022491583014,0.14288684592995618,8.082364866380676,1843.8558835606573,0.05070343584131287,184.06364570992727
1444,1.3744202530488935e-05,-7.458248308891983,1843.8510267333254,1851.9309011732676,1859.9987688576446,1868.1134415005504,2587.4362566510044,2603.5888904842027,2943.055092313194,2959.227416033126,-3.8731900026502033,0.020791937187312023,0.31333928000832795,0.22917730270085745,0.5256139668615323,-1.8609195887667145,0.1555295413674283,8.082413308152102,1843.84964901843,0.6910194195590832,-14.149846543816889
1445,1.0133213067359947e-05,-7.453602440900342,1843.8450297375982,1851.9278651613133,1860.0182906578043,1868.1082020929798,2587.4582157142527,2603.5933230352844,2943.049342819892,2959.2203698928074,-3.840147888394263,0.02149042292593151,0.4538481229918676,0.2715142371232704,0.3329207921542261,-1.970917378895741,0.13932898010268444,8.082399058237296,1843.8528347466688,0.23121307737765587,54.98268954511762
1446,1.3409568688567876e-05,-7.466148823439606,1843.8517122960802,1851.9446926247383,1860.021477426856,1868.140448175319,2587.438507705783,2603.5877294300226,2943.053812455956,2959.2266056567914,-3.870416202341791,0.020849689929352547,0.5770119216403657,0.27055498712276305,0.23898097891391767,-1.8918544550830119,0.15079191256032404,8.082278746307702,1843.8653862490191,0.004398926706812982,146.9711413814809
1447,1.4566682772089049e-05,-7.4711515097775125,1843.8433163037778,1851.938555965645,1860.0204518031721,1868.126899925634,2587.4489334240798,2603.588611123831,2943.0389584422182,2959.226571403283,-3.842842807511122,0.021432585942359226,0.6269789478135883,0.2803811939004863,0.44172000757840446,-1.9008380701670167,0.14944332273590008,8.082310229361266,1843.8594664386612,0.03220396655001593,-82.47381197747055
1448,1.5134098245606513e-05,-7.478171366179926,1843.8483703278173,1851.941558069225,1860.0157163020053,1868.1118585712904,2587.451768700367,2603.6025679212385,2943.0520519449706,2959.226478147457,-3.7616616550582944,0.02324508295646922,0.7165496077990451,0.175799067624393,0.319586251027548,-1.9180911393621578,0.14688708165910846,8.082390936996068,1843.8570241680256,0.5293036599026354,205.33095264142466
1449,1.5881270813508763e-05,-7.462263029313898,1843.8420326333878,1851.9329030146503,1860.0197293551541,1868.1122050283045,2587.4338373697838,2603.594104475977,2943.048034212506,2959.224180604095,-3.7853326832088166,0.022701309175941937,0.5410004911521337,0.10339358309030033,0.22555283508329782,-1.9933543148212305,0.13623767410420812,8.082362659265616,1843.85325343451,0.25004298052274515,146.44039838356974
1450,2.0204798825235786e-05,-7.464026081622477,1843.8482913576465,1851.937388907966,1860.016289707551,1868.1069103530044,2587.4250110683984,2603.5952317591996,2943.049724482292,2959.222396274664,-3.7098518383733015,0.024481150169995095,0.7933029999453087,0.4011937959791192,0.364155854334951,-1.8806920337639603,0.15248454478174617,8.082348084979346,1843.853379538794,0.2948591355331966,234.66499940595997
1451,8.533389148237581e-06,-7.45521188599076,1843.855314854134,1851.9359299677644,1860.013258210928,1868.1087215148173,2587.436996045597,2603.60020296699,2943.0466632746816,2959.231840448213,-3.717793287456653,0.024287504294562896,0.9274663262200857,0.1827625173390972,0.2410444068804427,-1.8547789671548542,0.15648752773608202,8.082378480268291,1843.8550694347628,0.834919864832239,239.75715462664633
1452,1.5545437029732798e-05,-7.4728755272052725,1843.852411672326,1851.9346183160253,1860.0162470634627,1868.109310382282,2587.4377987610487,2603.597036097191,2943.049682126674,2959.2213614492275,-3.8736840264013366,0.020781668013326204,0.08106160300569455,0.24679862810475184,0.48613531891818185,-1.9012320509618188,0.14938445653366875,8.082355254881477,1843.8551146366833,0.2641237415301478,133.7171371673385
1453,2.048585505994542e-05,-7.461378323670876,1843.8439514332508,1851.9215440516161,1860.0243306189166,1868.1141608633534,2587.447304886841,2603.5919045693854,2943.0500934905967,2959.220297770272,-3.7800050838135655,0.022822575399079635,0.6883278652068185,0.22663217918715883,0.3896128022023797,-2.001374497225524,0.13514939304732915,8.082377022010617,1843.8532369284103,0.13753720315511228,5.700039619733348
1454,1.6862174926557033e-05,-7.452047639623289,1843.8381706612136,1851.9318333587669,1860.0198561358186,1868.1060753110717,2587.4476274538392,2603.590251223407,2943.053212166554,2959.223121515416,-3.8387186647748788,0.021521159505458444,0.606217906501736,0.3965205835359684,0.480868955776669,-1.8840344665416107,0.1519757262607377,8.082408258006328,1843.8509874493918,0.769039742517103,-27.646563683462052
1455,1.0952817918019917e-05,-7.463042294128324,1843.8481646951593,1851.9387258101247,1860.016491338416,1868.114617861055,2587.4513403553888,2603.595450048665,2943.051540297799,2959.217346145844,-3.8392093354521486,0.021510602293817172,0.6284067842443695,0.3196232865634221,0.3443958049748097,-1.9174732011248927,0.1469778768534479,8.082352722668652,1843.8571634736074,0.07216058017414811,-4.873239003913772
