,value,err_upper,err_lower,units
PERIOD,2.6998287465346955,4.952132000468623e-06,-5.056040557782637e-06,days
T0,1712.3587860405385,0.00024887403151296894,-0.0002577485249730671,days
ROR,0.04809704342821577,0.000651563016521868,-0.0005398488799283133,
IMPACT,0.3153349236392477,0.13222860824830318,-0.19859927717400738,
DUR14,0.09954868108563282,0.000772074978630688,-0.000649006948832534,days
ECC,0.13310269076950976,0.31020605025926007,-0.091134253158489,
OMEGA,91.05420965504076,110.24970311910023,-112.14512129300489,deg
R_PL,5.030328506040009,0.10951597060785812,-0.10471954306933107,R_earth
