,idx,calculated,observed,ttv,ttverr1,ttverr2,significant
0,0,1739.729272216665,1739.7302960275833,1.4742877222670359,5.049132627804287,-2.6829817720661273,False
1,1,1740.9461483329003,1740.9448758594654,-1.8323617463101982,2.340270801722114,-2.1135334903858336,False
2,2,1742.1630244491355,1742.1634522089134,0.615974080246815,2.2344623919729583,-2.2205954699900357,False
3,3,1743.3799005653707,1743.3813408657652,2.0740325680890237,4.2579916210241535,-4.225610196309323,False
4,4,1744.5967766816057,1744.5963473545862,-0.61823090800317,2.950891460077424,-6.011834923506531,False
5,5,1745.8136527978409,1745.813129166103,-0.7540297025843756,1.8038757078501664,-1.831267504538294,False
6,6,1747.030528914076,1747.0290381015614,-2.146770021172415,4.260043150946085,-3.3895592101662047,False
7,7,1748.2474050303113,1748.2476634280836,0.37209279213129776,2.5378075787068717,-3.081514477049771,False
8,10,1751.8980333790169,1751.9005223107372,3.5840616772838985,2.9579470669380195,-3.0223638799176205,True
9,11,1753.114909495252,1753.11139845873,-5.055892591699376,3.8071090258349125,-3.2863572229219327,True
10,12,1754.331785611487,1754.3355190254247,5.376116070219723,4.92985802348673,-3.083769702688039,True
11,13,1755.5486617277222,1755.5515669176068,4.1834734338044655,7.484992428971005,-3.019080065909116,True
12,14,1756.7655378439574,1756.7646234852643,-1.3166765180358198,1.9976443588873627,-2.5816448062305275,False
13,15,1757.9824139601926,1757.9837199613332,1.8806416424922645,2.3769568557196195,-3.0341879062904216,False
14,16,1759.1992900764278,1759.197928068879,-1.961290870240191,2.568725688749845,-2.3164042486915926,False
15,17,1760.416166192663,1760.4157367467446,-0.6184021224544267,2.502098123484092,-2.976262220201627,False
16,18,1761.6330423088982,1761.6281964187015,-6.978081883316918,7.08642675771515,-4.700490970030942,False
17,893,2826.3996440146707,2826.397672364852,-2.83917573884537,2.3568293082528387,-2.5787237751145744,True
18,894,2827.616520130906,2827.612040477379,-6.45070107842912,8.659937994831722,-8.222949491218447,False
19,895,2828.833396247141,2828.8363914694205,4.3131200823700055,2.5663507123561584,-4.338456660687569,False
20,896,2830.0502723633763,2830.049471048439,-1.1538935096177738,3.1867663835948314,-4.1748223578024035,False
21,897,2831.2671484796115,2831.2667767756157,-0.5352537539874902,2.318129862685992,-2.1549538538367425,False
22,898,2832.4840245958467,2832.4827031655454,-1.9028596337739145,7.388359410812592,-3.59465379059413,False
23,899,2833.7009007120814,2833.699761065627,-1.6410908941179514,3.061886586999243,-2.4018322176473683,False
24,900,2834.917776828317,2834.9189279943603,1.657679102208931,3.0535800173729526,-2.442971200012966,False
25,904,2839.785281293258,2839.7866277556845,1.938905894421623,3.146211564776689,-5.289464927059232,False
26,905,2841.0021574094926,2841.0022780288464,0.17369186942232773,2.737528657853136,-2.6195127581082733,False
27,906,2842.219033525728,2842.2209841148156,2.80884828636772,3.8358691756331145,-4.281163795733741,False
28,907,2843.435909641963,2843.4343032043103,-2.3132702199654886,3.273353448004606,-2.642877384565999,False
29,908,2844.652785758198,2844.6523996972287,-0.555927796085598,2.9263972355266095,-2.7483003553729626,False
30,909,2845.8696618744334,2845.875224385127,8.010015398467658,5.9391988687727855,-8.351808793169909,False
31,910,2847.0865379906686,2847.0853033487574,-1.7778843521227827,2.699242152949081,-2.1794362148720996,False
32,911,2848.303414106904,2848.3016305540923,-2.5683160485641565,2.644851750769494,-3.0158392065628346,False
33,912,2849.520290223139,2849.5232545639237,4.26865073000954,3.000842297474532,-4.425935402711374,False
