,value,err_upper,err_lower,units
PERIOD,6.400299870506693,1.2605289809286546e-05,-1.5329978868550143e-05,days
T0,1684.9484700258902,0.0016102986610349035,-0.001112596945858968,days
ROR,0.030662784790532315,0.0018344064551123855,-0.0012008436841160208,
IMPACT,0.5181229959780976,0.19087761402952763,-0.311993629630651,
DUR14,0.09495739071699905,0.0032142936037964503,-0.0022225619316086492,days
ECC,0.2489185618374593,0.33013633236546436,-0.15788279645761338,
OMEGA,90.54634815323085,125.81092228302295,-127.4110449117691,deg
R_PL,2.4235430738160937,0.16370707122174366,-0.12185424639383902,R_earth
