,value,err_upper,err_lower,units
PERIOD,16.736896799836924,3.10976311794775e-05,-2.965826824663509e-05,days
T0,1818.090788100542,0.0010078916604925325,-0.0010293709378856875,days
ROR,0.03251058664253905,0.0007461755819042487,-0.0005244000356820905,
IMPACT,0.2676074597586153,0.24478777949173985,-0.18485889029665403,
DUR14,0.20830019851972226,0.002121606832320627,-0.0019779570618703446,days
ECC,0.1861224570993908,0.3113278567875506,-0.14368812748960735,
OMEGA,84.94211145171661,148.255308954635,-138.53890795488613,deg
R_PL,3.583042256410673,0.10216880870362166,-0.09101817027528902,R_earth
