,value,err_upper,err_lower,units
PERIOD,16.341354916741953,0.00013378582185907817,-0.00010844395101727855,days
T0,1987.2662841179367,0.0017124487751516426,-0.0031464738206068432,days
ROR,0.01672359483954895,0.0005537486533447079,-0.0005089938977819175,
IMPACT,0.3878957209974341,0.220740017679516,-0.24786200071268039,
DUR14,0.1929296838099395,0.006767062244897565,-0.004062421745117145,days
ECC,0.196396805300738,0.33873134372682756,-0.13264512403752993,
OMEGA,90.78219564941247,124.22994381828076,-125.5595189505777,deg
R_PL,2.037123444751182,0.08214405597101138,-0.07420239831277531,R_earth
