,value,err_upper,err_lower,units
PERIOD,13.47581810726313,4.526751817657271e-05,-5.760677472110842e-05,days
T0,1392.294295478247,0.0020896369348974986,-0.0021115737783929944,days
ROR,0.0247143754144443,0.001804758683746601,-0.0014271917741445275,
IMPACT,0.5895479788676241,0.20688354522267938,-0.38120658636842075,
DUR14,0.083105291940397,0.005508017098545703,-0.0050758486391925955,days
ECC,0.36122234259830244,0.27030954461917545,-0.21561900255547717,
OMEGA,93.15420619896278,111.68690824753719,-116.40315542983727,deg
R_PL,1.4747565132360982,0.11174424367755376,-0.08900219385990704,R_earth
