,value,err_upper,err_lower,units
PERIOD,3.9451526961401084,1.840240571215901e-05,-1.7497046863379495e-05,days
T0,1546.141927849765,0.0024090205229185813,-0.0030069069482578925,days
ROR,0.0251453974525036,0.0010888735860839147,-0.0009543688624298191,
IMPACT,0.32004914568307286,0.2565692984801311,-0.21358857153911154,
DUR14,0.1206467010133909,0.004005981392796953,-0.003979763722949864,days
ECC,0.17553869485106122,0.3555759235743614,-0.1344185837694729,
OMEGA,98.56574680159687,128.76040245539568,-144.24886167845298,deg
R_PL,2.7113938317357307,0.127568082699407,-0.11359815743701729,R_earth
