,MEAN,LN_SIGLC,TTS_0_0,TTS_0_1,TTS_0_2,TTS_0_3,TTS_0_4,TTS_0_5,TTS_0_6,TTS_0_7,TTS_0_8,TTS_0_9,TTS_0_10,TTS_0_11,TTS_0_12,TTS_0_13,TTS_0_14,TTS_0_15,TTS_0_16,TTS_0_17,TTS_0_18,TTS_0_19,TTS_0_20,LN_ROR_0,ROR_0,IMPACT_0,LD_U1,LD_U2,LN_DUR14_0,DUR14_0,PERIOD_0,T0_0,QUALITY
678,1.3930991152759925e-05,-6.910443046607744,1703.5189089977428,1731.1323413626556,1758.7721575820547,1786.4063950126758,1896.9774858047253,1924.6290735091775,1952.2851223999626,1979.9224391503574,2007.5471263546956,2394.5900287810227,2422.236751278733,2588.070722975261,2615.698507535997,2643.37649057226,2671.0212183871663,2698.6513197385048,2726.2976996146886,2753.9394342153887,2892.148388991688,2919.811967942254,2947.442767272741,-3.7752011044492324,0.02293247835473967,0.3240341211335299,0.4125333547647825,0.4382328495310759,-1.3925015527732825,0.24845300829069483,27.64349029523819,1703.487833145746,0
679,1.8693370724513397e-05,-6.917295569173705,1703.5046803128369,1731.1254210349284,1758.7577027117397,1786.3762148590258,1896.9834086345202,1924.6279482795264,1952.272381101797,1979.9269829992172,2007.5554980247243,2394.588044323554,2422.218418898641,2588.0743738362657,2615.7021932671196,2643.3634149061318,2671.0093733853605,2698.6635805667647,2726.3075111508456,2753.9402488754113,2892.155573261967,2919.779794634339,2947.4477977970787,-3.6440299383153185,0.026146761527122756,0.8305766393199957,0.3511159462763356,0.31263061282226445,-1.4003921571970783,0.2465002781266773,27.643666987422346,1703.47924170888,0
680,1.6281400656405106e-05,-6.919472535226042,1703.4843149569388,1731.1195596152884,1758.768532878506,1786.3793430386613,1896.9955795919063,1924.6313869660273,1952.291486167043,1979.932858372292,2007.551877971023,2394.578294761315,2422.2211256587734,2588.0834577581,2615.6913299267435,2643.361989417167,2671.0048463148746,2698.659015535328,2726.2988279150914,2753.9496869598383,2892.156512414533,2919.8140670751436,2947.4368780661416,-3.606605945179065,0.027143818307389208,0.8672771308912064,0.32280400449817304,0.39885528919750035,-1.3858333069609439,0.25011529011518796,27.643689430770877,1703.4801778105468,0
681,1.6447973744117707e-05,-6.912128572770369,1703.4748776126326,1731.1223483600554,1758.7667030623418,1786.3921653280515,1896.982850697656,1924.6170970727485,1952.2866363062292,1979.9350493174386,2007.5674528223874,2394.581023434278,2422.212268540898,2588.097088689696,2615.711154597885,2643.377474534121,2671.043341132856,2698.661866455814,2726.2952014176008,2753.9345195361316,2892.161308086823,2919.809759299048,2947.445674087954,-3.667121920638522,0.025549898865479342,0.8046026589932739,0.35416692377493786,0.28596242437452113,-1.4029099195777206,0.24588042964263102,27.64390226415138,1703.4784131363883,0
682,1.8908830529521647e-05,-6.920622268366788,1703.4686010749379,1731.1300540597854,1758.7673863960717,1786.383654578581,1896.9848713961458,1924.617442202321,1952.2823772337342,1979.9608755162571,2007.51572734137,2394.5895590344494,2422.219232079925,2588.0639767946636,2615.7046678817715,2643.366951818155,2670.996878157751,2698.672916819362,2726.31221866884,2753.9513718550334,2892.154318717668,2919.812700770291,2947.4453131613827,-3.6239936648430295,0.026675928758343848,0.8883092977419983,0.21887624134695538,0.3499401404848892,-1.3468823978149342,0.2600497297946993,27.64389729012029,1703.47496636147,0
683,1.3663048973083794e-05,-6.909149326992439,1703.4744320833,1731.1251114590561,1758.7562607964333,1786.4134987831492,1896.996257845651,1924.6208053133755,1952.275366654125,1979.93436700512,2007.570687115083,2394.580883550667,2422.2169196895575,2588.0938999797,2615.7385850484525,2643.374855565054,2671.0304735656046,2698.654155486736,2726.2892313043926,2753.9477010893384,2892.1557466727268,2919.80560870229,2947.4374965776897,-3.6173594535351343,0.02685349084752168,0.921731541265386,0.3498813260418896,0.10783264958887018,-1.3715063831489038,0.25372446527470766,27.643770887431316,1703.482194724186,0
684,3.7874944986151906e-06,-6.913541755081134,1703.4861711200315,1731.1176247715096,1758.7727042243698,1786.4018047577672,1896.9995904553473,1924.6195681057663,1952.2944987321632,1979.9381943549984,2007.5254711220377,2394.5911787859386,2422.2215498453884,2588.0704204898575,2615.7413598183384,2643.375780761232,2671.018051385097,2698.665469221035,2726.3078312815715,2753.9430823443086,2892.151156666486,2919.8211341742217,2947.432340487637,-3.6854950267480264,0.02508475402516866,0.8015067671075348,0.19739312619646632,0.2724769812641319,-1.454346849982692,0.23355285914858856,27.643798684917947,1703.4816863252101,0
685,2.4691660368948744e-05,-6.910401505362586,1703.4903592954283,1731.1229225208115,1758.7614730492278,1786.4012868680713,1896.9915232550745,1924.6139119176958,1952.2965705850759,1979.9035567743515,2007.5470524931707,2394.576092814253,2422.2127872546494,2588.081202663052,2615.719591233066,2643.3753294053336,2671.0274078882435,2698.6545102273403,2726.3033372305654,2753.940841195601,2892.1653191669984,2919.8043784257256,2947.4448015431467,-3.6996636951089563,0.024731842511499492,0.6699925136044829,0.37077497358141587,0.19509660377761562,-1.4370479394162974,0.23762821716896887,27.643855174544182,1703.4775060571535,0
686,7.934389095301411e-06,-6.916346301287555,1703.487504286582,1731.1307230522698,1758.7656272431827,1786.403608549313,1896.9828900321838,1924.621856364263,1952.2964473149761,1979.9297599109177,2007.5509838640387,2394.585794468651,2422.218734910826,2588.0700078789196,2615.7176755159276,2643.3738016745497,2671.0252277067607,2698.6645662039464,2726.2954063063644,2753.9419836236207,2892.1493729298077,2919.8230591296838,2947.4464835220097,-3.649554595192388,0.02600270793098227,0.9230606919493864,0.14464665274693855,0.220454331861216,-1.3810355693552887,0.2513181608701164,27.643744738808895,1703.48227545711,0
687,1.580773046414692e-05,-6.917454220900529,1703.4848595481067,1731.1195625923165,1758.7649344834322,1786.37951769568,1896.9933185950351,1924.6128371931395,1952.2693439946286,1979.931087188923,2007.55019851097,2394.582593077371,2422.210891811344,2588.0813660955478,2615.7321744269248,2643.363693403768,2671.0334706058156,2698.660417116578,2726.302769069848,2753.9558227395796,2892.15866082879,2919.800529688168,2947.4330974682894,-3.735929559043876,0.023850989857643962,0.5179391582905957,0.3279584614892619,0.2931618981589734,-1.4934801154400486,0.22458969586636993,27.643938548379058,1703.474980069558,0
688,7.958172535081522e-06,-6.913066228923363,1703.4857494474707,1731.1197755332444,1758.769746750927,1786.3806979493552,1896.9906417423533,1924.6140404962186,1952.2764727464748,1979.938755909097,2007.5475572812315,2394.5775953787743,2422.2153421013927,2588.073454839182,2615.7394431254506,2643.3722073933427,2671.0178418276687,2698.6601933045094,2726.3042320731106,2753.9361265320867,2892.1569066225525,2919.8259454223517,2947.449738086156,-3.7088045939252754,0.02450680134777432,0.6914557922525577,0.18082046451140088,0.16351803083540117,-1.446795983839149,0.23532306039102951,27.643978981317066,1703.4755491672422,0
689,-8.587680275956874e-06,-6.914055327489164,1703.4898083166843,1731.1198300728531,1758.7660479037386,1786.3836624511814,1896.9842085603298,1924.6197239172798,1952.2700013210545,1979.943125537157,2007.5562370730452,2394.59069308966,2422.2178784468356,2588.0705093197457,2615.7255528392056,2643.373701678756,2671.0177885791018,2698.66139376767,2726.3067723649087,2753.9410807865092,2892.1568138989073,2919.822688803048,2947.446907154739,-3.769200024739105,0.023070511745739285,0.5323244006322855,0.19237118846820978,0.09121353258206177,-1.4613827295859756,0.23191537667050172,27.643931173867763,1703.477209219036,0
690,-9.718678053424244e-06,-6.91019347935358,1703.4880853679679,1731.1209801109956,1758.765302332427,1786.3822274190234,1896.9877114998587,1924.6157757523247,1952.2781368870935,1979.9406119247565,2007.5477125370835,2394.581813190962,2422.2216005622026,2588.076807464564,2615.7439129654863,2643.372549929196,2671.025592187746,2698.659584972978,2726.3072647635295,2753.9485244937937,2892.1616307884783,2919.808919483335,2947.441189442715,-3.746977724405312,0.023588930480944886,0.6854329571093392,0.1415673557469821,0.17731993923940226,-1.4448052850566369,0.23579198430912593,27.643964949979026,1703.4769868112649,0
691,2.8584350114703237e-05,-6.918822229611194,1703.491519220684,1731.130523862812,1758.767522573129,1786.3975239729696,1897.0009454744531,1924.6160368994395,1952.2765889648433,1979.9119410100775,2007.5532050697448,2394.579548853502,2422.2070829022396,2588.0760251863385,2615.72402889373,2643.3669225990398,2671.033828381875,2698.662134229513,2726.298299977436,2753.958143157817,2892.1535261145273,2919.817542531245,2947.4527719129856,-3.7192310962559683,0.024252608599854862,0.38458878804076524,0.36474562336851823,0.25841565970334623,-1.4889321249789118,0.22561345391712892,27.64388444022501,1703.4788102343155,0
692,5.294191597195117e-06,-6.909734080496919,1703.4596780033842,1731.1201918547574,1758.7621792202624,1786.4021132503763,1896.9894950013675,1924.6228280148825,1952.2821187579252,1979.943789286764,2007.557879449936,2394.5883643054854,2422.2207762256517,2588.079273031381,2615.721282186653,2643.3725580407518,2671.0361722636453,2698.661864712016,2726.303922057602,2753.9437073396825,2892.1575551389574,2919.8055125302117,2947.457261099998,-3.679647759687678,0.025231860948692675,0.8228341742876116,0.23875389245015177,0.10779041513393106,-1.4320044589083494,0.23882971777599557,27.64397113392726,1703.4774451724054,0
693,2.787041539627836e-05,-6.918276809363911,1703.4655890384524,1731.1191448432912,1758.770764222802,1786.3923155951923,1896.9852839845332,1924.6244302141765,1952.278308066522,1979.9049837230662,2007.528224994875,2394.5720612064847,2422.2280880068697,2588.076381128672,2615.7398222557504,2643.394238883207,2671.022988393473,2698.666816372464,2726.2994346724863,2753.9546920116586,2892.1575273438257,2919.8098018944015,2947.437696243703,-3.778215439541388,0.02286345626060758,0.37748404870985103,0.44981532529672297,0.3602625934850243,-1.4515404042603852,0.23420923317931638,27.644144166087244,1703.4706446447678,0
694,2.372540769915351e-05,-6.920731202578152,1703.486353269848,1731.1217254850721,1758.7622414595085,1786.3945124041938,1896.984868678986,1924.6147889605706,1952.273504937698,1979.9375565414975,2007.5192984866228,2394.578281377883,2422.2046384216974,2588.085042971366,2615.7230127763573,2643.3799544060894,2671.0214283920045,2698.6603645035343,2726.2893756751396,2753.9421935054984,2892.163090646716,2919.817022427794,2947.4538076992635,-3.712541633856759,0.024415389364045692,0.4959154048506825,0.30506633692716023,0.14953051049066146,-1.4345654875129643,0.238218850595184,27.644025556740356,1703.4726105404143,0
695,1.2330213372274414e-05,-6.911907207872769,1703.4930243698323,1731.1205491502558,1758.7613277613686,1786.405080826116,1897.0012246270792,1924.6153453902937,1952.2809772418636,1979.9068797547884,2007.5526908848283,2394.578982597788,2422.2121509741546,2588.0681074523836,2615.725107524635,2643.360732826253,2671.0223177767434,2698.661473363424,2726.3119166570314,2753.9402403264967,2892.1580400568096,2919.816380961959,2947.4556785346376,-3.7356316221216437,0.023858097006842854,0.5335211247283116,0.2328714508696803,0.39150869470847094,-1.4458135558499376,0.23555436195202462,27.64387786697707,1703.4776538465117,0
696,1.6890694025601958e-05,-6.9182714565627395,1703.4743920663848,1731.1205502014736,1758.7729992859831,1786.3935697825355,1896.9858191093763,1924.610356028399,1952.2816841617137,1979.9439365305504,2007.5466508469428,2394.5885469891987,2422.217642048917,2588.0800376088914,2615.7298399671704,2643.3684670191515,2671.021978620196,2698.681512849423,2726.2946238765126,2753.9453331624923,2892.1600841864242,2919.806178580482,2947.468667789979,-3.7645767767941596,0.023177419381586475,0.2687372347236987,0.5036295486559441,0.19631249847258814,-1.4349454894476115,0.23812834416848613,27.644031745960923,1703.4762697331853,0
697,1.1664194936592557e-05,-6.9165237750425845,1703.4874853800577,1731.117020155212,1758.77595873739,1786.3954450968865,1896.9923949132497,1924.6110029178863,1952.2902837481693,1979.9667900240547,2007.5516295543807,2394.5664481718622,2422.2223844547916,2588.0955024709647,2615.726175055467,2643.364384513985,2671.0240923111114,2698.662142674646,2726.303714109452,2753.9458647548863,2892.1439101255337,2919.811679690159,2947.4693021771145,-3.7732767445350888,0.022976651185398215,0.5156764112687735,0.4563818377689437,0.25889371167158415,-1.4049001624062385,0.24539155453232525,27.643808066204418,1703.4828355869213,0
698,9.64689160932294e-06,-6.918444625101533,1703.4841632596333,1731.116569472876,1758.773304608854,1786.392479778145,1896.9917522265614,1924.6119221279996,1952.2907138946734,1979.9688956195832,2007.5504308149834,2394.568688087894,2422.22091014667,2588.0971634987673,2615.730445705038,2643.3658687008715,2671.026391268066,2698.6618921400595,2726.3030248786167,2753.9483209500954,2892.1472415883222,2919.810729021673,2947.468765178799,-3.7891414118766438,0.022615010497335594,0.3895794648398085,0.500306362435794,0.23458825512704684,-1.4109634672471303,0.24390817237546608,27.643873315405674,1703.4816359470894,0
699,2.8430182136869315e-05,-6.913930189171177,1703.4907281521253,1731.1252469479975,1758.771742928737,1786.4037678179188,1896.9817299766823,1924.613542374798,1952.2891840209238,1979.9438299163405,2007.5432201400247,2394.5692126432223,2422.220548623092,2588.082597946848,2615.7240124435393,2643.382427133005,2671.023785029846,2698.6666851176556,2726.3029738822074,2753.9424740086165,2892.1678403498845,2919.8066831306237,2947.441106696897,-3.7300289500630917,0.02399214125265213,0.41260409226062505,0.337588583329977,0.38759776621808206,-1.4223972603578412,0.24113525945969497,27.643811193452915,1703.4813227436687,0
700,2.7847879120438365e-05,-6.912972884679159,1703.4815605329056,1731.1265406130735,1758.7705637076378,1786.4027146390151,1896.9873356474075,1924.6264979541127,1952.2887573136572,1979.9353593567016,2007.5458626411782,2394.56586236521,2422.2259996867333,2588.080422481326,2615.714788697612,2643.3814569559463,2671.018834753374,2698.6732007698893,2726.298283387603,2753.939078898912,2892.161662045374,2919.8067138870083,2947.439595490483,-3.7602822739341826,0.023277168909419235,0.21733502799312301,0.32047001299958566,0.4144552781460482,-1.4250715500100397,0.24049125544100025,27.643746800157317,1703.481732121419,0
701,1.418579908509334e-05,-6.913172998889177,1703.4886632894936,1731.1333059979825,1758.760484355167,1786.3862595601165,1896.9879490478986,1924.6289611066545,1952.2953384273917,1979.919699136902,2007.5461188328773,2394.5912114993166,2422.2211169442376,2588.098828990592,2615.7466752286286,2643.3742734972466,2671.0275165723165,2698.660037821023,2726.3012984628867,2753.9441187399707,2892.163276565524,2919.811242048371,2947.4487910757443,-3.776707632426266,0.022897955945532605,0.4417796587521023,0.3745034372871856,0.28945603207406445,-1.3942611672642244,0.24801621118694758,27.643962334681444,1703.4798670899015,0
702,2.2421095960589177e-05,-6.914860175126959,1703.4846799693642,1731.11559998052,1758.7604836166654,1786.3898138220256,1896.9893146423246,1924.626595213942,1952.2864078791788,1979.948452209725,2007.5410882074775,2394.5843517347703,2422.222168949439,2588.0966206766984,2615.7423404954,2643.3741736971297,2671.028787327224,2698.6730446365736,2726.2984957540402,2753.9455207302394,2892.1670855541356,2919.8131115662804,2947.4390442743993,-3.7673621875038266,0.02311295057714955,0.29343923299109315,0.28355022615786485,0.3311435370929212,-1.4129239530716027,0.24343046228598705,27.64400566375164,1703.4784984762157,0
703,2.2194532061847486e-05,-6.914060884930411,1703.4926507670862,1731.1202744037687,1758.7598382222043,1786.3912463578488,1896.9893924173132,1924.6317827360044,1952.2813341202243,1979.9288604159494,2007.5460280296093,2394.581983827523,2422.2256293261667,2588.0952997185077,2615.750929190451,2643.368761506581,2671.0222637038332,2698.670928769252,2726.2959151846358,2753.9481505979875,2892.1658358306236,2919.8095117039516,2947.4426084122047,-3.749532508022241,0.02352874278381925,0.6715847676878176,0.1958391851476775,0.4139095054361033,-1.3896199247712793,0.2491699899776822,27.643963509584527,1703.4790811500343,0
704,2.5052689290136145e-05,-6.9097576182028515,1703.4853629452089,1731.1228609461307,1758.7706806217427,1786.3977714230223,1896.9953739077441,1924.6207307087702,1952.2733814700557,1979.920409147327,2007.546933107349,2394.576031785882,2422.21891731615,2588.0829545709066,2615.7213985443286,2643.3565786973973,2671.0268971521273,2698.655250722461,2726.3077601004475,2753.9411909084865,2892.1665208182885,2919.8409777497986,2947.443124068834,-3.7325242854291614,0.023932347447900976,0.31992527006034843,0.10105387095841256,0.3404526727256214,-1.4459994115673758,0.23551058689513665,27.643973163288926,1703.4765695950985,0
705,2.137411927858661e-05,-6.921308249206435,1703.4939288702078,1731.1155854309923,1758.7610843932825,1786.3947092124674,1896.99484006639,1924.6280773649694,1952.2782395660627,1979.9395721809447,2007.541848325609,2394.5916696365657,2422.2060500878893,2588.0724845900345,2615.7409302338287,2643.3685477073705,2671.0100203608927,2698.664160405465,2726.303626087118,2753.9425675861016,2892.1627944562733,2919.817052861748,2947.431381910317,-3.7197084681241415,0.024241033849729327,0.704289210727236,0.21425729118675374,0.22221878956459595,-1.4669588242543101,0.2306257933359208,27.643806788681253,1703.479796169343,0
706,1.6888638933765025e-05,-6.915483285095133,1703.4942629310592,1731.130097818107,1758.7667444846325,1786.4089268386394,1896.99964936086,1924.6135846304132,1952.2869099217567,1979.9119250729507,2007.5590580881096,2394.5790824871583,2422.216110579551,2588.0806516353186,2615.7147482526366,2643.3683236662496,2670.9943573367655,2698.6585592709066,2726.2965056733683,2753.956059983875,2892.152097191762,2919.8065865863728,2947.441713255694,-3.679569181507829,0.025233843700299716,0.7031483409084079,0.18868356433582734,0.1538548023458981,-1.4816320193360228,0.22726648226493654,27.6435934704613,1703.4835563197728,0
707,3.2451260703422525e-05,-6.91904083126372,1703.4936868818854,1731.116154538805,1758.7650858447475,1786.4049425185738,1896.990983431322,1924.617334255474,1952.2890755771891,1979.9232639767397,2007.5519859256701,2394.579413924562,2422.2209953011957,2588.0844095587877,2615.721797630729,2643.3725353096656,2671.0151418616733,2698.668072666084,2726.2997332905566,2753.9536144248223,2892.1550919810293,2919.81669802353,2947.4479022771725,-3.642503346146191,0.02618670745132787,0.7356378807036826,0.33588676919928107,0.3178632646131143,-1.4568798320262788,0.2329620225552781,27.643859878641024,1703.479954158628,0
708,2.5698568818870424e-05,-6.919024678941684,1703.4840231928804,1731.1144332076726,1758.7677338739904,1786.3988734673453,1896.990916981616,1924.6198974157649,1952.289086486765,1979.9307935810052,2007.5550464713801,2394.5769111854033,2422.221799976953,2588.084614755018,2615.72562652603,2643.37051433838,2671.0106037832743,2698.6730070851468,2726.2977551095114,2753.951046606246,2892.150944724599,2919.8151157925945,2947.4512438989,-3.6532009466070074,0.02590806557464191,0.7754258156931123,0.35423643633416324,0.3118206317405614,-1.4480023623499068,0.23503934287765268,27.643872985874093,1703.4792775346086,0
709,2.854054636119116e-05,-6.916521067120377,1703.47360851069,1731.1155409991645,1758.7714486742739,1786.3983766577928,1896.9926432377115,1924.6212703529043,1952.2876358932106,1979.9474419878447,2007.5517344021612,2394.5824839183365,2422.2218114293005,2588.0833290711166,2615.7154912241062,2643.3763248869573,2671.0191101599585,2698.668412681922,2726.29816407893,2753.9494532951853,2892.140709297575,2919.816712252539,2947.450800290539,-3.637949102653832,0.026306240077062382,0.8543774781342115,0.28718204615158194,0.33039646185114324,-1.4042057026590056,0.24556202827598406,27.643824758245454,1703.4804973382215,0
710,2.6349655059642005e-05,-6.917594982154819,1703.4750583906457,1731.127298391819,1758.7715692220518,1786.3998182311034,1896.9977828376507,1924.6155272918238,1952.281634773948,1979.9540606010933,2007.5451506368374,2394.5822445047706,2422.2253705871644,2588.0775932965953,2615.7167995089994,2643.3716263181514,2671.0172547874035,2698.669234755035,2726.2983138450263,2753.9505449926382,2892.142441754822,2919.8125499881003,2947.4509867490665,-3.6320797599721404,0.026461094416784087,0.8648725475012276,0.29621504144923794,0.28177430339511766,-1.409708229885407,0.24421452726008505,27.64375495123149,1703.482106658326,0
711,1.7184428013337873e-05,-6.906811194085733,1703.485518615067,1731.128559646528,1758.772917398153,1786.3957493828607,1896.9848664044373,1924.6205939224387,1952.2930790683508,1979.9221095346115,2007.5395432452215,2394.5942855814733,2422.207211368332,2588.072628663314,2615.744484917797,2643.3664294922114,2671.0165044183473,2698.6615027316657,2726.2967863243516,2753.9506689955247,2892.139520187367,2919.8050942874825,2947.4523113304945,-3.613153124709312,0.026966683355707816,0.8463126423501307,0.4914014765929484,0.22443611544805608,-1.3859838233350048,0.2500776465016838,27.643766709226885,1703.480291037922,0
712,1.8666782277233426e-05,-6.918391467476119,1703.4570613954984,1731.1193764843626,1758.7719874734044,1786.401089549236,1896.9775299877833,1924.6279402170048,1952.2712042658247,1979.930535896094,2007.551113156511,2394.574084393622,2422.223027107904,2588.079286444712,2615.7203088149513,2643.3858961671294,2671.03184689008,2698.679131517345,2726.2960899229074,2753.9419200528896,2892.146009561565,2919.8059505809306,2947.430536420642,-3.595669899006038,0.02744229345196801,0.8969465675416972,0.43257618738097103,0.2839894450389282,-1.3309919791844675,0.26421503544464753,27.64392182320986,1703.47539871347,0
713,1.4429515357032863e-05,-6.915345395312489,1703.4656572345752,1731.1218419679296,1758.7681417786491,1786.4023919067874,1896.9801623067253,1924.630960102011,1952.2731394803561,1979.9309333423919,2007.5498863356581,2394.578430084192,2422.220568020787,2588.0762477329336,2615.722126627765,2643.384990014615,2671.024399131323,2698.673738250652,2726.294625780212,2753.9444140524465,2892.1554033466064,2919.805994025471,2947.422017176145,-3.6038985506324734,0.027217406904781666,0.8809706348508624,0.4474796176771536,0.2656053468784372,-1.3365293635324906,0.2627560185396561,27.64383357161961,1703.477608947259,0
714,1.0778959743321375e-05,-6.912262933309895,1703.4567779969664,1731.1213008920865,1758.7609009015998,1786.3984115524465,1896.9824173432428,1924.609469849612,1952.2811389270498,1979.9397868899196,2007.5464165397314,2394.5826622667273,2422.22159774005,2588.081020263775,2615.741194600356,2643.377655237155,2671.0101673722156,2698.6672249753633,2726.289736748301,2753.9518374909876,2892.150279140831,2919.800751546792,2947.4303288818096,-3.572006503922866,0.028099415490099238,0.9047293067730667,0.43152553845921826,0.22215700381255377,-1.361634315927061,0.25624165474027233,27.643922908159702,1703.4743811499293,0
715,1.8499007438546202e-05,-6.911735247246054,1703.4677337694297,1731.1193465788335,1758.769145704613,1786.4115887253408,1896.997945797954,1924.6078298196715,1952.2785957860237,1979.9134201521172,2007.5424728962669,2394.580624554665,2422.230349530076,2588.0737603439757,2615.7446971913864,2643.3661601241965,2671.02005655435,2698.668951261516,2726.297257400977,2753.9490191399796,2892.1489532846895,2919.799661720531,2947.426126869306,-3.6400079060406583,0.02625213641440965,0.844649154239755,0.37654299047662376,0.15083968215085997,-1.4147293915786128,0.2429913600609046,27.643824440437378,1703.4772281064947,0
716,1.6640547983224454e-05,-6.911845523475028,1703.4627316638514,1731.1159642987695,1758.7735682384205,1786.4070907094208,1896.999155189103,1924.6158262891265,1952.276000461371,1979.9106166445927,2007.5466531711963,2394.5815312329732,2422.2252551611145,2588.074194260327,2615.7337251425097,2643.366256671324,2671.03460322438,2698.669443426964,2726.2982407517243,2753.95619594568,2892.1483487811242,2919.8091125614824,2947.430263900867,-3.632413044286764,0.026452276818532412,0.8172033501296574,0.4465103553138261,0.1520166542362651,-1.4234852865284824,0.24087304066306295,27.643927066973767,1703.4758910783755,0
717,1.5569250840051614e-05,-6.917987883514669,1703.5032801341881,1731.124069121678,1758.7580708718724,1786.3933563223557,1896.9909848369714,1924.6257073233296,1952.2767074316503,1979.9326525044246,2007.5521137694404,2394.5854135844766,2422.20504219873,2588.078815741404,2615.7339266226586,2643.3696948351844,2671.0332873146667,2698.659696979215,2726.2993846277495,2753.9374613718733,2892.1633866118327,2919.8130650637086,2947.4555580604974,-3.701639197337003,0.024683032929107437,0.8520590693501182,-0.01712121153117918,0.25892125966445034,-1.4144925733402625,0.24304891166109388,27.643866106305403,1703.479990971791,0
718,2.3725464353180802e-05,-6.922886041454745,1703.4889658377049,1731.1174592879852,1758.7555715313047,1786.3818391633558,1896.9928451103222,1924.6393327017565,1952.2799667559689,1979.9129894058465,2007.5484241177069,2394.574160936442,2422.213687899418,2588.082266424728,2615.733303154027,2643.3669070653177,2671.030768225647,2698.6596511113494,2726.3001453417132,2753.9516219595853,2892.1628279973843,2919.803081104014,2947.429531825849,-3.6854378420423846,0.02508618853045918,0.8587260206062681,0.1929163613923761,0.14084452188700802,-1.4022105787257755,0.24605244401310142,27.64389703640348,1703.4761269771504,0
719,2.0326025904952416e-05,-6.920346705825729,1703.4889124520985,1731.1183067339882,1758.7520907342641,1786.380245775794,1896.9904048558194,1924.6355043458043,1952.290009786694,1979.9111337148165,2007.5510018578216,2394.573513142128,2422.2119402759276,2588.073812827475,2615.731836415249,2643.3748028718924,2671.030865016936,2698.6603064408027,2726.2939755300345,2753.9527049923777,2892.1651802459496,2919.8064760495213,2947.420737091162,-3.7037510466532666,0.024630961086188684,0.8070623519520025,0.1462915482656455,0.14309302478278618,-1.4232719569636758,0.24092443148539722,27.64387563983932,1703.4760633177862,0
720,4.239059026805638e-06,-6.915104666679453,1703.4872425505757,1731.1252353638179,1758.7666818759094,1786.38859764771,1896.9931737922236,1924.6365327318538,1952.270246152355,1979.913323088493,2007.5510473878937,2394.5945807554294,2422.2190147665183,2588.08101921647,2615.7236906214016,2643.3728027654447,2671.0186301071703,2698.6627396231547,2726.3050644271284,2753.944067854929,2892.1608278259105,2919.819844423611,2947.439312596035,-3.706747278646814,0.024557271463281762,0.7468761752286442,0.21550376307767483,0.2654686390147494,-1.4321674838439058,0.2387907857501779,27.643904294507763,1703.4782627859431,0
721,1.1117715516729571e-05,-6.917341252782452,1703.4893183451281,1731.1150453599992,1758.7573949852501,1786.3736669804819,1897.0003834157171,1924.6150899939291,1952.288121158003,1979.922346057096,2007.5371622993853,2394.577030688779,2422.210991166305,2588.073311518783,2615.735774210754,2643.360473045082,2671.013975236151,2698.6603791117177,2726.2921885606024,2753.9566567143906,2892.162165249154,2919.803412498582,2947.453997633243,-3.7710890881481274,0.02302697122452379,0.2647241186255929,0.423628537299765,0.4151735740735709,-1.4608901223312565,0.23202964801066533,27.64398951807572,1703.4727573842977,0
722,1.651440294217536e-05,-6.911854679507303,1703.4743071508353,1731.1307086591053,1758.7807814230894,1786.3955730951122,1896.9882133377553,1924.607334894297,1952.2849472826888,1979.9188242329226,2007.5624349762033,2394.5854515006963,2422.2225992671824,2588.078517727534,2615.7300635840984,2643.378581823769,2671.013258482737,2698.6715772005623,2726.3070104110684,2753.9414313894645,2892.1523660987536,2919.825795747751,2947.439638071855,-3.7873224678229476,0.02265618337042844,0.1379359800435898,0.27441888488921573,0.2408733576412092,-1.4050252528515872,0.2453608603133008,27.6438939756333,1703.4792477156727,0
723,2.6360950642397994e-05,-6.915802657716505,1703.4841459778977,1731.1212986557614,1758.7715966482067,1786.387012422952,1896.994026796615,1924.612568425855,1952.2936011403183,1979.9229024669091,2007.5554802639622,2394.586893765849,2422.220758432997,2588.07182115938,2615.726761863614,2643.3796283131155,2671.037763063694,2698.6716522201427,2726.3155736744457,2753.9466219286433,2892.143368491195,2919.821270743038,2947.4489177737705,-3.7776728751344852,0.022875864524030017,0.03522465308890331,0.49694819195221895,0.1870454761726652,-1.4088543584675122,0.24442314411805813,27.643975387267073,1703.4785454155922,0
724,7.024369753305723e-06,-6.9133299076265,1703.4842461969456,1731.1192229256465,1758.7628588325042,1786.3891717401289,1896.9896795512632,1924.6148855629312,1952.2845113350534,1979.9300271887384,2007.5464195165987,2394.577054890253,2422.2183024142023,2588.0811821470793,2615.7562124404,2643.3718665688343,2670.9978781684276,2698.6531963126545,2726.2875045316555,2753.937713209031,2892.153140318795,2919.804386420098,2947.4356159836525,-3.733435457033887,0.023910550904175907,0.38806767764497,0.14962915730687332,0.353373342936002,-1.463431233991607,0.23144078326895964,27.643766206871174,1703.477669674457,0
