,idx,calculated,observed,ttv,ttverr1,ttverr2,significant
0,0,1703.4781885820562,1703.4803057456527,3.0487155789523968,20.613746810584324,-18.971765188867128,False
1,1,1731.1220578431164,1731.1224213374967,0.5234319076043903,15.339276652938,-9.359006386878693,False
2,2,1758.7659271041766,1758.7662903104786,0.5230170747745433,9.499273521537622,-9.276647641166328,False
3,3,1786.4097963652368,1786.3966950042454,-18.86595982763538,15.967419187904767,-23.782235203346236,True
4,7,1896.9852734094775,1896.9919286290826,9.583516231396061,11.643085599949423,-11.918632813449543,False
5,8,1924.6291426705377,1924.6192117601408,-14.300510971479525,20.005758689852836,-11.413261931948114,False
6,9,1952.273011931598,1952.2791436975194,8.829742926973267,16.043695080652995,-11.219242713285349,False
7,10,1979.9168811926581,1979.9278886447253,15.850730976671912,22.964049580425954,-23.00560807447783,False
8,11,2007.5607504537184,2007.5498597881683,-15.682558392072679,9.055763708516206,-10.824759486608905,True
9,25,2394.574920108561,2394.58343868773,12.266754003430833,10.758620781683042,-12.460742010912199,False
10,26,2422.218789369621,2422.215797333134,-4.3085325410356745,13.053370885163273,-10.688514053070724,False
11,32,2588.0820049359822,2588.0776123508394,-6.325322605625843,11.914035607153565,-10.642322586827003,False
12,33,2615.7258741970427,2615.7277606314738,2.716465580742806,15.688221248464219,-19.28073800809802,False
13,34,2643.3697434581027,2643.3683201673966,-2.0495386167021934,13.419847166410545,-10.683560382392807,False
14,35,2671.0136127191627,2671.0244559817943,15.614298189539113,15.259813766076611,-17.13731041357214,False
15,36,2698.657481980223,2698.6625015778523,7.228220585966483,13.815273070172513,-9.931335116527439,False
16,37,2726.3013512412836,2726.3015442712995,0.27796322290669195,10.650135797656484,-11.991444282811504,False
17,38,2753.9452205023435,2753.9460673782573,1.2195013158634538,13.15934268340788,-12.39210009707812,False
18,43,2892.1645668076444,2892.1580409053977,-9.397299235279206,10.827270557163503,-12.89850898366117,False
19,44,2919.8084360687044,2919.811402549551,4.271732419219916,10.79634300358369,-13.588592183839674,False
20,45,2947.452305329765,2947.4447315200705,-10.906285959863453,13.738489398423562,-15.63460222752458,False
