,value,err_upper,err_lower,units
PERIOD,5.254802888348324,0.0010871858084176012,-0.0013870025657585217,days
T0,1769.7862182377878,0.002765065690255142,-0.0029461734832239017,days
ROR,0.02146717570563943,0.0007906364687119485,-0.0007777741642471282,
IMPACT,0.2520291915976791,0.266975086709727,-0.17292478250497922,
DUR14,0.1356663834971901,0.0037809312278308527,-0.0029049202305945765,days
ECC,0.1810349724323388,0.34090390263570935,-0.14312080111520864,
OMEGA,91.28395264343466,141.49123665471726,-144.22757473680105,deg
R_PL,2.3581418500153504,0.09418404550348791,-0.09304407967405881,R_earth
