,value,err_upper,err_lower,units
PERIOD,0.5493709685325455,7.640102273054339e-07,-8.089578541481401e-07,days
T0,1899.3450028124691,0.00037954074468871113,-0.0003557119837296341,days
ROR,0.01788641795746411,0.0007769093848786143,-0.0006443829607797602,
IMPACT,0.5041190762713736,0.19890758972299072,-0.32449246163783685,
DUR14,0.040534999168899806,0.0008682589730875032,-0.0008253199685922114,days
ECC,0.2647457372450661,0.3189895234105117,-0.15865743308753288,
OMEGA,91.86364362220488,113.89287080322508,-118.02042249024014,deg
R_PL,1.4564374580298796,0.07506275584975097,-0.06556925317707685,R_earth
