,value,err_upper,err_lower,units
PERIOD,4.537143132756332,2.551081242252451e-06,-2.488889134788508e-06,days
T0,1934.1224448619846,0.0003278869955920527,-0.00031446976504412305,days
ROR,0.06097168909519851,0.0005032555961817856,-0.00044406950424606684,
IMPACT,0.2779279322490961,0.1122623035514918,-0.16378042427369907,
DUR14,0.16778408709986647,0.0009108812293667223,-0.0007866861359014377,days
ECC,0.13201447003656142,0.30741262315482065,-0.08830719910768003,
OMEGA,89.10616317656707,102.33340457229784,-101.43492985428006,deg
R_PL,9.668699427796948,0.18594465674253335,-0.1814977887554683,R_earth
