,MEAN,LN_SIGLC,T0,LN_PER,LN_ROR,ROR,IMPACT,PERIOD,LD_U1,LD_U2,LN_DUR14,DUR14,ECC,OMEGA
0,6.035731696091969e-06,-7.574739123450014,1767.421385716293,3.0336526111100017,-3.309896325039012,0.03651995976288354,0.183531373093917,20.772969766114,0.27285948669517057,0.45682975076605237,-1.5856358756459317,0.20481751323175967,0.12062559109067422,176.66077062761292
1,-8.69636427116743e-06,-7.591788161220188,1767.4224237043575,3.033648542633493,-3.3282720783524877,0.03585500621349675,0.22438118605403481,20.772885251946413,0.43971314554051744,0.3158848320900425,-1.5738462746735542,0.20724652036247238,0.05742298399679676,213.63861537626622
2,1.0926618380661733e-05,-7.570698289535643,1767.4208506066263,3.033649036292756,-3.3180503216786574,0.03622338690394575,0.08883095563776885,20.772895506676164,0.22712850183047228,0.4197780089106993,-1.5716001225346732,0.20771255076912284,0.9873057463072064,238.03924353310873
3,-4.716780808196095e-06,-7.5878358820694825,1767.4245015345114,3.0336459575063146,-3.2908053175794056,0.037223860293393106,0.18457058900495513,20.772831551465583,0.12884610297541998,0.26461530642762443,-1.5954483618139415,0.20281757245877258,0.49861644215949086,190.85428148823604
4,-1.2995939333197901e-05,-7.594973084132888,1767.4227566535435,3.033646811788408,-3.3046576733968487,0.036711777103502714,0.22465151785376247,20.772849297331188,0.292586720803222,0.2707210042306236,-1.5867602580796167,0.20458734943808252,0.766426221778341,-29.049504742287823
5,-2.9811776172331856e-06,-7.585832585743164,1767.4213059952713,3.033649244778368,-3.291350554978965,0.037203569984625436,0.3117099342201469,20.772899837526445,0.2104008626415601,0.2421439296158454,-1.6036625174639794,0.20115842094332506,0.06939046332334625,6.9664346968266
6,-8.435264545639008e-06,-7.581938858704772,1767.4202632152978,3.0336519494105385,-3.3044471879057187,0.03671950521323556,0.5117211831350585,20.772956020655602,0.29336260994545205,0.49197684297368127,-1.5449926427283374,0.2133134406220739,0.6741814324647124,-33.253524188029246
7,-1.6119357935151238e-06,-7.603913385986015,1767.423343733738,3.0336481095350583,-3.2962849051947547,0.03702044670978312,0.37288727208366945,20.77287625524427,0.26657333009906936,0.3191298960224569,-1.5880201434654366,0.2043297551301274,0.15754215951897602,182.83748022235707
8,-1.0072235034585457e-05,-7.5775428460257785,1767.4214901471216,3.033649156454625,-3.297572465263108,0.03697281133417161,0.26256601935550156,20.77289800278626,0.2687962098969243,0.38405776767232025,-1.5918750902707086,0.20354359107724174,0.07144276540911283,9.943612347805537
9,-8.127196602072906e-06,-7.586012255180977,1767.419634485239,3.033653620938123,-3.3227888967974626,0.03605214570411034,0.24166542091448093,20.77299074325362,0.3982979362867516,0.24024077292028245,-1.5798083709462338,0.20601457280017074,0.39834282389506687,193.91447451763682
10,1.0926618380661733e-05,-7.570698289535643,1767.4208506066263,3.033649036292756,-3.3180503216786574,0.03622338690394575,0.08883095563776885,20.772895506676164,0.22712850183047228,0.4197780089106993,-1.5716001225346732,0.20771255076912284,0.36670768359881284,185.10932599286693
11,-6.588374634605994e-06,-7.554566622508155,1767.4206585442842,3.033648443188425,-3.256282329291122,0.038531379053948864,0.6044061833732067,20.772883186185524,0.28064794406496696,0.316964304396131,-1.5577119562226927,0.21061742219694407,0.4703382251101773,220.11032591793412
12,1.1481532593189537e-05,-7.581220000256468,1767.423536034636,3.033647354293804,-3.3106378587456238,0.036492889019929885,0.2227538007063913,20.772860566717075,0.3181795995945629,0.3335257263889131,-1.5671705636018571,0.20863466652915616,0.06942564306835698,-32.41845159127685
13,-1.1105696216940029e-05,-7.570254932227948,1767.423929342469,3.033644618913863,-3.2964361920063365,0.03701484642807213,0.42460325394950416,20.77280374512868,0.27021249507125766,0.34638599728004826,-1.5819775615100264,0.20556817227179636,0.2150230714507501,194.87379194693153
14,-1.053192171113162e-05,-7.568387491489022,1767.4216811460092,3.0336513180463593,-3.322865109059849,0.036049398193220686,0.22603493740208125,20.772942905359415,0.29824651506274935,0.41981936410855547,-1.5630721941020815,0.2094914830591194,0.0664265348204877,12.665832003028864
15,5.4115421149357765e-06,-7.561939268662022,1767.4224067258067,3.0336469402519937,-3.295385246703911,0.03705376745539882,0.4120434737023015,20.772851965886062,0.4068585297611351,0.27434045688543907,-1.5768850206191916,0.20661770672528953,0.26562124447648416,-19.709573348747615
16,-4.879537871168539e-07,-7.569197322642694,1767.4184240206819,3.0336536754403736,-3.3268260380413057,0.03590689150290802,0.07855836759855875,20.7729918754284,0.2713282766477385,0.4200543252232858,-1.5854193117992645,0.20486187410359707,0.14155001165744485,-1.7811745183585983
17,-2.3416011142460815e-05,-7.601174202078426,1767.420582780936,3.033652331373261,-3.3409329434827497,0.03540391245992139,0.22458842783903274,20.772963955151948,0.2840176090469011,0.3338132452267175,-1.5629310322379397,0.2095210573547221,0.04434306685245938,-56.13476799105495
18,-5.818591538833102e-06,-7.571754981131788,1767.4193903675127,3.0336517906780243,-3.3109710521221896,0.03648073185647234,0.4330662886821744,20.772952723312326,0.30428392469805376,0.4290035204595566,-1.5564751533539136,0.21087807558413424,0.0927632795093796,240.54025496839168
19,-1.2473909852556965e-05,-7.557376207681959,1767.4223734280567,3.0336486328706704,-3.330326284626964,0.03578142823280986,0.18444448517559356,20.772887126433027,0.2592421556504956,0.40821988370117834,-1.5722259884654521,0.20758259123306644,0.1616636622625014,173.0018486623508
20,2.2606819029494676e-06,-7.586831098624701,1767.4232962578258,3.0336463075296956,-3.2970813463988207,0.03699097383889285,0.3840742823130061,20.772838822443585,0.2561510012529604,0.3360632509906636,-1.5786787869456618,0.20624741504817137,0.0557198169842354,234.8068994288061
21,-1.551317153632274e-05,-7.560038114061295,1767.422685693847,3.0336509459073784,-3.3181910333857862,0.036218290207927314,0.20123797324334403,20.77293517493905,0.2712616114211066,0.2065663074123003,-1.5954266845277938,0.20282196904097935,0.8586351220226935,213.19816924408786
22,-8.988603395315266e-06,-7.595073812490669,1767.421477978584,3.033650874844134,-3.3142569119542205,0.036361058008442436,0.131469114293347,20.772933698746936,0.2200455990623007,0.33759289518569413,-1.5873880230861455,0.2044589569636946,0.025613542450575656,78.29500172919096
23,1.4909841453750431e-07,-7.580573091228157,1767.420336481572,3.033649860035771,-3.307895601375186,0.0365930992521391,0.3092344738988057,20.77291261821079,0.3840119976745646,0.2881140142145271,-1.5755012801112067,0.2069038099163887,0.05544322874292337,-36.42177144562001
24,-1.6420252636291785e-05,-7.587538042821688,1767.4217737308502,3.033646943722076,-3.3193156919592424,0.03617757989422178,0.25776681985157807,20.77285203796957,0.2928146389184658,0.3391826119114836,-1.5743046373027032,0.20715154807005465,0.06418439623573208,-2.399407869354178
25,-9.131320416715927e-06,-7.579158928352074,1767.421219583979,3.0336490986557263,-3.3235687278762915,0.03602404207989583,0.25143381463114906,20.77289680213567,0.25529877216083796,0.4182050382144047,-1.5754298350801506,0.2069185926935855,0.4229284898870423,195.40188108766264
26,-2.123826205746025e-05,-7.56567656194361,1767.4240369184593,3.033647268236749,-3.2949765027021205,0.03706891605632893,0.42328488760755095,20.77285877906595,0.4131954914260543,0.2815408532472665,-1.5720206851174967,0.2076252130090708,0.07526170535833758,235.70136711765653
27,7.126025235944739e-07,-7.566536253376995,1767.4228782360592,3.0336459598497347,-3.3100500639396526,0.03651434565598252,0.3593284999841581,20.772831600145054,0.30479615774442514,0.183056467538673,-1.5824305079340701,0.20547508198731593,0.0325336107045844,188.32612938431004
28,-8.131461660434647e-06,-7.59042535333278,1767.4231274180459,3.033647355041664,-3.301277083809959,0.03683609456966517,0.17010434617067238,20.772860582252264,0.2673781114455065,0.2509483025399104,-1.5886930738515457,0.20419230168260186,0.1663116210510522,9.17979977325944
29,-2.8153450480316315e-06,-7.583711776966616,1767.4217950580671,3.0336495574881037,-3.3008434227128927,0.03685207241508248,0.45795123058881965,20.77290633341548,0.3546795934422893,0.29045185140959573,-1.5727748202573033,0.20746869456547792,0.717101565708675,-29.583066656945405
30,-9.412905026887461e-06,-7.59384447298812,1767.42372654589,3.033647598340508,-3.3100687163721454,0.036513664580967026,0.17921265669071534,20.77286563626585,0.2552238978801591,0.34614867396510296,-1.5896688284585585,0.20399315727735434,0.011449848044678915,-21.013087533949097
31,-4.620095919883822e-06,-7.558329100618593,1767.4229100653085,3.0336474856131135,-3.344520659487513,0.03527712085868818,0.2712071927281308,20.772863294594963,0.3904137529141598,0.5971142151877449,-1.5609627748456376,0.20993385483728572,0.14347146937308564,-13.703889385814842
32,-7.365720756486964e-06,-7.586499221288269,1767.4239848417562,3.0336466081530475,-3.3335299338699786,0.03566698051040238,0.009071103686854215,20.772845067244962,0.2585311241908663,0.4765343471771031,-1.5901956869847858,0.20388571005038,0.06748239832781129,85.1827684650715
33,5.945464169608296e-06,-7.582433528951513,1767.4240140811896,3.0336446611403125,-3.2759938834831916,0.037779302339260204,0.5346444828603156,20.772804622290447,0.35404487978624033,0.3789190014324624,-1.5559785355848834,0.2109828273922199,0.3435206891158231,-27.62344308539988
34,-3.288272964116988e-06,-7.588161425586927,1767.4221943901243,3.033648858325006,-3.32458749699293,0.03598736058652726,0.012463609328376665,20.77289180977102,0.3828834186585848,0.21168748909525426,-1.580523543796494,0.20586728944375263,0.3939039735037856,-6.315752710308606
35,-1.4688082228721762e-05,-7.56609012500749,1767.4243131558646,3.0336454791228866,-3.2969440853452014,0.036996051607418326,0.24190597156525928,20.772821614089594,0.2623014183667276,0.25278439400771613,-1.5898620825922076,0.20395373856551155,0.22070969277757144,188.83352503061084
36,-6.375043853904096e-06,-7.573389641235695,1767.4199799952646,3.0336523383718474,-3.3224644145423015,0.03606384588379949,0.2544388004314419,20.772964100533336,0.28505175591387877,0.39684539222598914,-1.583470485823063,0.20526150352300007,0.08617232284696787,168.88703642791182
37,-4.370915722555218e-06,-7.589013781087993,1767.4217488104364,3.033649307475382,-3.309424230085227,0.036537204721908814,0.3426457403180684,20.77290113992528,0.2944729395999244,0.24579021623440256,-1.5690109424377883,0.2082510528099941,0.042224022300532876,246.77607344810534
38,7.306273934946249e-07,-7.5731966957042625,1767.4221123466398,3.0336482959275464,-3.306276861821438,0.036652381917945794,0.19050243559555105,20.77288012715272,0.2951039455779456,0.15176349057942762,-1.5907710030483533,0.20376844506170644,0.00826071594253851,20.695138990174375
39,8.26544014710388e-06,-7.5898074851892945,1767.421728430504,3.03365081280245,-3.302841115917731,0.03677852676571536,0.2860991259452699,20.772932409959182,0.19898291660190592,0.38885593302551813,-1.5873921860674975,0.20445810580664114,0.42921253112108154,-9.63798691994188
40,5.705646840101679e-06,-7.571530999825042,1767.422784148867,3.0336492131681654,-3.3115848712975633,0.036458346154816496,0.36209538521718276,20.772899180890885,0.32728576160414224,0.2835317325930702,-1.5658389362771974,0.2089126752128764,0.07998475326770392,-51.0322262315227
41,-3.751202057552663e-06,-7.5675238943835215,1767.4228340776874,3.033646824784689,-3.2734655014149645,0.03787494370785492,0.6600307516553582,20.772849567300977,0.3767414470975663,0.33669197245403737,-1.5598184868633036,0.21017421712006945,0.7460353745835937,-40.06918517051999
42,-4.5079751934326974e-06,-7.592597730807102,1767.421947930503,3.033650736069281,-3.3040141136131984,0.03673541093090759,0.004398990424821121,20.772930815986307,0.32863347385663144,0.26098001571622054,-1.5871470962632095,0.20450822254507833,0.10746783705745534,130.90122773862996
43,-1.7405446397216318e-05,-7.588342018214003,1767.4215477489183,3.033653696516244,-3.2774013321220905,0.03772616731278593,0.6297735730426658,20.772992313237285,0.42674635068409206,0.16283329084069997,-1.5497504955670105,0.21230093724413482,0.22098553140296,254.02214362629584
44,8.348459509634684e-06,-7.578036562128089,1767.4231756307204,3.0336474435646266,-3.313087301916255,0.036403611147318334,0.37193614036733724,20.77286242112751,0.3669234355306872,0.39790541023329795,-1.567109797602011,0.20864734480847064,0.5255172748927482,200.77710716899682
45,4.33867443312492e-06,-7.5966079565019085,1767.4205512428339,3.0336506018881018,-3.305282575045835,0.03668884301997315,0.07135683172284277,20.772928028650146,0.20520083042311654,0.20836628929781287,-1.5942668756588185,0.20305734022590574,0.07883988647499585,68.90466294939499
46,-4.928061786500166e-06,-7.570251195810077,1767.4207331047076,3.033649946103459,-3.313153469026151,0.03640120250526625,0.10208464956144574,20.77291440608743,0.40439755427116664,0.23584387364748327,-1.5809533528525648,0.20577882483120863,0.404457599539957,189.6260149384923
47,4.600155171205248e-06,-7.578651403693913,1767.4221841410376,3.033648182084965,-3.2930314528363223,0.03714108711192734,0.20683716692615545,20.772877762314554,0.2293686673542379,0.21499586767740508,-1.60362548746805,0.20116586997675173,0.03448437277881452,157.0371013776404
48,-1.461785232496745e-05,-7.598149520655787,1767.4233537617695,3.033644968563043,-3.2935064714098514,0.037123448595351265,0.343513849615862,20.772811008323742,0.39197735688763236,0.1905346403998196,-1.5787812092180584,0.20622629180101015,0.3724932038014627,192.8305192321608
49,-2.5110104120744473e-06,-7.573729089285157,1767.4237381635855,3.033647294805266,-3.3084719000348635,0.036572016773572205,0.03826288475225956,20.77285933097001,0.15493032726299205,0.35690800700970127,-1.5939442058476478,0.20312287127140974,0.3005562379059364,3.292457498991315
50,8.980282793306417e-06,-7.58007655505196,1767.4204199368032,3.033651149221706,-3.3040204487491738,0.0367351782078214,0.010248097669814923,20.772939398374824,0.32301125527546737,0.2831564030880884,-1.5755345849262248,0.2068969191380216,0.033896119567081405,46.98817547328698
51,-5.601688699397787e-06,-7.568874418439771,1767.4214449526073,3.033648968508485,-3.312667846753186,0.03641888403288985,0.2504242714920926,20.77289409860063,0.31486240755050665,0.16067764299761889,-1.5860735006640019,0.20472789957385007,0.00520859264311376,88.07541791085181
52,-1.5977741092590147e-05,-7.578559255227397,1767.420631234818,3.033652430513651,-3.328220365649075,0.03585686042074155,0.08847098760603393,20.772966014591802,0.3960117219006356,0.29995741557720934,-1.5684657021350688,0.20836463063786073,0.01438542738155449,-65.06714294238758
53,1.978806283165613e-06,-7.596470804140875,1767.4200774554592,3.033652910354161,-3.3220047210603987,0.03608042800974022,0.12701841939889813,20.7729759823048,0.3156181486405638,0.2937824054513296,-1.594475773739898,0.20301492636742452,0.013143068750395358,88.74896518171003
54,1.460990248116138e-05,-7.5567862393965886,1767.4227228712496,3.033647300883876,-3.3218620987455245,0.036085574250880305,0.19936515776927277,20.772859457240116,0.3580642699466008,0.40120381567280106,-1.5771497360601003,0.2065630190666074,0.6282239396801761,200.0909130047325
55,-6.784551404100379e-06,-7.571597085563087,1767.4219703273309,3.0336468044662004,-3.316446827161383,0.03628151749983381,0.13949179132422063,20.772849145228072,0.38141735590185144,0.1281597290970704,-1.6027266359942303,0.20134676950418642,0.2293945732762634,180.92688506516816
56,-7.965678989741882e-06,-7.598020528434682,1767.420414904523,3.0336495983664706,-3.239343942721556,0.03918959728755105,0.7025344292782313,20.77290718257799,0.36491686617174923,0.24097824079237817,-1.5435721053123967,0.21361667567317638,0.435992471017571,227.79143971737525
57,1.9761515150041075e-06,-7.579462376473358,1767.4213813763774,3.0336496888941333,-3.288183480286304,0.037321583249369496,0.4147507920952951,20.772909063100805,0.32029000177807654,0.2527728193180876,-1.5721575193614359,0.20759680471368414,0.0606116630625427,252.2850861120206
58,-1.9080731383346695e-05,-7.562799043195267,1767.42277252136,3.033647625151738,-3.3190016252607606,0.036188943851725115,0.1512550869438804,20.77286619321194,0.22492072465450774,0.3181773464640527,-1.5952860569851341,0.20285049340169134,0.03712870176886355,90.73109275484272
59,-7.412765706895197e-07,-7.591463966846457,1767.4225696748076,3.033647724723587,-3.2982288628748715,0.03694855043238176,0.048273728278504104,20.772868261604735,0.26810512946423115,0.34483466893202896,-1.5873716099562103,0.20446231280266147,0.11494287563200736,28.5222902515644
60,-3.4053780912271068e-06,-7.592434271887464,1767.4208143054325,3.033650241052311,-3.318098427101775,0.036221644404504164,0.13390083426009833,20.77292053303559,0.33174368315665403,0.39421916259647194,-1.5684792284218623,0.20836181225717026,0.05089586496269506,-2.8178697630147993
61,-3.889933876813128e-07,-7.57870353518001,1767.422548962262,3.033647821130304,-3.3231417354282033,0.03603942735827864,0.0179707944855864,20.772870264248862,0.3854566685471845,0.2086307528761444,-1.5888680259291335,0.20415658093999522,0.06167737897813315,40.24825771365339
62,-4.6941600527676144e-07,-7.581781725680977,1767.4195966067903,3.033652701378829,-3.3177240405687414,0.03623520783919876,0.07267090429049596,20.7729716412657,0.35682663514131563,0.28710336367399547,-1.57423317072281,0.20716635301173775,0.027989695645233646,93.72536555667297
63,-3.3796571075191477e-06,-7.59818087952205,1767.4198185574646,3.033652101342871,-3.3141459591349216,0.036365092594161354,0.34847789499844606,20.7729591767395,0.35682517305008643,0.25262113650154516,-1.5712632003109555,0.2077825455343559,0.260778049604522,-17.52574425578519
64,-1.6592850272951768e-05,-7.592624649311526,1767.4212637378614,3.033649155014816,-3.258830189678463,0.03843333143844593,0.6408897681747847,20.77289797287726,0.24241982143985186,0.28312935888444657,-1.5709792782382168,0.2078415479610122,0.26477130270048443,-59.10192905427572
65,3.6472761574794884e-06,-7.563061302683335,1767.422418161554,3.0336496537354547,-3.30432761246954,0.036723896226611125,0.006722754386839411,20.772908332752785,0.26799735695331695,0.32817955826758993,-1.582278938932452,0.20550622800067558,0.16096732271523917,174.60472812288478
66,-2.123826205746025e-05,-7.56567656194361,1767.4240369184593,3.033647268236749,-3.2949765027021205,0.03706891605632893,0.42328488760755095,20.77285877906595,0.4131954914260543,0.2815408532472665,-1.5720206851174967,0.2076252130090708,0.2748159404078483,204.4710472658604
67,8.258528357312396e-06,-7.568314580962873,1767.4212419049345,3.0336500996333235,-3.262529677167098,0.03829141048889471,0.6683270546949552,20.772917595350407,0.2058379998357962,0.235098724022496,-1.564518746622964,0.20918866170250006,0.30150001234851664,236.09182261643454
68,5.928535942588781e-06,-7.6047585944955385,1767.4230534431836,3.0336461986851884,-3.316473072617172,0.03628056528736599,0.02904353848677877,20.772836561434303,0.4107393447090737,0.2868676186086505,-1.5858520558383207,0.20477324052795784,0.06889697013427593,118.06842287058419
69,-4.094254321358088e-06,-7.565419579257684,1767.422951571143,3.033647347659258,-3.314055335282315,0.03636838828828463,0.030462574251203373,20.77286042889858,0.3116318530639324,0.27751667395497126,-1.5806182209860793,0.20584779943000497,0.05976889504210518,40.84865554821181
70,-4.2752865713643504e-06,-7.580236402591985,1767.4216398666517,3.0336507750234447,-3.2927746065298504,0.037150627888174505,0.5902734760254281,20.772931625178476,0.23455523371757958,0.48772841047449256,-1.551726596720341,0.21188182335929492,0.834756023104537,-40.64820477155298
71,-4.250526675513666e-06,-7.5789508215909365,1767.4206400813105,3.033650508849954,-3.331579793192149,0.03573660400569109,0.09066746832736633,20.772926095975485,0.4042906395855814,0.25866544681502646,-1.5636568947536307,0.20936902905543728,0.08002511826602396,175.04702988914022
72,2.3539483023066163e-06,-7.583167028901259,1767.4240116789767,3.033647031497003,-3.2822493423235968,0.03754371309609645,0.3144734390534181,20.77285386130522,0.2213406566121856,0.1656757401862825,-1.5976314356097492,0.2023752896746397,0.8103007417963785,-30.107533269726684
73,1.174812711660075e-05,-7.578453166429703,1767.4242654059558,3.033646181614274,-3.3043165546273596,0.03672430231590509,0.05615805384595187,20.77283620682299,0.30227097391150926,0.21208205172162575,-1.5794097693758828,0.20609670690070733,0.8843060013266967,-35.42519445519517
74,4.818249696459269e-06,-7.556289523321347,1767.4213407045863,3.033648825637111,-3.312608105299136,0.0364210598149684,0.11163978782303552,20.772891130748924,0.317808981897717,0.32684066798699973,-1.570719884316176,0.20789546778823625,0.04264400749710449,-29.755523438069577
75,-6.287922250106811e-06,-7.5509933405080885,1767.4209951971075,3.033648472954973,-3.332918379189485,0.03568879949034222,0.1567062785484226,20.772883804522557,0.3061964706632523,0.4304986673252007,-1.5704754435714288,0.207946292122728,0.17610475292109587,-7.316786717225772
76,-1.8146660400043975e-05,-7.559844997791988,1767.4208629574368,3.03365128871021,-3.306616709157859,0.03663992781994339,0.13263240786022656,20.772942295961265,0.19963459244889648,0.37799258273922987,-1.5928720459464685,0.20334076825833214,0.04252234832778701,59.44489832432194
77,1.5420185026364455e-06,-7.574781636495769,1767.421542066452,3.033645551525041,-3.2961238689389205,0.03702640882395596,0.4234257458391201,20.772823118086688,0.24630344421356187,0.3097570507680596,-1.5794946494079078,0.20607921414802854,0.07502481612136849,-34.53754955859535
78,-1.3150916125567022e-06,-7.563077958598368,1767.4201358569057,3.0336502232517093,-3.316501674542459,0.03627952760818816,0.3694190854346365,20.772920163265105,0.20249617747856008,0.4208998819585885,-1.5855016055311357,0.2048450159491287,0.005619657715833837,227.0508325236043
79,2.3349802476595707e-06,-7.5865689624261305,1767.4230651436765,3.03364744485033,-3.302568648276313,0.036788549089475486,0.4858955545837656,20.77286244783525,0.3400568119765315,0.2434370550138496,-1.5770927578575011,0.20657478899146867,0.07620952965161588,-82.35383553246072
80,-1.2573860373109576e-05,-7.592982464435036,1767.4195573888708,3.0336548036020208,-3.2697596393296737,0.03801556342342822,0.6368812503270542,20.773015310734348,0.4111509634901023,0.18706343230164135,-1.5565583306353543,0.21086053604854726,0.46174178170711894,-39.158193614655566
81,3.409980498237707e-06,-7.561570495374034,1767.4226370513354,3.033649069091761,-3.2941681844600574,0.03709889165066851,0.4446540217317255,20.772896188006474,0.272399916507047,0.43657475454529626,-1.5730731993357305,0.20740679948214916,0.10477983872837983,-85.20735135295047
82,-7.480519812618277e-06,-7.572904357369144,1767.4229772933465,3.0336474525241175,-3.320684197552972,0.03612810453514324,0.13481461572096684,20.772862607241784,0.3811459225758931,0.31960417268741836,-1.577319838361187,0.20652788521000437,0.031068396640025628,126.23679005045749
83,1.0597144693080274e-06,-7.583861145678492,1767.4220792640099,3.0336489014270795,-3.2932375396320865,0.03713343361296287,0.36556522983279466,20.77289270512575,0.4255509749202777,0.16823909684378124,-1.5793958193632593,0.20609958197242384,0.08553124102505111,-30.371498073576102
84,-1.6910312870952364e-05,-7.562469524397235,1767.4232725064537,3.03364708764923,-3.317090965624312,0.036258154704164186,0.14277340597026233,20.772855027747255,0.3484805860282998,0.23134767984699378,-1.5801253062824596,0.20594928984805655,0.05605464155792691,162.37158403106318
85,-4.92473300393232e-06,-7.579366057217285,1767.4209194934228,3.0336520902794852,-3.3188626765431657,0.03619397260842598,0.2535596505747358,20.77295894692024,0.26976087594963016,0.4438150841800368,-1.568595815874452,0.20833752130030014,0.024661666916657266,232.20925635343588
86,-1.490258483093665e-05,-7.55872809963996,1767.4218578426419,3.03364887746302,-3.306705309917174,0.036636681638326486,0.35320811247217127,20.772892207322915,0.3630476961094149,0.3563477772913739,-1.5663044078304176,0.20881545493385015,0.07001685230700323,212.66953294228685
87,-1.7780163026719056e-05,-7.595702804125886,1767.421932569784,3.033649090892065,-3.314671291653728,0.03634599384550834,0.22390411921332556,20.772896640861937,0.2700221786276753,0.26091593696359494,-1.5857368054500138,0.2047968420834616,0.23218405997394512,-2.686367165018636
88,1.959334116799162e-07,-7.5769284650673585,1767.4231825744241,3.033647866778357,-3.31172035835416,0.03645340685542073,0.26703364299312976,20.772871212489964,0.313782078272264,0.29017496305115387,-1.590156997944295,0.20389359834546592,0.5059738069606178,-17.237571563180317
89,-9.350048685407741e-06,-7.591115274584783,1767.4212357542215,3.0336496057292908,-3.2281248653467682,0.03963174401331441,0.753830192481822,20.772907335525165,0.3865746997703301,0.21298632474842383,-1.5411563530439214,0.21413334446265098,0.44763163108769355,242.45355198069
90,-4.454312093570507e-06,-7.569168528071869,1767.4231919338788,3.0336475708655004,-3.3130234841782573,0.036405934417568835,0.03366881627083977,20.772865065531217,0.3352967965838396,0.22191478223310956,-1.5850254310825764,0.2049425811388201,0.771369869884935,-25.063889269581132
91,2.006815768604492e-06,-7.577589868022952,1767.4251271607666,3.0336428695026636,-3.3332190395632333,0.03567807089546132,0.03355888653686078,20.77276740498495,0.3325613095167881,0.463884970566143,-1.5873811189321037,0.2044603685847017,0.08179482137291459,23.633837839306203
92,2.8331676778822355e-07,-7.59455867701743,1767.4230354505955,3.0336482072625324,-3.3204724845997218,0.03613575413258058,0.07433092252449508,20.772878285325096,0.29135864285291646,0.28491797762593785,-1.5836971780554883,0.20521497760826646,0.17211640352160062,179.69378037145455
93,-6.808381702221598e-06,-7.601318452728418,1767.4225630944798,3.033649686519558,-3.3192767110596573,0.03617899015631733,0.07135868340016485,20.772909013773972,0.4036583870088606,0.2071469990180843,-1.5808000148576997,0.2058103809629091,0.04322504495628123,118.76659689751186
94,7.180922181065133e-06,-7.605037146458357,1767.4229176012934,3.033647083907217,-3.3078245621146705,0.036595698891187065,0.44133201547644385,20.772854950014963,0.30963670252696884,0.31864669884073926,-1.5796192082623803,0.20605354675576734,0.6225540260447671,205.46246323145274
